"","PSID","Gene","Module"
"RPGRIP1","RPGRIP1","RPGRIP1","MsAge7K_00"
"RAC2","RAC2","RAC2","MsAge7K_00"
"SERPINA12","SERPINA12","SERPINA12","MsAge7K_00"
"KCNIP4","KCNIP4","KCNIP4","MsAge7K_08"
"MUC3A","MUC3A","MUC3A","MsAge7K_00"
"NKX6-2","NKX6-2","NKX6-2","MsAge7K_09"
"CDH3","CDH3","CDH3","MsAge7K_00"
"TMPRSS7","TMPRSS7","TMPRSS7","MsAge7K_00"
"STAT5A","STAT5A","STAT5A","MsAge7K_00"
"PIK3AP1","PIK3AP1","PIK3AP1","MsAge7K_00"
"CD300LG","CD300LG","CD300LG","MsAge7K_00"
"EHHADH","EHHADH","EHHADH","MsAge7K_00"
"PIK3R5","PIK3R5","PIK3R5","MsAge7K_00"
"PHF11","PHF11","PHF11","MsAge7K_00"
"DNAH6","DNAH6","DNAH6","MsAge7K_14"
"PRDM1","PRDM1","PRDM1","MsAge7K_00"
"VAX1","VAX1","VAX1","MsAge7K_06"
"TRIM13","TRIM13","TRIM13","MsAge7K_00"
"NRG4","NRG4","NRG4","MsAge7K_00"
"CD209","CD209","CD209","MsAge7K_00"
"C6orf222","C6orf222","C6orf222","MsAge7K_05"
"LY6G6F","LY6G6F","LY6G6F","MsAge7K_00"
"RARRES2","RARRES2","RARRES2","MsAge7K_14"
"CD274","CD274","CD274","MsAge7K_00"
"TSPAN11","TSPAN11","TSPAN11","MsAge7K_00"
"IGSF9","IGSF9","IGSF9","MsAge7K_00"
"FYB1","FYB1","FYB1","MsAge7K_00"
"ZNF366","ZNF366","ZNF366","MsAge7K_00"
"BMP3","BMP3","BMP3","MsAge7K_02"
"SLC6A19","SLC6A19","SLC6A19","MsAge7K_00"
"C3orf62","C3orf62","C3orf62","MsAge7K_00"
"NIPAL4","NIPAL4","NIPAL4","MsAge7K_01"
"FAM166B","FAM166B","FAM166B","MsAge7K_00"
"EN2","EN2","EN2","MsAge7K_00"
"CALCR","CALCR","CALCR","MsAge7K_06"
"ODF3B","ODF3B","ODF3B","MsAge7K_14"
"SNTN","SNTN","SNTN","MsAge7K_14"
"TBX3","TBX3","TBX3","MsAge7K_00"
"FST","FST","FST","MsAge7K_00"
"EQTN","EQTN","EQTN","MsAge7K_00"
"B3GNT5","B3GNT5","B3GNT5","MsAge7K_00"
"CES5A","CES5A","CES5A","MsAge7K_00"
"EVA1B","EVA1B","EVA1B","MsAge7K_00"
"CHST3","CHST3","CHST3","MsAge7K_01"
"FSIP1","FSIP1","FSIP1","MsAge7K_00"
"REEP3","REEP3","REEP3","MsAge7K_00"
"TAP1","TAP1","TAP1","MsAge7K_04"
"TCAF2","TCAF2","TCAF2","MsAge7K_00"
"TCAF2C","TCAF2C","TCAF2C","MsAge7K_00"
"UNC5CL","UNC5CL","UNC5CL","MsAge7K_00"
"ESR1","ESR1","ESR1","MsAge7K_05"
"TTF2","TTF2","TTF2","MsAge7K_00"
"SNAI2","SNAI2","SNAI2","MsAge7K_00"
"UPK1A","UPK1A","UPK1A","MsAge7K_00"
"OCA2","OCA2","OCA2","MsAge7K_00"
"C5AR2","C5AR2","C5AR2","MsAge7K_00"
"NID1","NID1","NID1","MsAge7K_00"
"NLRC5","NLRC5","NLRC5","MsAge7K_00"
"CPED1","CPED1","CPED1","MsAge7K_07"
"SNORD104","SNORD104","SNORD104","MsAge7K_00"
"NEIL3","NEIL3","NEIL3","MsAge7K_00"
"OAS2","OAS2","OAS2","MsAge7K_04"
"RTL3","RTL3","RTL3","MsAge7K_00"
"KIF19","KIF19","KIF19","MsAge7K_01"
"TMEM91","TMEM91","TMEM91","MsAge7K_00"
"KIF11","KIF11","KIF11","MsAge7K_00"
"GABRE","GABRE","GABRE","MsAge7K_00"
"KRT2","KRT2","KRT2","MsAge7K_00"
"GRB7","GRB7","GRB7","MsAge7K_02"
"SLC6A20","SLC6A20","SLC6A20","MsAge7K_07"
"ACP7","ACP7","ACP7","MsAge7K_05"
"C7","C7","C7","MsAge7K_00"
"THBS1","THBS1","THBS1","MsAge7K_00"
"FHOD3","FHOD3","FHOD3","MsAge7K_02"
"TMEM102","TMEM102","TMEM102","MsAge7K_00"
"TBX18","TBX18","TBX18","MsAge7K_07"
"TMEM267","TMEM267","TMEM267","MsAge7K_00"
"PLP1","PLP1","PLP1","MsAge7K_01"
"FAM47E","FAM47E","FAM47E","MsAge7K_00"
"FAM47E-STBD1","FAM47E-STBD1","FAM47E-STBD1","MsAge7K_00"
"LSP1","LSP1","LSP1","MsAge7K_04"
"C2orf73","C2orf73","C2orf73","MsAge7K_00"
"DAPK2","DAPK2","DAPK2","MsAge7K_00"
"RASSF6","RASSF6","RASSF6","MsAge7K_00"
"CDKN1A","CDKN1A","CDKN1A","MsAge7K_00"
"HMGCS2","HMGCS2","HMGCS2","MsAge7K_00"
"SPSB2","SPSB2","SPSB2","MsAge7K_00"
"SERPING1","SERPING1","SERPING1","MsAge7K_07"
"CARD14","CARD14","CARD14","MsAge7K_00"
"ARPC1B","ARPC1B","ARPC1B","MsAge7K_01"
"ASB14","ASB14","ASB14","MsAge7K_00"
"SLCO4A1","SLCO4A1","SLCO4A1","MsAge7K_00"
"C17orf97","C17orf97","C17orf97","MsAge7K_00"
"SLC4A11","SLC4A11","SLC4A11","MsAge7K_00"
"AOC3","AOC3","AOC3","MsAge7K_00"
"KBTBD6","KBTBD6","KBTBD6","MsAge7K_00"
"KBTBD7","KBTBD7","KBTBD7","MsAge7K_00"
"CACNA2D4","CACNA2D4","CACNA2D4","MsAge7K_01"
"BCL6B","BCL6B","BCL6B","MsAge7K_00"
"GLRA3","GLRA3","GLRA3","MsAge7K_02"
"PARP14","PARP14","PARP14","MsAge7K_04"
"CRH","CRH","CRH","MsAge7K_00"
"BTG2","BTG2","BTG2","MsAge7K_13"
"FBLN2","FBLN2","FBLN2","MsAge7K_00"
"RANBP3L","RANBP3L","RANBP3L","MsAge7K_07"
"RAD51AP2","RAD51AP2","RAD51AP2","MsAge7K_00"
"PTAR1","PTAR1","PTAR1","MsAge7K_03"
"LIPH","LIPH","LIPH","MsAge7K_00"
"RGS22","RGS22","RGS22","MsAge7K_06"
"ALOX5","ALOX5","ALOX5","MsAge7K_00"
"OR10H4","OR10H4","OR10H4","MsAge7K_00"
"OR10H3","OR10H3","OR10H3","MsAge7K_00"
"NHLH2","NHLH2","NHLH2","MsAge7K_01"
"PNPLA1","PNPLA1","PNPLA1","MsAge7K_00"
"EXOC3L4","EXOC3L4","EXOC3L4","MsAge7K_00"
"ACR","ACR","ACR","MsAge7K_00"
"C2","C2","C2","MsAge7K_00"
"ALDH3B2","ALDH3B2","ALDH3B2","MsAge7K_00"
"TBX6","TBX6","TBX6","MsAge7K_00"
"OR10H1","OR10H1","OR10H1","MsAge7K_00"
"OR10H5","OR10H5","OR10H5","MsAge7K_00"
"OR10H2","OR10H2","OR10H2","MsAge7K_00"
"AK8","AK8","AK8","MsAge7K_00"
"MOG","MOG","MOG","MsAge7K_01"
"REC8","REC8","REC8","MsAge7K_00"
"SHCBP1","SHCBP1","SHCBP1","MsAge7K_00"
"CCDC187","CCDC187","CCDC187","MsAge7K_06"
"NXPH4","NXPH4","NXPH4","MsAge7K_00"
"ZAN","ZAN","ZAN","MsAge7K_00"
"PTGDR","PTGDR","PTGDR","MsAge7K_00"
"RDH16","RDH16","RDH16","MsAge7K_00"
"TSPAN2","TSPAN2","TSPAN2","MsAge7K_01"
"MPZL2","MPZL2","MPZL2","MsAge7K_07"
"HIST1H1E","HIST1H1E","HIST1H1E","MsAge7K_00"
"ATP2C2","ATP2C2","ATP2C2","MsAge7K_00"
"CCDC170","CCDC170","CCDC170","MsAge7K_14"
"SPX","SPX","SPX","MsAge7K_00"
"CFAP58","CFAP58","CFAP58","MsAge7K_00"
"TPBG","TPBG","TPBG","MsAge7K_05"
"CRABP1","CRABP1","CRABP1","MsAge7K_00"
"WNK3","WNK3","WNK3","MsAge7K_03"
"CDC6","CDC6","CDC6","MsAge7K_00"
"TMPRSS6","TMPRSS6","TMPRSS6","MsAge7K_00"
"USP18","USP18","USP18","MsAge7K_04"
"USP41","USP41","USP41","MsAge7K_04"
"SLFN11","SLFN11","SLFN11","MsAge7K_00"
"SLFN13","SLFN13","SLFN13","MsAge7K_00"
"ANKH","ANKH","ANKH","MsAge7K_00"
"CKAP2","CKAP2","CKAP2","MsAge7K_01"
"NEK5","NEK5","NEK5","MsAge7K_00"
"LEMD1","LEMD1","LEMD1","MsAge7K_02"
"SATB2","SATB2","SATB2","MsAge7K_02"
"RXRG","RXRG","RXRG","MsAge7K_05"
"EVA1C","EVA1C","EVA1C","MsAge7K_00"
"WNT9A","WNT9A","WNT9A","MsAge7K_00"
"IL23A","IL23A","IL23A","MsAge7K_01"
"LPO","LPO","LPO","MsAge7K_00"
"CES1","CES1","CES1","MsAge7K_06"
"CLEC3B","CLEC3B","CLEC3B","MsAge7K_00"
"IL11","IL11","IL11","MsAge7K_00"
"HCAR1","HCAR1","HCAR1","MsAge7K_07"
"HENMT1","HENMT1","HENMT1","MsAge7K_00"
"ERICH5","ERICH5","ERICH5","MsAge7K_04"
"GLP2R","GLP2R","GLP2R","MsAge7K_00"
"SLC22A18","SLC22A18","SLC22A18","MsAge7K_00"
"PTGER3","PTGER3","PTGER3","MsAge7K_02"
"ZNF296","ZNF296","ZNF296","MsAge7K_00"
"MYH7","MYH7","MYH7","MsAge7K_00"
"SH3RF2","SH3RF2","SH3RF2","MsAge7K_00"
"C5","C5","C5","MsAge7K_00"
"ZC3H7A","ZC3H7A","ZC3H7A","MsAge7K_00"
"WDR72","WDR72","WDR72","MsAge7K_00"
"ALPK3","ALPK3","ALPK3","MsAge7K_00"
"FGFBP1","FGFBP1","FGFBP1","MsAge7K_07"
"SUSD3","SUSD3","SUSD3","MsAge7K_00"
"AUNIP","AUNIP","AUNIP","MsAge7K_00"
"CXCL16","CXCL16","CXCL16","MsAge7K_04"
"LRRC8A","LRRC8A","LRRC8A","MsAge7K_00"
"PTPRH","PTPRH","PTPRH","MsAge7K_00"
"TNS4","TNS4","TNS4","MsAge7K_00"
"DDT","DDT","DDT","MsAge7K_00"
"DDTL","DDTL","DDTL","MsAge7K_00"
"SCN4B","SCN4B","SCN4B","MsAge7K_02"
"DND1","DND1","DND1","MsAge7K_00"
"SLC35E2B","SLC35E2B","SLC35E2B","MsAge7K_03"
"NRL","NRL","NRL","MsAge7K_00"
"SOX18","SOX18","SOX18","MsAge7K_00"
"NUP62CL","NUP62CL","NUP62CL","MsAge7K_00"
"KIF20A","KIF20A","KIF20A","MsAge7K_00"
"ZFHX3","ZFHX3","ZFHX3","MsAge7K_06"
"PRSS16","PRSS16","PRSS16","MsAge7K_00"
"TEX11","TEX11","TEX11","MsAge7K_00"
"KLF2","KLF2","KLF2","MsAge7K_13"
"TRIM16","TRIM16","TRIM16","MsAge7K_00"
"TRIM16L","TRIM16L","TRIM16L","MsAge7K_00"
"PTPN20","PTPN20","PTPN20","MsAge7K_00"
"CITED4","CITED4","CITED4","MsAge7K_00"
"TEX26","TEX26","TEX26","MsAge7K_00"
"PTGFR","PTGFR","PTGFR","MsAge7K_07"
"CCKBR","CCKBR","CCKBR","MsAge7K_02"
"DMKN","DMKN","DMKN","MsAge7K_00"
"RAB37","RAB37","RAB37","MsAge7K_00"
"CKS2","CKS2","CKS2","MsAge7K_00"
"CHRDL1","CHRDL1","CHRDL1","MsAge7K_00"
"PLA2G2F","PLA2G2F","PLA2G2F","MsAge7K_00"
"C6orf118","C6orf118","C6orf118","MsAge7K_00"
"MEIOC","MEIOC","MEIOC","MsAge7K_00"
"HLA-DOB","HLA-DOB","HLA-DOB","MsAge7K_04"
"HYDIN","HYDIN","HYDIN","MsAge7K_14"
"PIFO","PIFO","PIFO","MsAge7K_00"
"PIP5KL1","PIP5KL1","PIP5KL1","MsAge7K_00"
"PRKG2","PRKG2","PRKG2","MsAge7K_00"
"TCF19","TCF19","TCF19","MsAge7K_00"
"VEGFD","VEGFD","VEGFD","MsAge7K_05"
"ADAMTSL4","ADAMTSL4","ADAMTSL4","MsAge7K_09"
"SLC15A3","SLC15A3","SLC15A3","MsAge7K_04"
"SPINT1","SPINT1","SPINT1","MsAge7K_00"
"GOT1L1","GOT1L1","GOT1L1","MsAge7K_00"
"BHMT2","BHMT2","BHMT2","MsAge7K_00"
"CFAP52","CFAP52","CFAP52","MsAge7K_00"
"TMEM210","TMEM210","TMEM210","MsAge7K_00"
"TMEM125","TMEM125","TMEM125","MsAge7K_01"
"PSMB9","PSMB9","PSMB9","MsAge7K_00"
"MRC1","MRC1","MRC1","MsAge7K_07"
"WISP1","WISP1","WISP1","MsAge7K_00"
"STIL","STIL","STIL","MsAge7K_01"
"MKI67","MKI67","MKI67","MsAge7K_11"
"PKHD1L1","PKHD1L1","PKHD1L1","MsAge7K_00"
"CCNA1","CCNA1","CCNA1","MsAge7K_00"
"MT-CO2","MT-CO2","MT-CO2","MsAge7K_00"
"TWIST2","TWIST2","TWIST2","MsAge7K_00"
"FSCN2","FSCN2","FSCN2","MsAge7K_00"
"DRC7","DRC7","DRC7","MsAge7K_00"
"TTC22","TTC22","TTC22","MsAge7K_00"
"EXPH5","EXPH5","EXPH5","MsAge7K_00"
"TOR4A","TOR4A","TOR4A","MsAge7K_00"
"COX4I2","COX4I2","COX4I2","MsAge7K_00"
"OR10AD1","OR10AD1","OR10AD1","MsAge7K_00"
"TLR2","TLR2","TLR2","MsAge7K_00"
"RNF223","RNF223","RNF223","MsAge7K_00"
"MED13","MED13","MED13","MsAge7K_03"
"NR4A1","NR4A1","NR4A1","MsAge7K_13"
"BTAF1","BTAF1","BTAF1","MsAge7K_00"
"RILP","RILP","RILP","MsAge7K_00"
"SRCAP","SRCAP","SRCAP","MsAge7K_00"
"CYTL1","CYTL1","CYTL1","MsAge7K_00"
"ARHGEF37","ARHGEF37","ARHGEF37","MsAge7K_00"
"RHO","RHO","RHO","MsAge7K_00"
"PYCARD","PYCARD","PYCARD","MsAge7K_00"
"CFAP126","CFAP126","CFAP126","MsAge7K_00"
"MALL","MALL","MALL","MsAge7K_00"
"CRYBB1","CRYBB1","CRYBB1","MsAge7K_00"
"MAPK15","MAPK15","MAPK15","MsAge7K_00"
"GDF9","GDF9","GDF9","MsAge7K_00"
"NPSR1","NPSR1","NPSR1","MsAge7K_02"
"NRSN2","NRSN2","NRSN2","MsAge7K_00"
"LRRC43","LRRC43","LRRC43","MsAge7K_00"
"ADGRG6","ADGRG6","ADGRG6","MsAge7K_00"
"WDR93","WDR93","WDR93","MsAge7K_00"
"UBE2L6","UBE2L6","UBE2L6","MsAge7K_00"
"CD6","CD6","CD6","MsAge7K_00"
"WNT10A","WNT10A","WNT10A","MsAge7K_00"
"BMP5","BMP5","BMP5","MsAge7K_00"
"SGK2","SGK2","SGK2","MsAge7K_01"
"CFAP43","CFAP43","CFAP43","MsAge7K_14"
"SLC22A3","SLC22A3","SLC22A3","MsAge7K_00"
"GALNT5","GALNT5","GALNT5","MsAge7K_00"
"SFN","SFN","SFN","MsAge7K_00"
"CFAP77","CFAP77","CFAP77","MsAge7K_14"
"TECTA","TECTA","TECTA","MsAge7K_00"
"MAP3K6","MAP3K6","MAP3K6","MsAge7K_00"
"KIF23","KIF23","KIF23","MsAge7K_06"
"NGFR","NGFR","NGFR","MsAge7K_02"
"KREMEN2","KREMEN2","KREMEN2","MsAge7K_00"
"GINS1","GINS1","GINS1","MsAge7K_00"
"VIPR2","VIPR2","VIPR2","MsAge7K_00"
"MYO1G","MYO1G","MYO1G","MsAge7K_00"
"CORO6","CORO6","CORO6","MsAge7K_02"
"RNF125","RNF125","RNF125","MsAge7K_00"
"HDC","HDC","HDC","MsAge7K_00"
"NOSTRIN","NOSTRIN","NOSTRIN","MsAge7K_00"
"ZNF648","ZNF648","ZNF648","MsAge7K_02"
"GLRA2","GLRA2","GLRA2","MsAge7K_06"
"TAOK1","TAOK1","TAOK1","MsAge7K_03"
"LHFPL1","LHFPL1","LHFPL1","MsAge7K_00"
"KLHL1","KLHL1","KLHL1","MsAge7K_00"
"SVEP1","SVEP1","SVEP1","MsAge7K_04"
"BMF","BMF","BMF","MsAge7K_00"
"LRRD1","LRRD1","LRRD1","MsAge7K_00"
"STOML3","STOML3","STOML3","MsAge7K_00"
"LRRN4","LRRN4","LRRN4","MsAge7K_00"
"BCL3","BCL3","BCL3","MsAge7K_00"
"CCDC113","CCDC113","CCDC113","MsAge7K_00"
"PRR5","PRR5","PRR5","MsAge7K_00"
"HAS1","HAS1","HAS1","MsAge7K_00"
"CNTNAP3B","CNTNAP3B","CNTNAP3B","MsAge7K_02"
"CNTNAP3C","CNTNAP3C","CNTNAP3C","MsAge7K_02"
"CNTNAP3","CNTNAP3","CNTNAP3","MsAge7K_02"
"GNG8","GNG8","GNG8","MsAge7K_00"
"FAM104B","FAM104B","FAM104B","MsAge7K_00"
"TSTD1","TSTD1","TSTD1","MsAge7K_00"
"ARHGAP9","ARHGAP9","ARHGAP9","MsAge7K_00"
"SAG","SAG","SAG","MsAge7K_00"
"CRYBB3","CRYBB3","CRYBB3","MsAge7K_00"
"LNPEP","LNPEP","LNPEP","MsAge7K_03"
"HLA-DMB","HLA-DMB","HLA-DMB","MsAge7K_00"
"ZBTB7C","ZBTB7C","ZBTB7C","MsAge7K_06"
"MUC6","MUC6","MUC6","MsAge7K_00"
"EDA2R","EDA2R","EDA2R","MsAge7K_00"
"LUM","LUM","LUM","MsAge7K_07"
"CHP2","CHP2","CHP2","MsAge7K_00"
"TC2N","TC2N","TC2N","MsAge7K_00"
"CD248","CD248","CD248","MsAge7K_00"
"TTC34","TTC34","TTC34","MsAge7K_00"
"OSMR","OSMR","OSMR","MsAge7K_04"
"TRPC3","TRPC3","TRPC3","MsAge7K_06"
"HCN4","HCN4","HCN4","MsAge7K_00"
"CLSPN","CLSPN","CLSPN","MsAge7K_00"
"TMPRSS9","TMPRSS9","TMPRSS9","MsAge7K_00"
"IRGM","IRGM","IRGM","MsAge7K_04"
"TNFRSF11B","TNFRSF11B","TNFRSF11B","MsAge7K_00"
"CCDC33","CCDC33","CCDC33","MsAge7K_00"
"COL28A1","COL28A1","COL28A1","MsAge7K_00"
"LRRC9","LRRC9","LRRC9","MsAge7K_06"
"RHCG","RHCG","RHCG","MsAge7K_00"
"IL21R","IL21R","IL21R","MsAge7K_00"
"KAZALD1","KAZALD1","KAZALD1","MsAge7K_00"
"SLC16A3","SLC16A3","SLC16A3","MsAge7K_00"
"EPHX4","EPHX4","EPHX4","MsAge7K_00"
"FBLIM1","FBLIM1","FBLIM1","MsAge7K_00"
"CYP27B1","CYP27B1","CYP27B1","MsAge7K_00"
"PCP4","PCP4","PCP4","MsAge7K_00"
"MLPH","MLPH","MLPH","MsAge7K_04"
"EFCAB10","EFCAB10","EFCAB10","MsAge7K_00"
"HEYL","HEYL","HEYL","MsAge7K_00"
"RBM46","RBM46","RBM46","MsAge7K_00"
"ANPEP","ANPEP","ANPEP","MsAge7K_07"
"MEI1","MEI1","MEI1","MsAge7K_02"
"NEXN","NEXN","NEXN","MsAge7K_00"
"STKLD1","STKLD1","STKLD1","MsAge7K_00"
"PKD2L1","PKD2L1","PKD2L1","MsAge7K_00"
"STAG3","STAG3","STAG3","MsAge7K_00"
"SLC36A2","SLC36A2","SLC36A2","MsAge7K_00"
"BRCA1","BRCA1","BRCA1","MsAge7K_00"
"JCHAIN","JCHAIN","JCHAIN","MsAge7K_00"
"NKX3-1","NKX3-1","NKX3-1","MsAge7K_00"
"PLA2G5","PLA2G5","PLA2G5","MsAge7K_00"
"PLIN5","PLIN5","PLIN5","MsAge7K_00"
"SPATA32","SPATA32","SPATA32","MsAge7K_00"
"STPG2","STPG2","STPG2","MsAge7K_00"
"PDLIM2","PDLIM2","PDLIM2","MsAge7K_01"
"C2orf80","C2orf80","C2orf80","MsAge7K_00"
"IFNLR1","IFNLR1","IFNLR1","MsAge7K_00"
"ENKUR","ENKUR","ENKUR","MsAge7K_14"
"GLI1","GLI1","GLI1","MsAge7K_00"
"KRT1","KRT1","KRT1","MsAge7K_00"
"MEIS1","MEIS1","MEIS1","MsAge7K_00"
"COCH","COCH","COCH","MsAge7K_00"
"CEACAM16","CEACAM16","CEACAM16","MsAge7K_00"
"AKR1B10","AKR1B10","AKR1B10","MsAge7K_00"
"PYCR1","PYCR1","PYCR1","MsAge7K_00"
"SFRP5","SFRP5","SFRP5","MsAge7K_00"
"OTOGL","OTOGL","OTOGL","MsAge7K_00"
"PCSK9","PCSK9","PCSK9","MsAge7K_00"
"CLEC9A","CLEC9A","CLEC9A","MsAge7K_00"
"LRRC69","LRRC69","LRRC69","MsAge7K_00"
"H1FX","H1FX","H1FX","MsAge7K_00"
"LY96","LY96","LY96","MsAge7K_00"
"S100A3","S100A3","S100A3","MsAge7K_00"
"CHEK1","CHEK1","CHEK1","MsAge7K_00"
"PRR11","PRR11","PRR11","MsAge7K_00"
"CISH","CISH","CISH","MsAge7K_00"
"KCTD14","KCTD14","KCTD14","MsAge7K_00"
"HS3ST3B1","HS3ST3B1","HS3ST3B1","MsAge7K_00"
"GPR153","GPR153","GPR153","MsAge7K_06"
"GALR1","GALR1","GALR1","MsAge7K_00"
"GPNMB","GPNMB","GPNMB","MsAge7K_04"
"SLC35B4","SLC35B4","SLC35B4","MsAge7K_00"
"TWIST1","TWIST1","TWIST1","MsAge7K_00"
"FAM81B","FAM81B","FAM81B","MsAge7K_00"
"SUSD2","SUSD2","SUSD2","MsAge7K_00"
"ELF4","ELF4","ELF4","MsAge7K_00"
"FIGN","FIGN","FIGN","MsAge7K_00"
"CD36","CD36","CD36","MsAge7K_00"
"MUSTN1","MUSTN1","MUSTN1","MsAge7K_07"
"TBXA2R","TBXA2R","TBXA2R","MsAge7K_00"
"CAPG","CAPG","CAPG","MsAge7K_04"
"GRID2IP","GRID2IP","GRID2IP","MsAge7K_06"
"BBOX1","BBOX1","BBOX1","MsAge7K_00"
"BFSP1","BFSP1","BFSP1","MsAge7K_00"
"MYH8","MYH8","MYH8","MsAge7K_00"
"ESPL1","ESPL1","ESPL1","MsAge7K_00"
"ZIC2","ZIC2","ZIC2","MsAge7K_06"
"TNFAIP8L2","TNFAIP8L2","TNFAIP8L2","MsAge7K_00"
"ATG9B","ATG9B","ATG9B","MsAge7K_05"
"SAPCD2","SAPCD2","SAPCD2","MsAge7K_00"
"HRH1","HRH1","HRH1","MsAge7K_02"
"GPR139","GPR139","GPR139","MsAge7K_00"
"PMEL","PMEL","PMEL","MsAge7K_00"
"SYTL1","SYTL1","SYTL1","MsAge7K_00"
"DKK2","DKK2","DKK2","MsAge7K_00"
"NCAPH","NCAPH","NCAPH","MsAge7K_00"
"C1RL","C1RL","C1RL","MsAge7K_00"
"MEX3A","MEX3A","MEX3A","MsAge7K_00"
"MYB","MYB","MYB","MsAge7K_00"
"CD14","CD14","CD14","MsAge7K_00"
"MEDAG","MEDAG","MEDAG","MsAge7K_00"
"TP63","TP63","TP63","MsAge7K_00"
"DPP4","DPP4","DPP4","MsAge7K_02"
"ASPRV1","ASPRV1","ASPRV1","MsAge7K_00"
"PATE2","PATE2","PATE2","MsAge7K_00"
"SLA2","SLA2","SLA2","MsAge7K_00"
"ASGR1","ASGR1","ASGR1","MsAge7K_07"
"CREB3L3","CREB3L3","CREB3L3","MsAge7K_00"
"P4HA3","P4HA3","P4HA3","MsAge7K_00"
"TPM2","TPM2","TPM2","MsAge7K_07"
"HS3ST5","HS3ST5","HS3ST5","MsAge7K_00"
"DERL3","DERL3","DERL3","MsAge7K_00"
"RUBCNL","RUBCNL","RUBCNL","MsAge7K_00"
"CA9","CA9","CA9","MsAge7K_00"
"ABCA12","ABCA12","ABCA12","MsAge7K_00"
"NR1H4","NR1H4","NR1H4","MsAge7K_00"
"ARR3","ARR3","ARR3","MsAge7K_00"
"CDKN2C","CDKN2C","CDKN2C","MsAge7K_00"
"PCSK4","PCSK4","PCSK4","MsAge7K_00"
"RAB38","RAB38","RAB38","MsAge7K_00"
"ENTR1","ENTR1","ENTR1","MsAge7K_00"
"UCP3","UCP3","UCP3","MsAge7K_00"
"MYOC","MYOC","MYOC","MsAge7K_00"
"LY75","LY75","LY75","MsAge7K_00"
"LY75-CD302","LY75-CD302","LY75-CD302","MsAge7K_00"
"CHRNA2","CHRNA2","CHRNA2","MsAge7K_00"
"CCDC155","CCDC155","CCDC155","MsAge7K_00"
"RBM3","RBM3","RBM3","MsAge7K_00"
"PTCHD1","PTCHD1","PTCHD1","MsAge7K_00"
"SLC17A9","SLC17A9","SLC17A9","MsAge7K_00"
"LDLR","LDLR","LDLR","MsAge7K_00"
"SLC13A4","SLC13A4","SLC13A4","MsAge7K_07"
"IER3","IER3","IER3","MsAge7K_00"
"IL17RE","IL17RE","IL17RE","MsAge7K_00"
"OR51E1","OR51E1","OR51E1","MsAge7K_00"
"SCEL","SCEL","SCEL","MsAge7K_00"
"MYH3","MYH3","MYH3","MsAge7K_00"
"LRG1","LRG1","LRG1","MsAge7K_00"
"STAP1","STAP1","STAP1","MsAge7K_16"
"SP9","SP9","SP9","MsAge7K_06"
"DNAH17","DNAH17","DNAH17","MsAge7K_00"
"C8G","C8G","C8G","MsAge7K_00"
"TLL2","TLL2","TLL2","MsAge7K_00"
"SLC1A5","SLC1A5","SLC1A5","MsAge7K_00"
"KCNH4","KCNH4","KCNH4","MsAge7K_00"
"DTL","DTL","DTL","MsAge7K_02"
"FAS","FAS","FAS","MsAge7K_00"
"DDX58","DDX58","DDX58","MsAge7K_04"
"NOXO1","NOXO1","NOXO1","MsAge7K_00"
"VN1R5","VN1R5","VN1R5","MsAge7K_00"
"FOSB","FOSB","FOSB","MsAge7K_13"
"TGM2","TGM2","TGM2","MsAge7K_00"
"DEPDC1B","DEPDC1B","DEPDC1B","MsAge7K_01"
"S100A9","S100A9","S100A9","MsAge7K_00"
"IGFBP6","IGFBP6","IGFBP6","MsAge7K_00"
"GSDMD","GSDMD","GSDMD","MsAge7K_00"
"TNNI1","TNNI1","TNNI1","MsAge7K_01"
"CDHR2","CDHR2","CDHR2","MsAge7K_00"
"ADGRE1","ADGRE1","ADGRE1","MsAge7K_00"
"PLCZ1","PLCZ1","PLCZ1","MsAge7K_00"
"GUCA1B","GUCA1B","GUCA1B","MsAge7K_00"
"TEC","TEC","TEC","MsAge7K_00"
"SELENOV","SELENOV","SELENOV","MsAge7K_00"
"LRRN4CL","LRRN4CL","LRRN4CL","MsAge7K_00"
"UMODL1","UMODL1","UMODL1","MsAge7K_00"
"UBASH3A","UBASH3A","UBASH3A","MsAge7K_00"
"CCDC146","CCDC146","CCDC146","MsAge7K_00"
"UGT3A2","UGT3A2","UGT3A2","MsAge7K_00"
"B4GALNT3","B4GALNT3","B4GALNT3","MsAge7K_00"
"ROR2","ROR2","ROR2","MsAge7K_00"
"LY6G6E","LY6G6E","LY6G6E","MsAge7K_00"
"C9orf152","C9orf152","C9orf152","MsAge7K_00"
"MMP9","MMP9","MMP9","MsAge7K_00"
"C5orf52","C5orf52","C5orf52","MsAge7K_00"
"PRIMA1","PRIMA1","PRIMA1","MsAge7K_09"
"TPBGL","TPBGL","TPBGL","MsAge7K_00"
"SMIM24","SMIM24","SMIM24","MsAge7K_00"
"PCTP","PCTP","PCTP","MsAge7K_00"
"HAPLN3","HAPLN3","HAPLN3","MsAge7K_00"
"ST14","ST14","ST14","MsAge7K_04"
"NPC1L1","NPC1L1","NPC1L1","MsAge7K_00"
"CYP2R1","CYP2R1","CYP2R1","MsAge7K_00"
"FBXO47","FBXO47","FBXO47","MsAge7K_00"
"PPP1R3G","PPP1R3G","PPP1R3G","MsAge7K_00"
