"","PSID","Gene","Module"
"MRPL3","MRPL3","MRPL3","HuAgeDis_01"
"RCHY1","RCHY1","RCHY1","HuAgeDis_00"
"ROBO1","ROBO1","ROBO1","HuAgeDis_00"
"ACADM","ACADM","ACADM","HuAgeDis_00"
"NUDC","NUDC","NUDC","HuAgeDis_00"
"ANKRD28","ANKRD28","ANKRD28","HuAgeDis_00"
"TMED8","TMED8","TMED8","HuAgeDis_00"
"PPIL4","PPIL4","PPIL4","HuAgeDis_00"
"TBC1D10B","TBC1D10B","TBC1D10B","HuAgeDis_04"
"PFKFB2","PFKFB2","PFKFB2","HuAgeDis_00"
"TMEM136","TMEM136","TMEM136","HuAgeDis_00"
"RNMTL1","RNMTL1","RNMTL1","HuAgeDis_09"
"PIGK","PIGK","PIGK","HuAgeDis_00"
"PHF3","PHF3","PHF3","HuAgeDis_02"
"CRTC3","CRTC3","CRTC3","HuAgeDis_02"
"RPP14","RPP14","RPP14","HuAgeDis_00"
"C11orf10","C11orf10","C11orf10","HuAgeDis_00"
"PDK2","PDK2","PDK2","HuAgeDis_00"
"ITPKC","ITPKC","ITPKC","HuAgeDis_00"
"SLC25A1","SLC25A1","SLC25A1","HuAgeDis_03"
"CITED4","CITED4","CITED4","HuAgeDis_00"
"EIF2B4","EIF2B4","EIF2B4","HuAgeDis_03"
"MTRF1L","MTRF1L","MTRF1L","HuAgeDis_00"
"PCNXL3","PCNXL3","PCNXL3","HuAgeDis_00"
"KIAA0907","KIAA0907","KIAA0907","HuAgeDis_03"
"ATG4B","ATG4B","ATG4B","HuAgeDis_03"
"RPS15A","RPS15A","RPS15A","HuAgeDis_00"
"EXOSC9","EXOSC9","EXOSC9","HuAgeDis_01"
"NDUFS7","NDUFS7","NDUFS7","HuAgeDis_00"
"GNE","GNE","GNE","HuAgeDis_00"
"CAB39","CAB39","CAB39","HuAgeDis_01"
"ZNF275","ZNF275","ZNF275","HuAgeDis_00"
"MIER1","MIER1","MIER1","HuAgeDis_00"
"WDHD1","WDHD1","WDHD1","HuAgeDis_01"
"FNBP4","FNBP4","FNBP4","HuAgeDis_00"
"PPP1R11","PPP1R11","PPP1R11","HuAgeDis_06"
"NUCB1","NUCB1","NUCB1","HuAgeDis_00"
"FOXB1","FOXB1","FOXB1","HuAgeDis_00"
"SPATA5L1","SPATA5L1","SPATA5L1","HuAgeDis_00"
"DCUN1D1","DCUN1D1","DCUN1D1","HuAgeDis_00"
"PRDX1","PRDX1","PRDX1","HuAgeDis_00"
"ZNF222","ZNF222","ZNF222","HuAgeDis_01"
"RNASEH2A","RNASEH2A","RNASEH2A","HuAgeDis_00"
"TRAP1","TRAP1","TRAP1","HuAgeDis_01"
"ZGPAT","ZGPAT","ZGPAT","HuAgeDis_00"
"ASB3","ASB3","ASB3","HuAgeDis_00"
"HCFC2","HCFC2","HCFC2","HuAgeDis_00"
"FRS3","FRS3","FRS3","HuAgeDis_00"
"PTDSS1","PTDSS1","PTDSS1","HuAgeDis_00"
"SSBP2","SSBP2","SSBP2","HuAgeDis_00"
"COG7","COG7","COG7","HuAgeDis_00"
"CLN3","CLN3","CLN3","HuAgeDis_02"
"TRIM2","TRIM2","TRIM2","HuAgeDis_00"
"PFDN5","PFDN5","PFDN5","HuAgeDis_00"
"OSBPL9","OSBPL9","OSBPL9","HuAgeDis_00"
"TRIP4","TRIP4","TRIP4","HuAgeDis_02"
"CALU","CALU","CALU","HuAgeDis_00"
"C17orf63","C17orf63","C17orf63","HuAgeDis_01"
"MTX2","MTX2","MTX2","HuAgeDis_01"
"LRRC37B","LRRC37B","LRRC37B","HuAgeDis_03"
"KIAA0100","KIAA0100","KIAA0100","HuAgeDis_00"
"MFI2","MFI2","MFI2","HuAgeDis_00"
"TTC21A","TTC21A","TTC21A","HuAgeDis_00"
"FLAD1","FLAD1","FLAD1","HuAgeDis_04"
"PGLS","PGLS","PGLS","HuAgeDis_04"
"PCNP","PCNP","PCNP","HuAgeDis_01"
"WDR46","WDR46","WDR46","HuAgeDis_01"
"PEX10","PEX10","PEX10","HuAgeDis_01"
"ZNF572","ZNF572","ZNF572","HuAgeDis_00"
"SNX14","SNX14","SNX14","HuAgeDis_00"
"SPIRE2","SPIRE2","SPIRE2","HuAgeDis_01"
"FBXO3","FBXO3","FBXO3","HuAgeDis_00"
"GTF2E1","GTF2E1","GTF2E1","HuAgeDis_00"
"GPR172B","GPR172B","GPR172B","HuAgeDis_00"
"CCDC56","CCDC56","CCDC56","HuAgeDis_01"
"MRPS18B","MRPS18B","MRPS18B","HuAgeDis_00"
"FAM43B","FAM43B","FAM43B","HuAgeDis_00"
"GALK1","GALK1","GALK1","HuAgeDis_00"
"NR2C1","NR2C1","NR2C1","HuAgeDis_00"
"DPH5","DPH5","DPH5","HuAgeDis_01"
"CDKN1B","CDKN1B","CDKN1B","HuAgeDis_00"
"ERCC8","ERCC8","ERCC8","HuAgeDis_00"
"RPAP1","RPAP1","RPAP1","HuAgeDis_00"
"FAM116A","FAM116A","FAM116A","HuAgeDis_02"
"ZNF638","ZNF638","ZNF638","HuAgeDis_00"
"C11orf74","C11orf74","C11orf74","HuAgeDis_01"
"RNF7","RNF7","RNF7","HuAgeDis_04"
"EIF2B5","EIF2B5","EIF2B5","HuAgeDis_00"
"CD63","CD63","CD63","HuAgeDis_02"
"TRIM68","TRIM68","TRIM68","HuAgeDis_00"
"SNAPC3","SNAPC3","SNAPC3","HuAgeDis_00"
"DLG5","DLG5","DLG5","HuAgeDis_00"
"AGPAT5","AGPAT5","AGPAT5","HuAgeDis_00"
"ODF2","ODF2","ODF2","HuAgeDis_00"
"DCP1B","DCP1B","DCP1B","HuAgeDis_05"
"SLC24A6","SLC24A6","SLC24A6","HuAgeDis_00"
"MRPL38","MRPL38","MRPL38","HuAgeDis_04"
"CHMP7","CHMP7","CHMP7","HuAgeDis_00"
"CCDC51","CCDC51","CCDC51","HuAgeDis_01"
"TPK1","TPK1","TPK1","HuAgeDis_00"
"KLHL15","KLHL15","KLHL15","HuAgeDis_00"
"LSM7","LSM7","LSM7","HuAgeDis_00"
"ZNF236","ZNF236","ZNF236","HuAgeDis_01"
"SPAG8","SPAG8","SPAG8","HuAgeDis_00"
"CCDC59","CCDC59","CCDC59","HuAgeDis_00"
"KIAA1244","KIAA1244","KIAA1244","HuAgeDis_00"
"LCE1C","LCE1C","LCE1C","HuAgeDis_00"
"PELI2","PELI2","PELI2","HuAgeDis_02"
"SMARCAD1","SMARCAD1","SMARCAD1","HuAgeDis_02"
"SH3BGRL2","SH3BGRL2","SH3BGRL2","HuAgeDis_00"
"CDK4","CDK4","CDK4","HuAgeDis_03"
"WDR1","WDR1","WDR1","HuAgeDis_02"
"KLHL20","KLHL20","KLHL20","HuAgeDis_00"
"LGI3","LGI3","LGI3","HuAgeDis_00"
"MRPL17","MRPL17","MRPL17","HuAgeDis_00"
"MTMR9","MTMR9","MTMR9","HuAgeDis_01"
"TERF2","TERF2","TERF2","HuAgeDis_04"
"C6orf136","C6orf136","C6orf136","HuAgeDis_01"
"CCT3","CCT3","CCT3","HuAgeDis_10"
"PDZD11","PDZD11","PDZD11","HuAgeDis_01"
"POT1","POT1","POT1","HuAgeDis_00"
"ARL6IP4","ARL6IP4","ARL6IP4","HuAgeDis_04"
"ZNF622","ZNF622","ZNF622","HuAgeDis_01"
"RAB8A","RAB8A","RAB8A","HuAgeDis_00"
"SIPA1L1","SIPA1L1","SIPA1L1","HuAgeDis_00"
"RHOT2","RHOT2","RHOT2","HuAgeDis_00"
"TPP2","TPP2","TPP2","HuAgeDis_00"
"BBS4","BBS4","BBS4","HuAgeDis_00"
"TRIM11","TRIM11","TRIM11","HuAgeDis_00"
"STX12","STX12","STX12","HuAgeDis_01"
"BUB3","BUB3","BUB3","HuAgeDis_02"
"TOR2A","TOR2A","TOR2A","HuAgeDis_04"
"DDX51","DDX51","DDX51","HuAgeDis_00"
"C15orf17","C15orf17","C15orf17","HuAgeDis_01"
"CXXC1","CXXC1","CXXC1","HuAgeDis_03"
"PDCD5","PDCD5","PDCD5","HuAgeDis_00"
"PSMC2","PSMC2","PSMC2","HuAgeDis_01"
"SHOC2","SHOC2","SHOC2","HuAgeDis_00"
"ARHGEF2","ARHGEF2","ARHGEF2","HuAgeDis_01"
"COPS2","COPS2","COPS2","HuAgeDis_00"
"PPA2","PPA2","PPA2","HuAgeDis_00"
"DNAJB9","DNAJB9","DNAJB9","HuAgeDis_00"
"ASB16","ASB16","ASB16","HuAgeDis_00"
"AFG3L2","AFG3L2","AFG3L2","HuAgeDis_01"
"SERPINB8","SERPINB8","SERPINB8","HuAgeDis_00"
"SMARCD1","SMARCD1","SMARCD1","HuAgeDis_00"
"KCNK15","KCNK15","KCNK15","HuAgeDis_00"
"MTF1","MTF1","MTF1","HuAgeDis_00"
"FAM53C","FAM53C","FAM53C","HuAgeDis_00"
"TM9SF2","TM9SF2","TM9SF2","HuAgeDis_01"
"TUBGCP2","TUBGCP2","TUBGCP2","HuAgeDis_00"
"KPNA4","KPNA4","KPNA4","HuAgeDis_00"
"HLA-DRB5","HLA-DRB5","HLA-DRB5","HuAgeDis_00"
"UBAP2","UBAP2","UBAP2","HuAgeDis_00"
"SRCRB4D","SRCRB4D","SRCRB4D","HuAgeDis_00"
"ATG16L2","ATG16L2","ATG16L2","HuAgeDis_00"
"TRPM2","TRPM2","TRPM2","HuAgeDis_00"
"BZW1","BZW1","BZW1","HuAgeDis_00"
"ACN9","ACN9","ACN9","HuAgeDis_01"
"PA2G4","PA2G4","PA2G4","HuAgeDis_00"
"RDH13","RDH13","RDH13","HuAgeDis_00"
"WDR34","WDR34","WDR34","HuAgeDis_00"
"DDX49","DDX49","DDX49","HuAgeDis_09"
"KLHDC8B","KLHDC8B","KLHDC8B","HuAgeDis_00"
"RAB24","RAB24","RAB24","HuAgeDis_03"
"MRPS5","MRPS5","MRPS5","HuAgeDis_03"
"PDCL","PDCL","PDCL","HuAgeDis_02"
"ZNF223","ZNF223","ZNF223","HuAgeDis_00"
"HMGA1","HMGA1","HMGA1","HuAgeDis_00"
"ZNF672","ZNF672","ZNF672","HuAgeDis_03"
"LYNX1","LYNX1","LYNX1","HuAgeDis_00"
"PRPF8","PRPF8","PRPF8","HuAgeDis_01"
"BPGM","BPGM","BPGM","HuAgeDis_01"
"DBP","DBP","DBP","HuAgeDis_00"
"EXOSC7","EXOSC7","EXOSC7","HuAgeDis_00"
"EDA","EDA","EDA","HuAgeDis_00"
"SUOX","SUOX","SUOX","HuAgeDis_00"
"CYB5R1","CYB5R1","CYB5R1","HuAgeDis_00"
"C10orf137","C10orf137","C10orf137","HuAgeDis_10"
"SUPT16H","SUPT16H","SUPT16H","HuAgeDis_01"
"STX18","STX18","STX18","HuAgeDis_00"
"MAGEA6","MAGEA6","MAGEA6","HuAgeDis_00"
"RAB1B","RAB1B","RAB1B","HuAgeDis_00"
"ANKFY1","ANKFY1","ANKFY1","HuAgeDis_02"
"NCKAP1","NCKAP1","NCKAP1","HuAgeDis_01"
"COG6","COG6","COG6","HuAgeDis_00"
"C3orf38","C3orf38","C3orf38","HuAgeDis_00"
"TMEM70","TMEM70","TMEM70","HuAgeDis_00"
"RAB11A","RAB11A","RAB11A","HuAgeDis_01"
"U2AF1L4","U2AF1L4","U2AF1L4","HuAgeDis_00"
"C7orf25","C7orf25","C7orf25","HuAgeDis_00"
"TTC8","TTC8","TTC8","HuAgeDis_00"
"XPO6","XPO6","XPO6","HuAgeDis_00"
"RNF4","RNF4","RNF4","HuAgeDis_08"
"GOSR1","GOSR1","GOSR1","HuAgeDis_00"
"THUMPD3","THUMPD3","THUMPD3","HuAgeDis_00"
"CCDC78","CCDC78","CCDC78","HuAgeDis_00"
"BRF1","BRF1","BRF1","HuAgeDis_00"
"C11orf57","C11orf57","C11orf57","HuAgeDis_00"
"PYY","PYY","PYY","HuAgeDis_00"
"FIS1","FIS1","FIS1","HuAgeDis_01"
"NRBP1","NRBP1","NRBP1","HuAgeDis_06"
"TRAPPC2","TRAPPC2","TRAPPC2","HuAgeDis_00"
"FBXO46","FBXO46","FBXO46","HuAgeDis_03"
"OSBPL5","OSBPL5","OSBPL5","HuAgeDis_00"
"KLHL26","KLHL26","KLHL26","HuAgeDis_00"
"C18orf21","C18orf21","C18orf21","HuAgeDis_01"
"FAM45A","FAM45A","FAM45A","HuAgeDis_01"
"TAF12","TAF12","TAF12","HuAgeDis_00"
"PREB","PREB","PREB","HuAgeDis_04"
"ULK1","ULK1","ULK1","HuAgeDis_00"
"APH1B","APH1B","APH1B","HuAgeDis_00"
"LONRF1","LONRF1","LONRF1","HuAgeDis_00"
"ATP11B","ATP11B","ATP11B","HuAgeDis_00"
"SAT2","SAT2","SAT2","HuAgeDis_00"
"ZNF527","ZNF527","ZNF527","HuAgeDis_00"
"CREB3","CREB3","CREB3","HuAgeDis_00"
"WHSC1L1","WHSC1L1","WHSC1L1","HuAgeDis_00"
"EDARADD","EDARADD","EDARADD","HuAgeDis_00"
"PRRT3","PRRT3","PRRT3","HuAgeDis_00"
"SEC22C","SEC22C","SEC22C","HuAgeDis_00"
"ARHGAP12","ARHGAP12","ARHGAP12","HuAgeDis_00"
"LAMC3","LAMC3","LAMC3","HuAgeDis_00"
"TRAF6","TRAF6","TRAF6","HuAgeDis_00"
"CUL2","CUL2","CUL2","HuAgeDis_00"
"SAR1B","SAR1B","SAR1B","HuAgeDis_00"
"STYX","STYX","STYX","HuAgeDis_00"
"FBXW11","FBXW11","FBXW11","HuAgeDis_06"
"MESDC2","MESDC2","MESDC2","HuAgeDis_02"
"ABCC10","ABCC10","ABCC10","HuAgeDis_03"
"CHRNB1","CHRNB1","CHRNB1","HuAgeDis_00"
"ZDHHC24","ZDHHC24","ZDHHC24","HuAgeDis_00"
"TMEM111","TMEM111","TMEM111","HuAgeDis_01"
"LRRC41","LRRC41","LRRC41","HuAgeDis_00"
"SEPT9","SEPT9","SEPT9","HuAgeDis_00"
"NUDT13","NUDT13","NUDT13","HuAgeDis_00"
"ZNF101","ZNF101","ZNF101","HuAgeDis_00"
"HDDC2","HDDC2","HDDC2","HuAgeDis_00"
"MRPL49","MRPL49","MRPL49","HuAgeDis_04"
"POLR2H","POLR2H","POLR2H","HuAgeDis_03"
"CHID1","CHID1","CHID1","HuAgeDis_01"
"FRY","FRY","FRY","HuAgeDis_01"
"TMEM25","TMEM25","TMEM25","HuAgeDis_00"
"SNIP1","SNIP1","SNIP1","HuAgeDis_00"
"MRPS2","MRPS2","MRPS2","HuAgeDis_04"
"C3orf23","C3orf23","C3orf23","HuAgeDis_00"
"PRKAB1","PRKAB1","PRKAB1","HuAgeDis_00"
"SPN","SPN","SPN","HuAgeDis_00"
"TSEN54","TSEN54","TSEN54","HuAgeDis_03"
"SDHD","SDHD","SDHD","HuAgeDis_01"
"DOCK4","DOCK4","DOCK4","HuAgeDis_02"
"FLII","FLII","FLII","HuAgeDis_05"
"TARBP2","TARBP2","TARBP2","HuAgeDis_00"
"HSPA14","HSPA14","HSPA14","HuAgeDis_00"
"PPT2","PPT2","PPT2","HuAgeDis_04"
"PDCD2L","PDCD2L","PDCD2L","HuAgeDis_06"
"OSBPL2","OSBPL2","OSBPL2","HuAgeDis_03"
"DOCK9","DOCK9","DOCK9","HuAgeDis_00"
"AK2","AK2","AK2","HuAgeDis_00"
"CTBP1","CTBP1","CTBP1","HuAgeDis_01"
"SEPT6","SEPT6","SEPT6","HuAgeDis_00"
"PITX3","PITX3","PITX3","HuAgeDis_03"
"MAT2B","MAT2B","MAT2B","HuAgeDis_01"
"RANBP2","RANBP2","RANBP2","HuAgeDis_00"
"TP53BP1","TP53BP1","TP53BP1","HuAgeDis_09"
"TGFB1","TGFB1","TGFB1","HuAgeDis_00"
"MFN2","MFN2","MFN2","HuAgeDis_01"
"KIAA1737","KIAA1737","KIAA1737","HuAgeDis_00"
"RNF14","RNF14","RNF14","HuAgeDis_00"
"GDF11","GDF11","GDF11","HuAgeDis_00"
"COX11","COX11","COX11","HuAgeDis_00"
"BUD31","BUD31","BUD31","HuAgeDis_09"
"DCTN6","DCTN6","DCTN6","HuAgeDis_01"
"PRMT3","PRMT3","PRMT3","HuAgeDis_00"
"C14orf80","C14orf80","C14orf80","HuAgeDis_01"
"IPO9","IPO9","IPO9","HuAgeDis_01"
"YPEL2","YPEL2","YPEL2","HuAgeDis_00"
"IRX5","IRX5","IRX5","HuAgeDis_00"
"GOLGB1","GOLGB1","GOLGB1","HuAgeDis_00"
"PSMD2","PSMD2","PSMD2","HuAgeDis_09"
"CYB561D1","CYB561D1","CYB561D1","HuAgeDis_00"
"NME3","NME3","NME3","HuAgeDis_03"
"CLSTN2","CLSTN2","CLSTN2","HuAgeDis_00"
"NUDT21","NUDT21","NUDT21","HuAgeDis_00"
"MPHOSPH6","MPHOSPH6","MPHOSPH6","HuAgeDis_00"
"ASNA1","ASNA1","ASNA1","HuAgeDis_09"
"VAMP4","VAMP4","VAMP4","HuAgeDis_00"
"CLDN9","CLDN9","CLDN9","HuAgeDis_00"
"PEX19","PEX19","PEX19","HuAgeDis_01"
"RAB14","RAB14","RAB14","HuAgeDis_01"
"SOS2","SOS2","SOS2","HuAgeDis_02"
"OSBP","OSBP","OSBP","HuAgeDis_00"
"TMEM131","TMEM131","TMEM131","HuAgeDis_06"
"ZNF606","ZNF606","ZNF606","HuAgeDis_00"
"TRAK1","TRAK1","TRAK1","HuAgeDis_00"
"BHMT2","BHMT2","BHMT2","HuAgeDis_00"
"HPS4","HPS4","HPS4","HuAgeDis_00"
"ATP6V1G1","ATP6V1G1","ATP6V1G1","HuAgeDis_00"
"PSMB4","PSMB4","PSMB4","HuAgeDis_01"
"AKR1B1","AKR1B1","AKR1B1","HuAgeDis_00"
"EPS8L1","EPS8L1","EPS8L1","HuAgeDis_00"
"SNRPB","SNRPB","SNRPB","HuAgeDis_01"
"SOCS5","SOCS5","SOCS5","HuAgeDis_01"
"LMBRD1","LMBRD1","LMBRD1","HuAgeDis_00"
"THUMPD1","THUMPD1","THUMPD1","HuAgeDis_00"
"PRPF31","PRPF31","PRPF31","HuAgeDis_03"
"STAG3","STAG3","STAG3","HuAgeDis_00"
"CCBL1","CCBL1","CCBL1","HuAgeDis_00"
"PTCD2","PTCD2","PTCD2","HuAgeDis_00"
"ACAA1","ACAA1","ACAA1","HuAgeDis_03"
"TGFBR2","TGFBR2","TGFBR2","HuAgeDis_02"
"DHRS7","DHRS7","DHRS7","HuAgeDis_00"
"AKR1A1","AKR1A1","AKR1A1","HuAgeDis_00"
"RNF113A","RNF113A","RNF113A","HuAgeDis_00"
"UBL3","UBL3","UBL3","HuAgeDis_00"
"SLC35B1","SLC35B1","SLC35B1","HuAgeDis_01"
"FHL1","FHL1","FHL1","HuAgeDis_00"
"RPL5","RPL5","RPL5","HuAgeDis_00"
"KIAA0020","KIAA0020","KIAA0020","HuAgeDis_00"
"KLHL7","KLHL7","KLHL7","HuAgeDis_00"
"NUP43","NUP43","NUP43","HuAgeDis_00"
"GPX2","GPX2","GPX2","HuAgeDis_00"
"BIN1","BIN1","BIN1","HuAgeDis_00"
"EMB","EMB","EMB","HuAgeDis_00"
"WDR5","WDR5","WDR5","HuAgeDis_00"
"FER","FER","FER","HuAgeDis_00"
"UBN1","UBN1","UBN1","HuAgeDis_00"
"IL9R","IL9R","IL9R","HuAgeDis_00"
"HAX1","HAX1","HAX1","HuAgeDis_00"
"TM9SF4","TM9SF4","TM9SF4","HuAgeDis_04"
"ARID4B","ARID4B","ARID4B","HuAgeDis_00"
"ZNF613","ZNF613","ZNF613","HuAgeDis_00"
"KRTAP10-10","KRTAP10-10","KRTAP10-10","HuAgeDis_00"
"BRD1","BRD1","BRD1","HuAgeDis_00"
"KIAA0090","KIAA0090","KIAA0090","HuAgeDis_01"
"AP2S1","AP2S1","AP2S1","HuAgeDis_08"
"IRX4","IRX4","IRX4","HuAgeDis_00"
"TMEM63B","TMEM63B","TMEM63B","HuAgeDis_00"
"DHRS7B","DHRS7B","DHRS7B","HuAgeDis_01"
"MRPL14","MRPL14","MRPL14","HuAgeDis_09"
"RBM23","RBM23","RBM23","HuAgeDis_04"
"EIF2AK1","EIF2AK1","EIF2AK1","HuAgeDis_00"
"ZNF224","ZNF224","ZNF224","HuAgeDis_02"
"GLG1","GLG1","GLG1","HuAgeDis_00"
"RFC1","RFC1","RFC1","HuAgeDis_00"
"TMEM117","TMEM117","TMEM117","HuAgeDis_00"
"ALG14","ALG14","ALG14","HuAgeDis_01"
"WRNIP1","WRNIP1","WRNIP1","HuAgeDis_04"
"AKR7A2","AKR7A2","AKR7A2","HuAgeDis_00"
"SUV39H2","SUV39H2","SUV39H2","HuAgeDis_00"
"KIAA0355","KIAA0355","KIAA0355","HuAgeDis_02"
"STK39","STK39","STK39","HuAgeDis_01"
"CLN8","CLN8","CLN8","HuAgeDis_00"
"AZI1","AZI1","AZI1","HuAgeDis_00"
"LSM5","LSM5","LSM5","HuAgeDis_00"
"RPL22","RPL22","RPL22","HuAgeDis_00"
"RAB5B","RAB5B","RAB5B","HuAgeDis_00"
"COMTD1","COMTD1","COMTD1","HuAgeDis_00"
"CCDC93","CCDC93","CCDC93","HuAgeDis_02"
"PHB2","PHB2","PHB2","HuAgeDis_01"
"SPOP","SPOP","SPOP","HuAgeDis_00"
"LSM14A","LSM14A","LSM14A","HuAgeDis_00"
"MKKS","MKKS","MKKS","HuAgeDis_01"
"CSNK1D","CSNK1D","CSNK1D","HuAgeDis_00"
"SOLH","SOLH","SOLH","HuAgeDis_00"
"PUM1","PUM1","PUM1","HuAgeDis_00"
"SNF8","SNF8","SNF8","HuAgeDis_00"
"PEPD","PEPD","PEPD","HuAgeDis_00"
"ATG12","ATG12","ATG12","HuAgeDis_01"
"GNPDA2","GNPDA2","GNPDA2","HuAgeDis_00"
"HK1","HK1","HK1","HuAgeDis_01"
"SP3","SP3","SP3","HuAgeDis_02"
"TAF7","TAF7","TAF7","HuAgeDis_00"
"GAS6","GAS6","GAS6","HuAgeDis_00"
"POLR2I","POLR2I","POLR2I","HuAgeDis_00"
"OTUD5","OTUD5","OTUD5","HuAgeDis_06"
"DTWD1","DTWD1","DTWD1","HuAgeDis_00"
"HEATR1","HEATR1","HEATR1","HuAgeDis_00"
"SMARCD2","SMARCD2","SMARCD2","HuAgeDis_00"
"NCOA7","NCOA7","NCOA7","HuAgeDis_00"
"C12orf23","C12orf23","C12orf23","HuAgeDis_00"
"ZNF709","ZNF709","ZNF709","HuAgeDis_00"
"CSNK1G2","CSNK1G2","CSNK1G2","HuAgeDis_00"
"SIRT3","SIRT3","SIRT3","HuAgeDis_01"
"ANKIB1","ANKIB1","ANKIB1","HuAgeDis_02"
"MKI67IP","MKI67IP","MKI67IP","HuAgeDis_01"
"PHF2","PHF2","PHF2","HuAgeDis_02"
"XYLT2","XYLT2","XYLT2","HuAgeDis_00"
"EXOC3","EXOC3","EXOC3","HuAgeDis_00"
"PDE6D","PDE6D","PDE6D","HuAgeDis_01"
"TNRC18","TNRC18","TNRC18","HuAgeDis_00"
"CSMD3","CSMD3","CSMD3","HuAgeDis_00"
"KCTD2","KCTD2","KCTD2","HuAgeDis_00"
"ZNF337","ZNF337","ZNF337","HuAgeDis_00"
"UBE2G2","UBE2G2","UBE2G2","HuAgeDis_00"
"CCDC43","CCDC43","CCDC43","HuAgeDis_01"
"CYP21A2","CYP21A2","CYP21A2","HuAgeDis_00"
"SF3B3","SF3B3","SF3B3","HuAgeDis_03"
"DET1","DET1","DET1","HuAgeDis_00"
"WFDC10B","WFDC10B","WFDC10B","HuAgeDis_00"
"KCNA2","KCNA2","KCNA2","HuAgeDis_00"
"COQ5","COQ5","COQ5","HuAgeDis_00"
"RPS5","RPS5","RPS5","HuAgeDis_00"
"TIMM17B","TIMM17B","TIMM17B","HuAgeDis_00"
"STX8","STX8","STX8","HuAgeDis_01"
"CTNNA1","CTNNA1","CTNNA1","HuAgeDis_02"
"XRN2","XRN2","XRN2","HuAgeDis_02"
"C18orf8","C18orf8","C18orf8","HuAgeDis_00"
"SNRPA","SNRPA","SNRPA","HuAgeDis_03"
"MRPS15","MRPS15","MRPS15","HuAgeDis_00"
"APBB1","APBB1","APBB1","HuAgeDis_09"
"PUS1","PUS1","PUS1","HuAgeDis_00"
"SCAMP2","SCAMP2","SCAMP2","HuAgeDis_02"
"ASXL1","ASXL1","ASXL1","HuAgeDis_02"
"AKAP7","AKAP7","AKAP7","HuAgeDis_00"
"TEX2","TEX2","TEX2","HuAgeDis_00"
"NUP35","NUP35","NUP35","HuAgeDis_00"
"PLSCR3","PLSCR3","PLSCR3","HuAgeDis_00"
"RNF138","RNF138","RNF138","HuAgeDis_00"
"DDX54","DDX54","DDX54","HuAgeDis_00"
"KDELR2","KDELR2","KDELR2","HuAgeDis_00"
"MTDH","MTDH","MTDH","HuAgeDis_00"
"PSMA7","PSMA7","PSMA7","HuAgeDis_01"
"SSNA1","SSNA1","SSNA1","HuAgeDis_04"
"HLA-DOA","HLA-DOA","HLA-DOA","HuAgeDis_00"
"TTC7A","TTC7A","TTC7A","HuAgeDis_05"
"CYB5A","CYB5A","CYB5A","HuAgeDis_00"
"TUBD1","TUBD1","TUBD1","HuAgeDis_00"
"ZNF498","ZNF498","ZNF498","HuAgeDis_01"
"SLC15A4","SLC15A4","SLC15A4","HuAgeDis_02"
"TMEM104","TMEM104","TMEM104","HuAgeDis_03"
"NUMB","NUMB","NUMB","HuAgeDis_00"
"TREX1","TREX1","TREX1","HuAgeDis_00"
"SRPR","SRPR","SRPR","HuAgeDis_04"
"B3GNT7","B3GNT7","B3GNT7","HuAgeDis_00"
"RNF31","RNF31","RNF31","HuAgeDis_01"
"FNBP1L","FNBP1L","FNBP1L","HuAgeDis_00"
"AP3D1","AP3D1","AP3D1","HuAgeDis_00"
"SLC37A3","SLC37A3","SLC37A3","HuAgeDis_00"
"SPCS2","SPCS2","SPCS2","HuAgeDis_00"
"AIRE","AIRE","AIRE","HuAgeDis_00"
"C20orf111","C20orf111","C20orf111","HuAgeDis_00"
"TBC1D22A","TBC1D22A","TBC1D22A","HuAgeDis_01"
"RHOA","RHOA","RHOA","HuAgeDis_02"
"USP25","USP25","USP25","HuAgeDis_00"
"INSIG2","INSIG2","INSIG2","HuAgeDis_01"
"CASP8AP2","CASP8AP2","CASP8AP2","HuAgeDis_00"
"GALT","GALT","GALT","HuAgeDis_00"
"GNPDA1","GNPDA1","GNPDA1","HuAgeDis_00"
"PSMB3","PSMB3","PSMB3","HuAgeDis_09"
"LMBR1L","LMBR1L","LMBR1L","HuAgeDis_00"
"FOXD3","FOXD3","FOXD3","HuAgeDis_00"
"LCE1D","LCE1D","LCE1D","HuAgeDis_00"
"C9orf80","C9orf80","C9orf80","HuAgeDis_01"
"AP3S1","AP3S1","AP3S1","HuAgeDis_01"
"PURG","PURG","PURG","HuAgeDis_00"
"PARP1","PARP1","PARP1","HuAgeDis_00"
"RUNX1","RUNX1","RUNX1","HuAgeDis_00"
"FAM20B","FAM20B","FAM20B","HuAgeDis_01"
"KIAA0753","KIAA0753","KIAA0753","HuAgeDis_01"
"GTPBP3","GTPBP3","GTPBP3","HuAgeDis_00"
"PIK3R4","PIK3R4","PIK3R4","HuAgeDis_01"
"PPIG","PPIG","PPIG","HuAgeDis_00"
"LRRC59","LRRC59","LRRC59","HuAgeDis_06"
"EDEM2","EDEM2","EDEM2","HuAgeDis_00"
"TAGLN","TAGLN","TAGLN","HuAgeDis_01"
"REXO2","REXO2","REXO2","HuAgeDis_03"
"CD22","CD22","CD22","HuAgeDis_00"
"DISP1","DISP1","DISP1","HuAgeDis_00"
"TARSL2","TARSL2","TARSL2","HuAgeDis_00"
