"","PSID","Gene","Module","PCblack.cor","PCblack.pval","PCblue.cor","PCblue.pval","PCbrown.cor","PCbrown.pval","PCgreen.cor","PCgreen.pval","PCgreenyellow.cor","PCgreenyellow.pval","PCgrey.cor","PCgrey.pval","PCmagenta.cor","PCmagenta.pval","PCpink.cor","PCpink.pval","PCpurple.cor","PCpurple.pval","PCred.cor","PCred.pval","PCturquoise.cor","PCturquoise.pval","PCyellow.cor","PCyellow.pval"
"RECQL5","RECQL5","RECQL5","grey","-0.0204607775210793","0.606241140079098","0.0559971218996334","0.158057354721419","0.044821844576519","0.258645624729681","0.0903831570314473","0.0225272566374424","0.0634004873825851","0.109904694665211","0.0496309061339499","0.210957044728435","0.00659748624830078","0.868009171512832","-0.0665890939054996","0.0931138684173986","-0.185102858017449","2.55974720498619e-06","-0.0393815920513887","0.321012564124344","-0.00881161867680197","0.824342916981743","0.00472398951546442","0.905279639277043"
"MAGI2","MAGI2","MAGI2","grey","-0.0110080346726357","0.781555172291223","0.0284779445636722","0.473075103890018","-0.0101128686981466","0.798922011982308","-0.00786763464850895","0.842901749072359","-0.0256330693476566","0.518418692659578","0.0125456389614751","0.751981147641851","-0.0396546821373286","0.317665730217693","0.0391905544658554","0.323367421802996","-0.0721369109279302","0.0688430677434698","0.0178191958723789","0.653512102216178","-0.022978985373817","0.562656173066914","0.0143712504885777","0.71733689511071"
"ZNF394","ZNF394","ZNF394","grey","0.0427106475847192","0.281774346515888","0.0811474670487896","0.0406164393830806","0.193357610601064","8.78732463126179e-07","0.150474950658509","0.000137800663498474","0.0652158674222778","0.100074578454681","-0.199337730632503","3.93314978823033e-07","0.109501222815318","0.00566474694608706","0.0646750060003499","0.102927251474823","0.218422635678576","2.55774101463854e-08","-0.00352101896514444","0.929326505065027","-0.14138880324985","0.000344278392241954","0.20544876255777","1.68586586763801e-07"
"SFMBT1","SFMBT1","SFMBT1","grey","-0.163690228577944","3.30632277011766e-05","-0.223503695384056","1.18280558961091e-08","-0.243802888997687","4.50184562973794e-10","-0.258002817213434","3.8133006913397e-11","-0.136294400595451","0.000562110318686365","0.0791318706730552","0.0458896537995269","0.0302750519517731","0.445593513037081","-0.00712337611676634","0.857596116400896","0.000367430649829663","0.992615431263036","0.162837704256034","3.63778003509515e-05","0.26886717187113","5.19933069989786e-12","-0.19871349800856","4.28238846700149e-07"
"NCOR1","NCOR1","NCOR1","turquoise","-0.290747235855291","7.09878415751809e-14","-0.445175941391654","2.47324417415866e-32","-0.245506793464834","3.37462747074658e-10","-0.375919124156289","8.19341115579134e-23","-0.350763729029043","7.03839915480336e-20","-0.141514746346394","0.000340059692770042","0.295458607713305","2.67805771297468e-14","0.209791889557017","9.08718835434838e-08","0.0475263628566393","0.230982369122479","0.441821037181904","8.07792806134871e-32","0.471987229500994","1.18370567619868e-36","-0.0774770859376988","0.0506384248165523"
"NR1D2","NR1D2","NR1D2","grey","-0.0424470703005392","0.28475724864062","-0.021122495052546","0.594642910108306","-0.0642072999062377","0.105445761812923","-0.00311078157908692","0.937542835937044","-0.0428853561163167","0.279808866418475","0.0738317038818707","0.0625593638459238","-0.0575057520997136","0.147134172255156","-0.108545429963604","0.00610127256227981","-0.068575617742992","0.0837362445313708","-0.049407572713872","0.213020699350906","-0.0249318758556999","0.529929377627736","-0.0919961293734343","0.0202198429114645"
"CLPP","CLPP","CLPP","magenta","-0.0579924673031087","0.143735857732718","-0.30388884396626","4.47240213904558e-15","0.139289159363212","0.000422211877003533","-0.0652638218680218","0.0998247173953244","-0.371738231084053","2.62580588900346e-22","-0.579194851323267","2.42823064659699e-58","0.659430158716478","9.83494424478774e-81","0.45502422785998","7.09300927134613e-34","0.28381750963577","2.88205054453852e-13","0.487640726663643","2.33449707608963e-39","0.22827020244039","5.64092909772909e-09","0.38816158112637","2.45177407158621e-24"
"FAM48A","FAM48A","FAM48A","grey","0.193075475512422","9.12141850164285e-07","0.362419934943181","3.31350948105347e-21","0.331287250612981","8.80388814157656e-18","0.372337401898826","2.2244771653877e-22","0.244862866580357","3.76389835966211e-10","-0.00862060485703138","0.828090726052785","-0.121928785043258","0.00205057039417764","-0.0790890588442565","0.0460076217845271","0.159680592225654","5.1603394480345e-05","-0.247807703320561","2.27881627671279e-10","-0.333466193902805","5.21641882109074e-18","0.166559964873428","2.38861609753629e-05"
"GLIS2","GLIS2","GLIS2","grey","0.162467797607737","3.79118105471413e-05","0.221724974966194","1.55268642055221e-08","0.268813364431684","5.25207584200675e-12","0.212110587277598","6.4978995569744e-08","0.125266374414708","0.00153567070368308","-0.090842171707892","0.0218484516724729","-0.104109731490759","0.00854856408256026","-0.00106649973718714","0.978567907109892","0.216012605230779","3.6636578691886e-08","-0.195391946797236","6.70346581868079e-07","-0.297986161783416","1.57560224824175e-14","0.177350513676404","6.69765350273051e-06"
"TOM1","TOM1","TOM1","grey","-0.060077891379825","0.129851523179499","0.00826683872466041","0.83504209728319","0.0587486458505952","0.138575675461829","0.0323192849496276","0.415465954660714","-0.00746839854128279","0.850777675684156","-0.0553572732325474","0.162871007052771","0.0883298015901571","0.0257923785620436","0.0323045846551702","0.4156782284708","0.0233354092373","0.556611241766711","0.0356987596315687","0.368379451262461","-0.0224069649087785","0.572423186847215","0.0940555497264573","0.0175747377688678"
"GPR137","GPR137","GPR137","yellow","0.15189894955422","0.000118804330821013","0.0768333917420894","0.0525934313432015","0.517199447576986","7.28097669878718e-45","0.278364041177009","8.44958374422015e-13","-0.0552208743852819","0.163911267464046","-0.595599779994534","2.06618959666216e-62","0.377652566338571","5.03021540783919e-23","0.451500592964815","2.5615263784015e-33","0.526960109244571","8.35952131515216e-47","0.175788221433105","8.09041647620651e-06","-0.225096038833734","9.25302861001881e-09","0.615773012077628","9.48988562795226e-68"
"HTATSF1","HTATSF1","HTATSF1","turquoise","-0.233762592034622","2.3545982270723e-09","-0.347175789242741","1.75795707422484e-19","-0.342394201870721","5.84622167826941e-19","-0.356691310890974","1.51157044361696e-20","-0.300953828869319","8.39548454499608e-15","0.0261521075398324","0.509982049474591","0.256305924231748","5.16302479042201e-11","0.125558620456998","0.00149678308463407","-0.215039992410089","4.23043676090373e-08","0.288616440339415","1.09669378268167e-13","0.424522909459534","2.94023588443142e-29","-0.149225845943485","0.000156779327938853"
"DHRS2","DHRS2","DHRS2","grey","-0.0693595015488159","0.0802524080195778","-0.0537619912025841","0.175351788346542","0.00845800357676395","0.831284146685434","-0.0305611852788071","0.441303249410386","-0.0851350860506699","0.0316824849091075","-0.0694698808791114","0.079771420331439","0.0796356518679798","0.0445204771972891","0.0963582949145236","0.0149800867433493","0.086843773928145","0.0284029993533747","0.0984228685907469","0.0129464676546396","0.0242001818258265","0.542077367158509","0.0717119433887945","0.0704973260489707"
"EDEM3","EDEM3","EDEM3","grey","0.133151798354551","0.00075438287187998","0.14876408270245","0.000164396861554919","0.182133051866318","3.71801114788275e-06","0.131104779526652","0.000910670024775472","0.122955363554482","0.00187745795208808","-0.117538191895282","0.00296824450741889","-0.0197516903654762","0.618780423242778","0.0391968990325245","0.323289034534224","0.0989936957310246","0.0124290370713485","-0.048368355145266","0.222814594921446","-0.162041546467803","3.97554248233306e-05","0.141158806941924","0.000352108855643565"
"CCDC47","CCDC47","CCDC47","grey","-0.0526282491507635","0.184645163944777","-0.00555147207809571","0.888787433197604","-0.134849600444735","0.000644021889451064","-0.0857096862586476","0.0305452318646194","0.070374255428148","0.0759179756740922","0.156681337848414","7.14983448586729e-05","-0.0777335298952633","0.0498766647534705","-0.132792441697335","0.000779883194265132","-0.20927871727459","9.78234477298445e-08","-0.0582003257754489","0.142302992623334","0.0883689471346083","0.0257265044336149","-0.1461978334512","0.000213459342715585"
"PRKAR1B","PRKAR1B","PRKAR1B","grey","0.236342592582161","1.55013132647955e-09","0.321842355573929","8.11063033751528e-17","0.352635934916157","4.34509688087275e-20","0.342397053295757","5.842069936034e-19","0.188794570651228","1.59602224253094e-06","-0.0845369830482652","0.0329045395003986","-0.0699122474947885","0.0778671753464212","-0.0241373152326888","0.543127541674508","0.213531022134721","5.2811248066242e-08","-0.218143408891442","2.66704228972565e-08","-0.355264420373666","2.19550022088258e-20","0.223063316965202","1.26550083476541e-08"
"C9orf78","C9orf78","C9orf78","grey","0.082943074079949","0.036359495108372","0.0959399803925148","0.0154247607348361","0.244408843556465","4.06430706969396e-10","0.192821091676847","9.43308298645713e-07","0.0044314421240543","0.911120418027302","-0.232187494741193","3.03186151327514e-09","0.222973547615965","1.283032535992e-08","0.234995370482588","1.92945361762451e-09","0.094646200240949","0.0168742557074361","0.0588264052088555","0.138053221653631","-0.135723082423151","0.000593269343182823","0.31382539104723","5.02765904392082e-16"
"SRP68","SRP68","SRP68","red","-0.287221573011389","1.45506211018261e-13","-0.44049958265434","1.28292746717345e-31","-0.118907698817004","0.00264821513310432","-0.290391106975387","7.63601894990985e-14","-0.370420487799101","3.77708836808179e-22","-0.370206598887115","4.00605715538646e-22","0.533821035412844","3.31306431238243e-48","0.37209752047924","2.37730846394e-22","0.102916561214969","0.00934141081478929","0.526302413232269","1.13473612348254e-46","0.415820290962995","5.03337974315213e-28","0.163642853947622","3.32396446166202e-05"
"HERPUD2","HERPUD2","HERPUD2","grey","0.141633754843064","0.000336117662987155","0.195644364228777","6.480768230696e-07","0.203778016464339","2.13077328428241e-07","0.229904039636009","4.35992110255334e-09","0.13189256964262","0.000847282335787434","-0.0469761573271363","0.23643301227185","-0.0201391134634404","0.611915315108695","0.00911289208214733","0.818439890812459","0.0379220721514556","0.33928764890513","-0.0593805097465878","0.134374018846402","-0.138712835481247","0.00044631560120191","0.127406779463105","0.00127109479416334"
"MAP1LC3B","MAP1LC3B","MAP1LC3B","turquoise","-0.237906745728196","1.20023542814519e-09","-0.313691735114174","5.18051600655916e-16","-0.429358493438389","5.85170679425963e-30","-0.347348671847357","1.68256019118031e-19","-0.289259982371542","9.62058828641274e-14","0.195100631834735","6.96962843181263e-07","0.0799792404078492","0.0436065290052108","-0.0975411328698345","0.0137831097955547","-0.210175914216208","8.59844483538005e-08","0.195908595057816","6.25527449591886e-07","0.456277835035439","4.47561506334391e-34","-0.342015206368274","6.42472672702172e-19"
"LSM12","LSM12","LSM12","grey","-0.192229486561675","1.01979495829723e-06","-0.144632671098082","0.000249796902815524","-0.0580218313931104","0.143532770475362","-0.138257285723501","0.000466268288384363","-0.135415313594395","0.000610712178665013","-0.128863117502456","0.00111581292720197","0.245567952783716","3.33976341014114e-10","0.188302005938275","1.70077098239811e-06","0.0990249625607611","0.0124012303733451","0.223535780751509","1.17698969446992e-08","0.129525255880922","0.00105116947955859","0.0866226708142596","0.0288102144898147"
"ZNF335","ZNF335","ZNF335","pink","-0.0540400711909381","0.173126447328515","-0.278250831088362","8.63821235907447e-13","0.259105333571165","3.12811762708831e-11","-0.0510062262758189","0.198566135148125","-0.339259124403287","1.2710736464441e-18","-0.660733140145245","3.72898469340148e-81","0.612044896339609","9.83613123191748e-67","0.684025202998331","4.67590098601221e-89","0.35534197442858","2.15151275075407e-20","0.534103206378141","2.89654480910269e-48","0.121095957350611","0.00220161325659881","0.562774702105342","1.71638349323653e-54"
"FBXW4","FBXW4","FBXW4","grey","-0.0360366070791306","0.363861631108579","0.232378746474022","2.94049338216655e-09","0.0459191673749822","0.247157324527605","0.204565983089463","1.90841176566961e-07","0.149804944665162","0.000147694295328081","0.302979970758838","5.43961061359493e-15","-0.301263449681665","7.85849730687268e-15","-0.329768815893214","1.26473543501242e-17","-0.0880172804517114","0.0263235273607322","-0.279552350600518","6.69765378953418e-13","-0.151728639911423","0.000120939127264064","-0.192802286241082","9.45652451854451e-07"
"THUMPD2","THUMPD2","THUMPD2","grey","0.170231373095811","1.56330874596072e-05","0.334443058278303","4.11980322129453e-18","0.335170995279283","3.4535033624473e-18","0.301265209850886","7.85554313018627e-15","0.25278257529337","9.61876385421138e-11","-0.0367840034861662","0.353990644683931","-0.201786594982438","2.80973626586792e-07","-0.152700104697447","0.000109229097071926","0.333320939500253","5.40233743632719e-18","-0.321284525992402","9.22486125514107e-17","-0.373219759565549","1.74129631794765e-22","0.141966797120109","0.000325311524272656"
"TMCO1","TMCO1","TMCO1","grey","0.0267887406886281","0.499732684228233","0.128922571199218","0.00110986210997855","-0.26644115360709","8.17742803008699e-12","-0.0534002784883363","0.178278169503032","0.194149305417221","7.91142668202448e-07","0.495205464182235","1.02317725981705e-40","-0.325276821584831","3.64989051664515e-17","-0.418150324364328","2.37212643660062e-28","-0.295768047540284","2.51037337035058e-14","-0.299163607230169","1.22842922338628e-14","0.0315514411573377","0.426638955143581","-0.407260881121972","7.59059780352514e-27"
"SF3A3","SF3A3","SF3A3","grey","0.0552137180915573","0.163965983287309","0.0319917328392186","0.420210973477249","0.249595128312231","1.67515544446377e-10","0.103013585229125","0.00927457748144275","-0.0223955596050772","0.572618741740851","-0.293245098277918","4.24330495918472e-14","0.275442551190023","1.48890781305188e-12","0.22944003260447","4.69176158816815e-09","0.275897538519469","1.36377787810593e-12","0.0801076350362677","0.0432690804156698","-0.101241555600429","0.0105647578003924","0.332174048970738","7.11845106434298e-18"
"ATF6","ATF6","ATF6","grey","-0.110934566250879","0.00506267205869358","-0.101630478091256","0.010268684277704","-0.381723161940097","1.58124456539151e-23","-0.205236048583006","1.73708137950654e-07","-0.0198285859881454","0.617415170414797","0.40382359623264","2.20792075872268e-26","-0.227749217544389","6.121334542648e-09","-0.381851011150019","1.52439922563263e-23","-0.260195243857052","2.5695163852017e-11","-0.0998218327145455","0.0117108541366379","0.233583719415119","2.42339898673058e-09","-0.4871748935021","2.8231159906958e-39"
"GOLGA2","GOLGA2","GOLGA2","grey","0.0245808971367681","0.535739259274212","-0.063211561680397","0.110969995089288","-0.0471267364912496","0.234932352764897","-0.010884931632934","0.78393723425155","0.00147426548951811","0.970376793435506","0.0508622707645484","0.199837657238568","0.0233377254972111","0.556572061632598","-0.0617510143533663","0.119482326229222","-0.0293884075312693","0.45903731510373","0.0188899877693451","0.634168569946915","0.0609715101941422","0.124229816530857","-0.0801297285181764","0.0432112365677089"
"RAD17","RAD17","RAD17","turquoise","-0.289409938387216","9.33095031496573e-14","-0.326185110515215","2.9500361747001e-17","-0.332149497940444","7.16052030676474e-18","-0.379810778598975","2.72897834750752e-23","-0.191116998002528","1.18005018653512e-06","0.0727902929711637","0.0663618518957237","0.184477704700451","2.77037682596474e-06","0.0577666097974545","0.145305283851886","-0.103428138325642","0.00899379000066156","0.241127077882191","7.04777890912832e-10","0.40215618612176","3.68964478490878e-26","-0.183032952736216","3.32247949215352e-06"
"ZCCHC10","ZCCHC10","ZCCHC10","grey","-0.0949732016408091","0.0164970610922973","-0.0794657132390849","0.0449784419760719","-0.012611245939699","0.750726977113582","-0.086483517919166","0.0290690613585135","-0.0249746351164313","0.529223756551901","-0.0710599461643222","0.0730984532699775","0.107827004291558","0.00644903933624977","0.00120469184959392","0.97579163697645","0.0539155397995213","0.174120394542036","0.0410312418469184","0.301144014373145","0.0734965778095724","0.0637628856737953","0.0320532057308627","0.419318045533783"
"CCDC86","CCDC86","CCDC86","grey","0.227955141013602","5.92688476903103e-09","0.316937856769264","2.49229095447997e-16","0.443262451860182","4.86576318375325e-32","0.402142649984132","3.70501292948921e-26","0.219363932274145","2.22031236229909e-08","-0.193826319614087","8.25812705874448e-07","0.0208717187187082","0.599026480709545","0.0450602201177668","0.256119112942819","0.266339245986871","8.3336374570964e-12","-0.196475390444738","5.79674324649383e-07","-0.437171353548005","4.07659937177996e-31","0.346887871494617","1.89098114166672e-19"
"C21orf88","C21orf88","C21orf88","grey","-0.0101648678738046","0.797910381716524","0.10241133209875","0.00969640454205137","0.15543250560132","8.17540714902861e-05","0.119174503599925","0.00258965669548855","0.094304297435421","0.0172766941435395","-0.0867456494657397","0.0285831048030205","-0.0460800790508436","0.245503127929432","-0.0165900712047629","0.676005000247558","0.153450063607181","0.0001009281590199","-0.118919331838678","0.00264563694424835","-0.21781141180993","2.80289113775458e-08","0.120577801646614","0.00230065093700705"
"PLEKHA4","PLEKHA4","PLEKHA4","grey","-0.0232637107386579","0.557824703287369","-0.0414247093851288","0.296528405855995","-0.0181364683624967","0.647755652366795","-0.0367844597633754","0.353984670586713","-0.0824334326137319","0.0375273286128694","-0.0727211611545427","0.0666208532146996","0.0885410705978455","0.0254385747059715","0.0627041745913496","0.11387128359517","-0.0368859445523995","0.35265749629757","0.074140387440916","0.0614674461519658","0.0664794133696004","0.0936551854985728","0.0449351363268028","0.257442719287489"
"FCAMR","FCAMR","FCAMR","grey","-0.0124108248978612","0.75456035824718","0.056172202416146","0.15675912377436","-0.0714593117073342","0.0714960605631391","0.00441040197384011","0.911540678230496","0.0562165854302357","0.156431306575854","0.172994287253258","1.12960822671246e-05","-0.141679592524962","0.000334610749244193","-0.196668850306213","5.64777066336191e-07","-0.0639766885558635","0.106705390614307","-0.155974027380825","7.71473573756728e-05","-0.0591591400183305","0.135834716062203","-0.161079721915913","4.42321683291016e-05"
"SLC25A11","SLC25A11","SLC25A11","grey","-0.229695044159794","4.50646555531592e-09","-0.374781303151566","1.12680141079445e-22","-0.0506202646974302","0.201988586723985","-0.257946252314484","3.8521513568519e-11","-0.317317022595872","2.28679021933538e-16","-0.382480509813557","1.27264342842909e-23","0.511704630981063","8.45168682669725e-44","0.368709407619923","6.04085450000121e-22","0.105488948840743","0.00770731689442847","0.44582425312193","1.96458704293924e-32","0.291772810594563","5.75034605483169e-14","0.221688872178549","1.56124843886183e-08"
"TP53RK","TP53RK","TP53RK","grey","-0.00871295792197489","0.826278208742149","0.0179032008069397","0.651985932932763","-0.00942538582047889","0.812327852721923","0.0266631497242667","0.501745939748421","0.0798095211377692","0.0440559882584482","0.0054998756860826","0.889814451735558","0.0135887038282719","0.732120944058725","-0.0498344870787392","0.209088510417662","0.0122953398410728","0.756771948517588","-0.00997059449441575","0.801691635934444","0.0209484939662104","0.597682897634973","-0.0412015401807537","0.299140486118661"
"CHRNB2","CHRNB2","CHRNB2","grey","-0.0442600329383186","0.264668196716197","-0.0849706574177599","0.0320145154775263","-0.0731017661702772","0.0652051654938399","-0.0936591918907443","0.0180589374016692","-0.0283116668103927","0.475664036353361","0.0126237872994803","0.750487305897815","-0.0608111450184534","0.12522447251375","-0.0189158336036442","0.633704671867592","0.0851021049628102","0.0317488463765437","0.0351488671333303","0.375806918995384","0.0281283390135819","0.478527398326534","-0.0732859023455487","0.0645291948421722"
"MUC2","MUC2","MUC2","grey","-0.00439227294839062","0.911902810844733","0.0275891663590998","0.487002815534539","-0.0464669671902541","0.241557609144873","-0.00850069909654032","0.830445353299531","0.0384435040232026","0.332683618207083","0.080887927181181","0.0412653087233937","-0.153046113285088","0.000105322483408476","-0.131207573454068","0.000902157228828931","0.00597265676648441","0.880410929561441","-0.128478890099271","0.00115498608267353","-0.0563541227309354","0.155418737045755","-0.115855711880758","0.00340942950192368"
"ZNF630","ZNF630","ZNF630","grey","-0.24439962192022","4.07064436904313e-10","-0.268180275288081","5.91334945289814e-12","-0.374977598380247","1.06662786275023e-22","-0.32601437316234","3.07064832557444e-17","-0.17979156961779","4.96928973793247e-06","0.167824193850162","2.066289155251e-05","-0.0257456086822822","0.516583344612568","-0.147644959092952","0.000184324359077062","-0.199733451083175","3.72613509713314e-07","0.103674790996175","0.00883034254770918","0.312212626088141","7.20905810028008e-16","-0.340164577885271","1.01659791583687e-18"
"MXD3","MXD3","MXD3","grey","0.0457047128734689","0.249374031796082","0.13656022866602","0.00054813687807988","0.078344652104785","0.0480999115725153","0.0571663922792688","0.149539659224389","0.162920457312358","3.60427635075471e-05","0.0613220552388378","0.122077000016429","-0.115762267477064","0.0034355955740647","-0.0277629362124162","0.484262472638485","0.0344815859080767","0.38494288252563","-0.138955834988603","0.000436000429703538","-0.160625881344343","4.65064317457912e-05","0.0402973176472921","0.309880309063543"
"NVL","NVL","NVL","grey","-0.136637983234195","0.000544111092524856","-0.00420308118432628","0.915683047222891","-0.335686314884693","3.04717981038995e-18","-0.186212617909953","2.22305132487102e-06","0.139444904529913","0.000415909435618878","0.527392947420438","6.83411028477341e-47","-0.39512869875562","3.11215273930989e-25","-0.455053039730364","7.01849057415991e-34","-0.291681498130493","5.85942329389855e-14","-0.253182053990883","8.9678396356474e-11","0.0902583476558963","0.0227149616630368","-0.490009414828996","8.8418486715205e-40"
"SSB","SSB","SSB","turquoise","-0.298862567916448","1.30928596393169e-14","-0.307307035299521","2.12855534812408e-15","-0.503363049606997","3.21133277731682e-42","-0.451542982484869","2.52248555857859e-33","-0.160262092046176","4.84088526972357e-05","0.304500218186565","3.91902122621524e-15","-0.0715294422226615","0.0712176590432308","-0.166862006079693","2.30753005911804e-05","-0.224246812144718","1.0549950504605e-08","0.09959727513048","0.0119018742874754","0.38847642238141","2.23579659458778e-24","-0.441966802416909","7.67511709749775e-32"
"COG3","COG3","COG3","grey","0.105393180328407","0.00776324497705532","0.295760484655921","2.51434608612799e-14","0.0894368385249365","0.0239846179494406","0.160781571179165","4.57140619916153e-05","0.296579146622978","2.11821254153411e-14","0.271238205818477","3.32515537295859e-12","-0.288409808587506","1.14371833548382e-13","-0.228524302440403","5.42010045723844e-09","-0.115386670109468","0.00354261913578163","-0.307973945496335","1.83940376204875e-15","-0.207943762282873","1.18397890894434e-07","-0.0667130981275948","0.0925048784147865"
"NSMCE1","NSMCE1","NSMCE1","grey","-0.053477301872925","0.177652004927683","0.00496878624666174","0.90039612580615","-0.286958046985487","1.53463234673039e-13","-0.146119457584292","0.000215154370809319","0.0762250166830467","0.054498635886222","0.376024261557838","7.95518310126586e-23","-0.241561332166233","6.55568500538562e-10","-0.345563200904805","2.64250084186848e-19","-0.153124718008888","0.000104453521213644","-0.171140901963203","1.40551209664489e-05","0.0646631362850891","0.102990572097378","-0.384999326627204","6.15637396966705e-24"
"VAC14","VAC14","VAC14","grey","0.115272308147679","0.00357580152271204","0.234545751505306","2.07506826335695e-09","0.155669519395734","7.9706761127222e-05","0.204284110501772","1.98525446052441e-07","0.148365871642859","0.000171243613606129","0.143048851018295","0.000292399914231594","-0.206208148313879","1.51464501749926e-07","-0.0989434014795244","0.0124738811135992","0.0902390306266605","0.0227441340255486","-0.230734724306314","3.82187127961025e-09","-0.232165395625636","3.04259516640046e-09","0.0236196131671066","0.551813899973869"
"SERINC5","SERINC5","SERINC5","grey","0.171087964189533","1.41426485611298e-05","0.179440940383728","5.1882550863635e-06","0.255641234035125","5.81024794237903e-11","0.236429758331163","1.52826163317253e-09","0.0818086692152646","0.039002266125977","-0.124281481595127","0.00167366240583983","0.00474822582811702","0.90479598030215","0.122785683804201","0.0019051143706436","0.10302661331435","0.00926563580042421","-0.0507561671388524","0.200778633897837","-0.255404738772023","6.0591048376537e-11","0.249020387416124","1.84988630190913e-10"
"BTF3","BTF3","BTF3","grey","0.183127167372421","3.28347982772336e-06","0.164413201472243","3.04786604314592e-05","0.0235713998720036","0.552626307774448","0.071227771115042","0.0724215460202178","0.177406136531999","6.65255289228854e-06","0.142263658908741","0.000315953623374943","-0.165706136538162","2.63271819143746e-05","-0.0985522489487719","0.0128275520825014","-0.0479716466718317","0.226636817206845","-0.17691011013133","7.06519062133829e-06","-0.137290820865966","0.000511378059579209","-0.0565667547957312","0.153863088740978"
"EXOC4","EXOC4","EXOC4","turquoise","-0.22896549731753","5.05644886962041e-09","-0.257630833918427","4.07597984347728e-11","-0.313932950961616","4.90787462220462e-16","-0.257883020162949","3.89603877775479e-11","-0.189782859758838","1.40420470759842e-06","0.127049234737516","0.00131214632403037","0.0681281021295621","0.0857793039210168","-0.100166230254664","0.0114231618763278","-0.169931587273121","1.61891263001903e-05","0.176474776592343","7.44735903043608e-06","0.336005179180681","2.81974139294315e-18","-0.267834719817264","6.30794298222192e-12"
"SNRPD2","SNRPD2","SNRPD2","turquoise","-0.27108745366881","3.42146413283997e-12","-0.300773175782866","8.72527185805969e-15","-0.347602185597358","1.57772937064734e-19","-0.325296351119427","3.63324975908224e-17","-0.216468280768235","3.42409955280716e-08","0.113293812298155","0.00419632977699466","0.0528522743304522","0.182780559210666","-0.0256515196917333","0.518117564897977","-0.163979643600244","3.20046035561688e-05","0.203026409187137","2.36601685904248e-07","0.36868911298965","6.07449158099689e-22","-0.277568515882363","9.86553451615806e-13"
"RRAS","RRAS","RRAS","grey","0.244384770714535","4.08087065839689e-10","0.414630210886411","7.37477218924545e-28","0.359188900555559","7.82885057552269e-21","0.371476775580863","2.82259517551208e-22","0.325108190622491","3.79673304640512e-17","0.0245350804696235","0.536500034735759","-0.217676357990857","2.86004926458669e-08","-0.103055939498302","0.00924553617676753","0.16207898362056","3.95901625758601e-05","-0.339505800302416","1.19610816727713e-18","-0.447364095483405","1.13475189254089e-32","0.191366786387856","1.14208952434539e-06"
"LUC7L2","LUC7L2","LUC7L2","grey","-0.143755306869844","0.00027262045487199","-0.0655998312670342","0.0980878755828205","-0.222057856085981","1.47585567771301e-08","-0.178413391123528","5.88429999386266e-06","0.0673396916751701","0.0894762865799965","0.208795551555471","1.04836060641802e-07","-0.129071320322239","0.001095101589415","-0.0916221126273327","0.0207357290339439","-0.160248006409549","4.84839729885399e-05","-0.000630431487245901","0.987330028778967","0.0687440697940019","0.082977461391094","-0.170231649039346","1.56325841119192e-05"
"FAHD2A","FAHD2A","FAHD2A","grey","-0.140381447335697","0.000379822084141384","-0.144109310513196","0.000263186348021029","-0.16532576462637","2.74892180968673e-05","-0.103089601699415","0.00922251258627329","-0.137971134681181","0.000479222732365632","0.0563234919069558","0.155643814868759","0.0697620306565879","0.0785096259155459","-0.0237564638899785","0.549511119631137","-0.219617848721107","2.13694143294804e-08","0.115671435844726","0.00346120467666122","0.206495404027747","1.45435580687788e-07","-0.12091449523722","0.00223584460653837"
"JAG2","JAG2","JAG2","grey","0.0739563800971876","0.0621164307241825","0.0537709716505518","0.175279591017642","0.0527405391572135","0.183708804570397","0.0277762275637139","0.484053212541644","-0.000792597935091107","0.984071308687754","0.0236190721856634","0.551823012417946","-0.00878829516797412","0.824800326356861","0.0901332936909446","0.0229043928660132","0.0047995606477105","0.903771661068124","-0.00962585368885567","0.808412891422633","-0.0770838521214341","0.0518253869686334","0.0739208140166014","0.0622425204810965"
"OXNAD1","OXNAD1","OXNAD1","turquoise","-0.305066796173401","3.46654410709094e-15","-0.491432930772415","4.91530814424243e-40","-0.211053772190366","7.57469640548919e-08","-0.390229670052593","1.33543587455141e-24","-0.488978895312784","1.35017947121023e-39","-0.307919818467676","1.86135559892427e-15","0.423502268618789","4.1201844616824e-29","0.287366663799011","1.41299401120434e-13","0.0881887065548666","0.0260310222943449","0.445992205588882","1.85067909034156e-32","0.437673818228128","3.42651413995309e-31","0.0654960744075663","0.0986216084356075"
"MYNN","MYNN","MYNN","grey","0.239148429313212","9.78387209244181e-10","0.391997678593883","7.91701361660593e-25","0.280862987624527","5.17674792195964e-13","0.364121007548852","2.09882473301885e-21","0.270706264347942","3.67732586675782e-12","0.100602843406018","0.0110674446966802","-0.289517615099318","9.12826583763234e-14","-0.217513611975476","2.93042738801975e-08","0.068009348873305","0.0863281469536226","-0.395986336078367","2.40562496088832e-25","-0.430666086418259","3.7647971252608e-30","0.070138578835153","0.076907268261074"
"USP32","USP32","USP32","grey","0.0214560059680143","0.588835903861746","-0.070825126495098","0.0740542369903353","-0.198463528688418","4.43044824733768e-07","-0.124364462938421","0.00166161128083444","-0.0190630758700117","0.631064614264461","0.176517754985989","7.40876942051889e-06","-0.1056253883924","0.00762825942206509","-0.16903581863301","1.79648170870107e-05","-0.178766666584808","5.63550385560216e-06","-0.0484521296994415","0.222013361538676","0.119897633905619","0.00243683350311058","-0.235532557322075","1.76846974792333e-09"
