"","CorrDisease","PvalDisease"
"FXYD5",0.503137556323756,3.5382335851168e-42
"B3GNT5",0.235569549981589,1.75787774396054e-09
"GPR158",-0.564401150768727,7.29311184882526e-55
"FAS",0.170170905140284,1.5743759403394e-05
"SH3TC1",0.345455707125041,2.71504935499237e-19
"GIT1",0.288990154130289,1.01641226277179e-13
"MEGF11",0.192838268730191,9.41172006064976e-07
"METRN",-0.11718154462933,0.00305717368018054
"ATR",-0.25392380677571,7.87124412670940e-11
"TRIM47",0.442520917164421,6.31739810081596e-32
"HIST1H2AC",0.431078139918919,3.27498139703894e-30
"HIST1H2AE",0.172336277928892,1.22105950115835e-05
"SLC39A14",0.106652493117225,0.00705602870620387
"PYGM",0.180829487469983,4.3716754427656e-06
"RAB13",0.508794055241366,3.04173117284255e-43
"ROBO4",0.149498298016719,0.00015244156719797
"POU3F2",0.169766269095406,1.65037494664587e-05
"GABRG2",-0.463269055998149,3.3132177623047e-35
"KLHL25",-0.131773174730269,0.000856619151511635
"CAV1",0.169151263857642,1.77259938816382e-05
"NOSTRIN",0.173269571486296,1.0933173222751e-05
"RNF150",-0.489298451715852,1.18426372763293e-39
"CNOT3",0.218832529521959,2.4051098437836e-08
"LIMK2",0.349325000540421,1.01741101806992e-19
"NFIL3",0.341997746183368,6.45269606239693e-19
"RASD1",0.256913380950662,4.63342681359173e-11
"TRPC3",-0.455486421570581,5.98683288123915e-34
"CHST6",0.360966335122927,4.88437031857419e-21
"TRIM22",0.403692611649245,2.29904378002498e-26
"ACTN2",-0.535943181426688,1.20237723272197e-48
"USP12",-0.274553458638151,1.76669638812952e-12
"NDUFA4",-0.490047600155018,8.70399516463281e-40
"REEP4",0.271508103809654,3.15931059211442e-12
"PECAM1",0.342328617499072,5.94252067226244e-19
"PXN",0.569524383287761,4.76967977548103e-56
"CDH23",0.324997073602241,3.89665465707809e-17
"KHSRP",0.316697396535037,2.63191595118227e-16
"ANXA13",0.20755470630288,1.25141619108268e-07
"TIMP3",0.443191386477301,4.98918508081543e-32
"HADHB",0.222732487427741,1.33128380283327e-08
"ROM1",0.493944856289255,1.73243355137677e-40
"GLI2",0.377626557679752,5.06728178242497e-23
"P2RX7",0.341182343484516,7.90153518701359e-19
"GABRA1",-0.41509661404217,6.35059619003713e-28
"TNFRSF25",0.341421219334808,7.44675616475859e-19
"FABP7",0.227234154060725,6.63519913187675e-09
"ANK3",-0.510485898207152,1.4470471827884e-43
"CD302",0.513707283722265,3.4763926554276e-44
"SLC16A6",-0.278432534572004,8.33742583895634e-13
"MMD",-0.358272108060228,9.97414471833244e-21
"COL5A3",0.155281450252711,8.30846422034679e-05
"STX1A",-0.494552149628504,1.34461333304802e-40
"SPR",0.423283521928324,4.42850512685563e-29
"HLA-DRB4",0.279436116629946,6.85196113151051e-13
"STK32C",-0.411350950120472,2.09616332388405e-27
"FXYD6",-0.348555837629467,1.23796494980283e-19
"SLC6A12",0.358666887655478,8.98725534076122e-21
"HERC2P7",0.238989805147791,1.00433090863818e-09
"NLK",-0.582139730568535,4.69503082286281e-59
"KCNE1L",-0.259003899224691,3.18576560939518e-11
"BBOX1",0.379647899832352,2.85833512795086e-23
"HSPB2",0.433166105570242,1.61135884003493e-30
"USP54",0.355415736835028,2.11048289077947e-20
"LSS",0.418330080378273,2.23782177251928e-28
"SLC25A18",0.449898988776241,4.56910611382727e-33
"HSPA2",0.336081646080607,2.76773510535989e-18
"ALG1",-0.163440332430423,3.40039153938523e-05
"UBE2W",0.132474304012785,0.000803122377581619
"FGF1",-0.18786314248081,1.79962575593345e-06
"DIRC1",0.108732461029278,0.00601354611409028
"SOX9",0.497385764733701,4.0938583818924e-41
"CBX6",-0.211654180949622,6.94343404414025e-08
"STOM",0.497915491222247,3.27374556298128e-41
"NOL4",-0.210593735939111,8.09554017748679e-08
"VCX2",-0.104139585637209,0.00852952034338229
"PURB",-0.31955556374824,1.37244646600855e-16
"METTL7A",0.544962613400852,1.49217991640617e-50
"EYA2",0.475399795425116,3.12888228098136e-37
"HCG18",-0.381396482543278,1.7361830754342e-23
"SH3BGRL3",0.41419923899848,8.46562817716786e-28
"LRP10",0.597515705646907,6.67470810333391e-63
"CBX4",0.113613850305772,0.00408976801321216
"FSTL1",0.421040126604049,9.25445874476237e-29
"SRPX",0.353590618670599,3.39345733525237e-20
"LMOD1",0.319807753262692,1.29538433148669e-16
"LDB3",-0.431507892956015,2.83130795021682e-30
"NPL",0.356222693349295,1.70906083143247e-20
"DEDD2",0.102829017262911,0.00940208149772108
"SLC13A5",-0.26958686657772,4.5417336188728e-12
"AGT",0.167816898327339,2.068024671914e-05
"SEZ6",-0.397294305144195,1.62196388586095e-25
"GABRE",0.271302130790305,3.28512192977267e-12
"HLA-B",0.13340728195463,0.000736725683054688
"BOK",0.339028598087107,1.34530628137067e-18
"SLC25A23",-0.228944987107989,5.07281632246713e-09
"FAM3C",-0.548258146678241,2.90252298406993e-51
"SCN8A",-0.518020706327334,5.0277638773039e-45
"SH3BGR",0.117983434506309,0.002860531240022
"CABP7",-0.118636637577544,0.00270894195378047
"WWTR1",0.331695842083464,7.98343600344317e-18
"EIF4A2",-0.509075167947514,2.689288066527e-43
"DGCR6",0.427802679234383,9.86496576983403e-30
"ADORA2A",0.36085289787271,5.03411727120895e-21
"SYK",0.293079639842119,4.39112421104744e-14
"PPP2R1B",0.431189738348872,3.15355288360988e-30
"LSR",0.203533460336192,2.20472510433312e-07
"GNA13",0.566685523253619,2.17448948711216e-55
"COL11A1",0.284595857499799,2.46711334108006e-13
"FXC1",-0.213863789130888,5.02968916864622e-08
"CASP7",0.390044555148955,1.41031914044127e-24
"EMP2",0.34559443787316,2.62177940972697e-19
"GNG11",0.289991410777219,8.28653224064679e-14
"RAN",-0.450838181142758,3.25544235349076e-33
"CDC42",-0.522821233289167,5.65614888877247e-46
"HBQ1",-0.418487185230359,2.1266217130192e-28
"ERBB2IP",0.437945470089892,3.11896959907656e-31
"CAMKK2",-0.579949553079957,1.59621048550459e-58
"CACNB4",-0.407359207433019,7.36091156660684e-27
"KALRN",-0.607175456102766,1.99096420990458e-65
"BDH2",0.446995657194972,1.29433530542415e-32
"ARRDC3",0.212630494270135,6.02401911137514e-08
"MARCH3",0.394791261943713,3.44327513866726e-25
"SIPA1",0.531167475977546,1.16484664248334e-47
"GIMAP8",0.19074712593146,1.23849229721783e-06
"LMO4",-0.465204983871468,1.59413579324213e-35
"RAB3C",-0.389633338645315,1.59183661992596e-24
"RSPO2",-0.155876346519453,7.79598015470446e-05
"FTH1",-0.150062441107494,0.000143815555222641
"PPP1R1C",0.359708233666185,6.82285977431809e-21
"GIMAP4",0.411501874503365,1.99827477443719e-27
"P2RY14",0.15018443969187,0.000142011458037486
"UBE2V2",-0.57580410812014,1.5777986249601e-57
"INPP5D",0.393681207956407,4.79806998312758e-25
"TNS1",0.457976750847327,2.39061685022285e-34
"ANKRD18A",-0.179939213577763,4.87975375730009e-06
"SERBP1",0.154669124879575,8.86903100829933e-05
"ACACB",0.213908556446502,4.99675977605108e-08
"TGFB2",0.310587339156282,1.03428310646586e-15
"SCARA3",0.382872327641105,1.137174563396e-23
"HLA-DMA",0.2609699078046,2.23300395667573e-11
"MAP2",-0.505553373189433,1.24766077816653e-42
"SERTAD1",0.373346083343427,1.68120001838193e-22
"C1QTNF4",-0.462153563050546,5.03968130939193e-35
"KIAA0101",0.109271543043945,0.00576699898664504
"MMD2",-0.296929151219373,1.96817879144109e-14
"CSPG4",0.334383361498747,4.17975282809419e-18
"TNFRSF10B",0.518599359767392,3.87081059439006e-45
"BACE2",0.364074521351867,2.12525666316533e-21
"FDFT1",0.335116716825152,3.4992891471716e-18
"PPP2R5E",-0.149816257742183,0.000147521839545642
"ANKRD43",-0.123022141828496,0.00186667489567462
"TNFRSF1A",0.499229929998469,1.87671990638226e-41
"CD209",0.121326469565701,0.00215882014765042
"RHOBTB2",-0.529607955289928,2.42620980322757e-47
"FBXL17",-0.421541287047903,7.853314338608e-29
"NDUFA5",-0.465957905380301,1.19785805610084e-35
"RAP2A",-0.148523598280508,0.00016850030160499
"SLC2A1",0.229032886782457,5.00303118278854e-09
"ADI1",0.209336560533944,9.70149231902902e-08
"LRIG1",0.342566393057704,5.60064810932299e-19
"FANCC",0.498927575393093,2.13342409348131e-41
"ZNF514",-0.135968849852766,0.000579673901344369
"DECR2",-0.364711341367907,1.79009574396162e-21
"DLG3",-0.465312436441876,1.53049013072906e-35
"RPSA",-0.150205457584802,0.000141702803927118
"TBC1D9",-0.473028577049567,7.8995273144283e-37
"KLHL23",-0.219147234432818,2.29394664870392e-08
"FLI1",0.354740392282393,2.51686793892782e-20
"RAB7B",-0.252481553891622,1.01394815953283e-10
"TRIB1",-0.274976526327438,1.62870852472813e-12
"KCTD12",0.168114979339539,1.99823044210596e-05
"KCNJ10",0.424883787488222,2.60885804887193e-29
"RABEP1",-0.189536133758308,1.44990748778376e-06
"VAMP8",0.474403869589438,4.62066472485245e-37
"AP1S1",-0.323189568400149,5.9368581297276e-17
"CHKB",0.456881979577172,3.58246149059029e-34
"SLC16A3",0.333143951464356,5.63771037790209e-18
"BCR",-0.277132598213167,1.07373759469465e-12
"IQGAP1",0.487765862700478,2.21819810016731e-39
"TSHZ2",-0.162587484329348,3.74088861110197e-05
"FBLN5",0.328054588192145,1.89913032302419e-17
"NAPG",-0.310035496882971,1.16854408065432e-15
"PTTG1IP",0.525845971801713,1.40225550048739e-46
"TNFAIP3",0.196288194555837,5.94448527703856e-07
"ARHGAP29",0.337080382328602,2.16931001225913e-18
"PLOD2",0.20848624676766,1.0957750025595e-07
"GALNT14",-0.323486800456136,5.54077228837681e-17
"HRK",-0.287812792302774,1.29097308578884e-13
"PER1",0.36700235378197,9.62374841721043e-22
"LST1",0.285781842589991,1.9449715029395e-13
"FNDC5",-0.517060874306464,7.74963249988743e-45
"LRP8",-0.422629899975768,5.49245658711444e-29
"KIF21B",-0.179286759829355,5.28743013754365e-06
"ACTR3B",-0.462879926805494,3.83591275108472e-35
"TCF15",0.351848433978363,5.32452794395539e-20
"ZNF91",-0.400738132144547,5.69697626125446e-26
"PCDH10",-0.43105830564562,3.29704216947155e-30
"PODXL",0.205581260382984,1.65470366560741e-07
"NIT2",-0.410172372833505,3.04266970881567e-27
"CMTM3",0.413018813346313,1.2339803628435e-27
"MRFAP1",-0.154579983000103,8.95355042923776e-05
"RTN3",-0.402552244434712,3.26685367820487e-26
"PDGFRB",0.441983876748597,7.62925509413612e-32
"CMTM8",0.140196037341822,0.000386725941874009
"C6orf154",-0.437094595226735,4.18612549997824e-31
"HNRPLL",0.130864417797154,0.000930866054871759
"CHGA",0.134577111235059,0.000660660855802119
"CDH13",-0.410619101207605,2.64235193640828e-27
"SEPT2",0.115203249637209,0.00359597534442798
"TCEA3",0.126080805007838,0.00142954443927955
"NR2E1",0.414916412520675,6.72844675501035e-28
"GPD1",-0.387541168952216,2.93948170792495e-24
"COL20A1",-0.139071192096174,0.000431181710716577
"NETO2",-0.511247805992432,1.03417250662514e-43
"NET1",-0.204427179594521,1.94588617856827e-07
"PNRC1",0.537495266061174,5.70309529468327e-49
"A2ML1",0.285922318589278,1.89081078784335e-13
"PPP2R2C",-0.520080253254565,1.97764368756789e-45
"SPSB1",0.461736856026685,5.89218654242449e-35
"CD4",0.411746509247989,1.84912625449845e-27
"BTG3",0.221356311613164,1.64229935546938e-08
"STEAP3",0.385314030598311,5.61988998312389e-24
"TSC22D3",0.244675214258834,3.88534259621164e-10
"RGS5",-0.151624145073928,0.000122266754298922
"RAPGEF4",-0.390465402121274,1.24574161642405e-24
"C1orf86",0.41528834734899,5.97160633312475e-28
"ARHGAP20",-0.456281808944149,4.46907332365022e-34
"ZBTB1",0.453621943790688,1.18452327827878e-33
"RPL7A",-0.237050156056948,1.38104308181381e-09
"IL13RA1",0.435248781171575,7.90333237625897e-31
"ZNF253",-0.463069631805536,3.57161037118759e-35
"SLC26A9",0.288163648245763,1.20232352517632e-13
"ERBB2",0.42542388468403,2.18077562589233e-29
"CAPG",0.403761602195833,2.25059450331998e-26
"KIAA1274",0.225778841830742,8.32370790335414e-09
"C1orf61",-0.41813154505149,2.38660946847409e-28
"ACP5",0.142866750703221,0.000297711530775205
"GNB5",-0.360496443059118,5.53477108778245e-21
"COPZ2",0.301891585270813,6.87062889100507e-15
"KCNIP2",0.21966651806851,2.12131134168629e-08
"ANGPTL2",-0.291328897898753,6.29999625889987e-14
"ST8SIA5",-0.481066123117327,3.32197647018052e-38
"GPT2",0.370110242246874,4.1136338343309e-22
"FHL2",-0.515969693893901,1.26524508934075e-44
"HPSE2",-0.201214118453392,3.04071966339611e-07
"MAOB",0.248227198499181,2.12048576015011e-10
"C6orf57",-0.518090163854624,4.87252306542783e-45
"FAHD1",-0.248914483154899,1.88396657387653e-10
"WSB2",-0.583766954059585,1.88005706004618e-59
"ALB",-0.25930763154789,3.01617123815822e-11
"HEBP2",0.473531362113362,6.49501992973989e-37
"CARHSP1",0.371507645269203,2.79862293698731e-22
"ITPR3",0.318235155894242,1.8557070739292e-16
"ACTR2",-0.500725024734074,9.93715131535035e-42
"FBXW7",-0.481374975862275,2.93617356962566e-38
"MAPK4",0.280636001283909,5.41343927046821e-13
"GPR124",-0.190492681708712,1.28029814757732e-06
"BBC3",0.266416921518382,8.21431084133511e-12
"CLEC4G",-0.22174248472134,1.54855026640421e-08
"PLXDC1",-0.223282814811596,1.22360593090426e-08
"PRKCD",-0.378941045351655,3.49355412102883e-23
"COL9A1",-0.269667167179687,4.47361288156334e-12
"MTCH1",-0.19690127696546,5.47365837087873e-07
"BCAR3",0.442643932395306,6.04988966570275e-32
"ASCL1",0.250390200542957,1.45971543084438e-10
"PCBP2",0.11254255910456,0.00445641023751479
"ABTB2",0.306402457572496,2.59316994777006e-15
"RAP1GAP",-0.275287738138432,1.5339941343259e-12
"VPS4B",-0.314439109215628,4.38081654730219e-16
"PABPC3",-0.28139546692772,4.66057168886346e-13
"SSPN",0.395899118111578,2.46953861802859e-25
"EEF2K",0.416597788720461,3.91852108536558e-28
"RASSF4",0.386596230583121,3.87214939508452e-24
"NR2F2",0.338367820822135,1.58257519033341e-18
"STMN3",-0.492902114378948,2.67372692820264e-40
"C14orf126",-0.525497318531967,1.64799361233809e-46
"KCNJ2",0.43532177059567,7.70776772436401e-31
"TMEM133",0.460287231410693,1.01312789349425e-34
"GIMAP6",0.28526872338864,2.15603573720179e-13
"CLEC14A",0.134341915897603,0.000675342290979402
"PPIC",0.434741667513599,9.4045972199259e-31
"TMEM140",0.111775032026834,0.00473709032060665
"SLC39A10",-0.470227874278253,2.33680279025737e-36
"PCDH17",-0.124052237866908,0.00170737289753667
"PPAP2C",0.331139667814308,9.12019724208719e-18
"ACSBG1",0.274389119344738,1.8233280028717e-12
"TBRG1",-0.627770387849968,4.11935801232756e-71
"PFKFB3",0.317459369400622,2.21402313824098e-16
"ATP8A2",-0.464138903093511,2.38639442019169e-35
"MCC",0.358485714477701,9.42758670161959e-21
"TNIP2",0.46752466226844,6.59373046548343e-36
"ACTR1B",0.564435130166075,7.16350169247495e-55
"MYO1F",0.379768188295717,2.76223384716387e-23
"HTR2A",-0.493535072866224,2.05492739114747e-40
"PLCE1",0.433113751503222,1.64036996440332e-30
"QPCT",-0.27672096669947,1.16296548165292e-12
"SMAD7",0.207161694683547,1.32329655894433e-07
"BCL2A1",0.228167064076781,5.7330326303654e-09
"MLLT11",-0.488089075857923,1.94372879545267e-39
"BSG",0.231202963975279,3.54760904567611e-09
"FAM100A",0.403285670787983,2.60653906645619e-26
"TRIM9",-0.470847797598655,1.83966587743123e-36
"TBC1D7",-0.339365124291869,1.23830913786037e-18
"PDIA4",0.336126201845407,2.73786891187096e-18
"ATP6V0C",-0.161248146603986,4.34152619733865e-05
"SLC6A1",-0.340914274586367,8.44453001232372e-19
"RMND5A",0.199948160371837,3.61824552871975e-07
"CREB3L1",-0.286616276456618,1.64420693399362e-13
"NDFIP1",-0.183062691838722,3.31012152541931e-06
"SDC2",0.478624043009295,8.7781954813204e-38
"GDF10",0.114060650153636,0.00394509564498581
"SNCAIP",0.20494986488007,1.80835908484657e-07
"UAP1L1",0.201507360915401,2.92020664692791e-07
"STMN2",-0.373011028648116,1.84527762638261e-22
"SNCA",-0.498506476817415,2.54993175928036e-41
"HOMER1",-0.362815206495058,2.98066601714371e-21
"DPT",-0.122034788852649,0.00203204139105055
"CLMN",0.400008256528081,7.11858688685347e-26
"SIPA1L3",0.314206571396722,4.61565896639407e-16
"PSD2",0.216869314653649,3.22586573595122e-08
"SORBS1",0.144152425097713,0.000262058447408922
"HPCAL1",-0.270170571032539,4.06877434932892e-12
"PROS1",0.422893196522165,5.03643404484224e-29
"LOXL2",0.271087081753823,3.42170507399977e-12
"DHCR7",0.330620262975459,1.03249893665695e-17
"RDH12",-0.361887256838673,3.82070720846026e-21
"TAP1",0.364648576936021,1.820664010207e-21
"RNASET2",0.403232261114614,2.64980445507273e-26
"PRKX",0.434893218055546,8.92856184333665e-31
"KCNA4",-0.418852673143806,1.88864198487941e-28
"SMN1",-0.227088214163378,6.78825263452626e-09
"LFNG",0.274699162848997,1.71792873933428e-12
"PPM1B",0.390332358489722,1.29560500434118e-24
"SRGAP1",0.469417570551967,3.19218097503095e-36
"COL18A1",0.347135285343808,1.77609749703299e-19
"GRIN3A",-0.265511588499292,9.71511097085665e-12
"ANTXR1",0.371040136676608,3.18419935886542e-22
"PRR7",-0.311695574836198,8.08823732727522e-16
"CALD1",0.28025149851328,5.83878845531933e-13
"MAF",0.252936734883844,9.36228670929005e-11
"LONRF2",-0.257770703140706,3.97520100181114e-11
"INHBB",0.29727601410042,1.82979680133829e-14
"HSP90AB1",-0.161110616245355,4.40812411695916e-05
"HIST1H2BM",0.353218880660711,3.73670635329065e-20
"WWOX",0.109522663215556,0.00565528556839553
"ZNF558",0.369886470603443,4.37458782278727e-22
"ZFHX2",0.290206596223563,7.92984043466376e-14
"C2",0.235377976647479,1.81340561832277e-09
"KCNK4",-0.408344969830584,5.40633262105701e-27
"HIST1H2BO",0.339826335549534,1.10517248887958e-18
"HSD17B7",0.310873244545541,9.70808857248432e-16
"LEPROT",0.221785428028963,1.53845134946366e-08
"GTF3C4",-0.170384361134198,1.53563745451373e-05
"C22orf13",0.255176705424199,6.3088917093945e-11
"HSD17B1",0.473057018305026,7.81259795358555e-37
"TOB2",0.544957468656552,1.49597750473729e-50
"PRKCH",0.383039137743731,1.08392027877955e-23
"NMNAT2",-0.138839433320868,0.000440913582009413
"ACAA2",0.112203724124713,0.00457841244030653
"FBXO9",-0.306416383695543,2.58531317549945e-15
"MLF2",0.152073080447029,0.000116658320735535
"TMSB4X",-0.238606672979545,1.06978486545295e-09
"KCNN3",0.395724431446133,2.60264035346897e-25
"CSRP2",0.262216275593533,1.77986394853934e-11
"RHOB",0.187363959383323,1.91876350337458e-06
"SEPT4",-0.357840949151383,1.11743324293135e-20
"ZDHHC23",-0.264367228567302,1.19997189642467e-11
"MAP1LC3A",-0.108450522828314,0.00614622686804844
"SEC23A",-0.35813729553792,1.0335060088407e-20
"RELA",0.490623570240089,6.86558301768365e-40
"BLVRA",-0.27115636970746,3.37710289035414e-12
"SLC12A5",-0.283096017176754,3.32731901904463e-13
"SOX13",0.44483468937513,2.79135655734625e-32
"CYBA",0.434573110373733,9.96361585713217e-31
"MAP2K6",0.128025651652488,0.00120282364346794
"NOVA2",0.168201081776555,1.97849026171618e-05
"SRD5A1",-0.533576602221744,3.72161327059276e-48
"DNAJC7",0.10578396198315,0.00753728857919807
"STIP1",0.301182447443464,7.99563384111339e-15
"NRIP3",-0.391779600092513,8.44584773242768e-25
"ZBTB7B",0.399121102665,9.32541194292696e-26
"SOX2",0.461575274695988,6.25993402870467e-35
"TDRD10",0.310904696043652,9.6406449958967e-16
"TMC8",0.316081575733871,3.02553178859415e-16
"PLOD1",0.377077648861486,5.91561804380938e-23
"MTUS1",0.291217716959525,6.4455368332111e-14
"MARCH6",0.296234723496436,2.27679085353597e-14
"ATP2B1",-0.524046334905341,3.22057678613705e-46
"C15orf23",-0.266049793547956,8.79340542399181e-12
"TCERG1L",-0.264741493841966,1.12000813766799e-11
"RAPGEF3",0.413570146985893,1.03503455407977e-27
"PHF19",0.5780428917691,4.59707459111171e-58
"SDSL",-0.254416254689835,7.21667495632255e-11
"PAQR8",0.23598178809653,1.64393753152567e-09
"ZNF217",0.378884080160961,3.55043788153384e-23
"ELAVL1",0.19838533835182,4.47776425028504e-07
"DUSP8",0.103777424992555,0.00876311452192846
"CCDC50",0.511764417612296,8.23118736221009e-44
"TM6SF1",-0.485764584144088,5.00992851721754e-39
"LAMA1",0.238414951078897,1.10407788882192e-09
"DLEU7",-0.352234665973917,4.81963546605407e-20
"IGSF8",0.146637540471537,0.000204179499020568
"LZTS1",-0.488400570108277,1.71116903044718e-39
"C1orf88",0.197273425718635,5.20558185876283e-07
"ANXA5",0.421683312033188,7.49593554563578e-29
"SAMD4A",0.258320500601626,3.60210938841133e-11
"SERPINI1",-0.507000301024205,6.65614943743436e-43
"PHF21B",0.338796037787812,1.42451876212175e-18
"LAMA2",0.233714650650119,2.37284971061617e-09
"MMP9",0.285432537325606,2.08632406196548e-13
