"","Gene","modulesA1"
"2995","ZNF395","blue"
"2996","NLGN2","yellow"
"2997","C6orf162","turquoise"
"2998","MFSD1","black"
"2999","TULP3","grey"
"3000","PDZD2","grey"
"3001","C11orf54","blue"
"3002","ATP5H","turquoise"
"3003","BTBD2","yellow"
"3004","YPEL3","brown"
"3005","KIAA1430","grey"
"3006","GABPB2","grey"
"3007","SNAPC5","turquoise"
"3008","GON4L","turquoise"
"3009","DTNBP1","turquoise"
"3010","PACRG","grey"
"3011","SMAD4","brown"
"3012","KLK9","grey"
"3013","NDUFB9","turquoise"
"3014","COX7B","turquoise"
"3015","REPS2","turquoise"
"3016","C17orf75","turquoise"
"3017","MAPK8IP2","yellow"
"3018","LY6K","grey"
"3019","EIF4E3","turquoise"
"3020","BNC2","blue"
"3021","NOLC1","turquoise"
"3022","DUSP14","turquoise"
"3023","POLR2F","yellow"
"3024","TMEM145","brown"
"3025","C1orf96","grey"
"3026","TTC23","grey"
"3027","ZBTB20","grey"
"3028","PAXIP1","grey"
"3029","ALDH2","blue"
"3030","TCTE3","grey"
"3031","ARL13B","grey"
"3032","POLR2K","turquoise"
"3033","DRD2","grey"
"3034","CNTN6","turquoise"
"3035","NDUFS1","grey"
"3036","EPM2AIP1","blue"
"3037","USF2","brown"
"3038","SOD1","turquoise"
"3039","LIPA","blue"
"3040","DHTKD1","grey"
"3041","GPR39","turquoise"
"3042","SERPINB6","green"
"3043","LIMA1","grey"
"3044","TNFSF13","grey"
"3045","RBM4B","brown"
"3046","TOR1AIP2","grey"
"3047","DDX3X","blue"
"3048","TTBK1","yellow"
"3049","C14orf37","grey"
"3050","UCHL5","turquoise"
"3051","RBL2","grey"
"3052","SUPT5H","yellow"
"3053","SEH1L","turquoise"
"3054","HTATIP2","grey"
"3055","C1orf31","red"
"3056","SPOCK1","grey"
"3057","TFE3","grey"
"3058","MAPK10","turquoise"
"3059","WDR44","grey"
"3060","PSMB8","blue"
"3061","BRI3BP","turquoise"
"3062","GPC2","grey"
"3063","CRY2","turquoise"
"3064","FGD5","green"
"3065","QTRT1","grey"
"3066","ASPHD2","red"
"3067","LAP3","grey"
"3068","IER5L","grey"
"3069","CLDND2","grey"
"3070","FDXR","grey"
"3071","ZNF682","turquoise"
"3072","MYCBP2","red"
"3073","SLC12A2","grey"
"3074","FER1L4","grey"
"3075","TDG","grey"
"3076","PARP9","blue"
"3077","PRC1","turquoise"
"3078","SEC14L5","turquoise"
"3079","CLOCK","grey"
"3080","GLTSCR2","grey"
"3081","TBC1D4","grey"
"3082","HIP1","blue"
"3083","TXN","turquoise"
"3084","SRXN1","grey"
"3085","ENDOG","magenta"
"3086","C16orf59","turquoise"
"3087","BECN1","turquoise"
"3088","ERAL1","yellow"
"3089","GSK3A","pink"
"3090","CSE1L","grey"
"3091","PHF20L1","grey"
"3092","SYT11","turquoise"
"3093","ATP5C1","turquoise"
"3094","CHRNB3","grey"
"3095","NUDT4","grey"
"3096","LPXN","grey"
"3097","APIP","grey"
"3098","FCGRT","black"
"3099","DOM3Z","yellow"
"3100","ANKRD6","grey"
"3101","PLCB1","turquoise"
"3102","GCLM","grey"
"3103","CAMK1D","grey"
"3104","UTP20","grey"
"3105","PXK","grey"
"3106","EFCAB4A","grey"
"3107","DPY19L4","blue"
"3108","DDX17","blue"
"3109","PAWR","blue"
"3110","MAPRE1","blue"
"3111","AKAP9","grey"
"3112","SH3RF1","turquoise"
"3113","TTC25","grey"
"3114","OXT","grey"
"3115","PPCDC","grey"
"3116","MEGF8","grey"
"3117","ADC","turquoise"
"3118","TLN2","turquoise"
"3119","SERPINE2","turquoise"
"3120","COX6C","turquoise"
"3121","MTHFSD","grey"
"3122","PLEKHG5","turquoise"
"3123","PPIL3","grey"
"3124","ALG9","grey"
"3125","TACC2","red"
"3126","REST","grey"
"3127","DONSON","brown"
"3128","LRRTM2","turquoise"
"3129","MYBL1","blue"
"3130","ZNF521","grey"
"3131","NPC1","blue"
"3132","HIST1H2AH","grey"
"3133","ADH1C","grey"
"3134","ALAS1","turquoise"
"3135","ZNF295","grey"
"3136","PHLDA1","grey"
"3137","ZCCHC17","turquoise"
"3138","MLH3","grey"
"3139","NUDCD1","magenta"
"3140","SHC2","grey"
"3141","CA11","red"
"3142","CHST11","grey"
"3143","ZNF365","turquoise"
"3144","AP3B2","red"
"3145","SNPH","grey"
"3146","PREPL","turquoise"
"3147","MYO1B","grey"
"3148","EIF2AK4","yellow"
"3149","ZNF655","turquoise"
"3150","UBE4B","grey"
"3151","ASB6","turquoise"
"3152","D2HGDH","grey"
"3153","PPCS","turquoise"
"3154","SLITRK4","grey"
"3155","RAD52","green"
"3156","TEK","grey"
"3157","BCL11B","turquoise"
"3158","CECR2","grey"
"3159","ARF5","turquoise"
"3160","CAST","grey"
"3161","C10orf125","grey"
"3162","ARHGEF6","blue"
"3163","ZNF205","yellow"
"3164","MTERF","grey"
"3165","SLC36A4","grey"
"3166","DIRC2","grey"
"3167","SEMA4G","brown"
"3168","RUNX1T1","turquoise"
"3169","SLC35B4","turquoise"
"3170","CASP10","grey"
"3171","LEPROTL1","grey"
"3172","EGFL8","grey"
"3173","NOMO1","turquoise"
"3174","SEC14L1","blue"
"3175","MESP1","red"
"3176","IMMT","turquoise"
"3177","CACNA1B","grey"
"3178","CHAF1A","turquoise"
"3179","INPP4B","grey"
"3180","LAPTM4A","blue"
"3181","CSAG1","grey"
"3182","MYCBPAP","grey"
"3183","OSGEP","grey"
"3184","ERRFI1","brown"
"3185","GTF2H5","turquoise"
"3186","ALG2","brown"
"3187","ELMOD2","brown"
"3188","WHSC2","green"
"3189","TMEM50B","grey"
"3190","C12orf52","turquoise"
"3191","PKIA","red"
"3192","FAM20C","grey"
"3193","RPL36","yellow"
"3194","C11orf68","yellow"
"3195","SCN3A","grey"
"3196","NUDT5","grey"
"3197","PELP1","grey"
"3198","KLHDC8A","grey"
"3199","IMPACT","grey"
"3200","ZNF710","grey"
"3201","IL27RA","grey"
"3202","SHC4","grey"
"3203","TMC6","brown"
"3204","DOK4","turquoise"
"3205","ST6GALNAC3","blue"
"3206","ZNF283","grey"
"3207","ABLIM1","grey"
"3208","DYNLT3","turquoise"
"3209","ABHD6","turquoise"
"3210","SEC63","turquoise"
"3211","GNB1","turquoise"
"3212","ATP5F1","turquoise"
"3213","LARP6","grey"
"3214","SMG7","brown"
"3215","TTC3","turquoise"
"3216","KNDC1","grey"
"3217","MRPL33","magenta"
"3218","ANP32D","grey"
"3219","POLR2E","turquoise"
"3220","SEPN1","brown"
"3221","TOB1","blue"
"3222","ADAL","turquoise"
"3223","ATP5D","yellow"
"3224","TSPAN15","grey"
"3225","TNIK","grey"
"3226","AP2M1","red"
"3227","CCDC74B","grey"
"3228","RASIP1","grey"
"3229","RAB37","turquoise"
"3230","PLAC2","grey"
"3231","CCDC3","grey"
"3232","BRCA1","grey"
"3233","LRPAP1","red"
"3234","ZNF207","grey"
"3235","UPF1","grey"
"3236","PEX3","grey"
"3237","RND2","grey"
"3238","ACTR10","turquoise"
"3239","KIF19","grey"
"3240","APP","turquoise"
"3241","ADRM1","yellow"
"3242","MPHOSPH9","grey"
"3243","TSPYL2","grey"
"3244","COMT","brown"
"3245","DTX1","yellow"
"3246","C1orf93","red"
"3247","GNG8","grey"
"3248","BRP44","turquoise"
"3249","LIPT1","grey"
"3250","SMAD1","grey"
"3251","CDH10","red"
"3252","AQP5","grey"
"3253","PEX5","grey"
"3254","DNM1L","turquoise"
"3255","MAP6","yellow"
"3256","ZBTB33","blue"
"3257","TIAL1","brown"
"3258","RERE","green"
"3259","ZC3H8","red"
"3260","MTHFS","brown"
"3261","ORM1","grey"
"3262","ARF6","turquoise"
"3263","ZNF720","turquoise"
"3264","MRPL43","grey"
"3265","ABHD1","grey"
"3266","FIGNL1","grey"
"3267","CHTF18","grey"
"3268","SPINT2","turquoise"
"3269","ADAM8","grey"
"3270","DLC1","blue"
"3271","HR","red"
"3272","ANKRD35","green"
"3273","NT5M","turquoise"
"3274","PRKAG2","turquoise"
"3275","CDC40","turquoise"
"3276","FRYL","blue"
"3277","CEP350","grey"
"3278","C6orf106","grey"
"3279","OR5V1","grey"
"3280","ARMCX3","turquoise"
"3281","HINT2","grey"
"3282","HRSP12","grey"
"3283","PCYOX1","turquoise"
"3284","NDUFA9","turquoise"
"3285","KPTN","yellow"
"3286","FAM102A","grey"
"3287","LARP1","yellow"
"3288","C16orf53","brown"
"3289","CAMK1G","grey"
"3290","RAB34","grey"
"3291","C9orf163","grey"
"3292","LRPPRC","turquoise"
"3293","GRM5","grey"
"3294","RPL34","turquoise"
"3295","DYNLT1","blue"
"3296","KIF3B","turquoise"
"3297","TMEM85","turquoise"
"3298","ATPAF2","grey"
"3299","PCM1","grey"
"3300","NOTCH4","grey"
"3301","WTAP","turquoise"
"3302","PCDHB9","grey"
"3303","KIAA1324","turquoise"
"3304","CTNND1","grey"
"3305","GOLGA7","grey"
"3306","SSH3","brown"
"3307","C1orf109","grey"
"3308","TRPV1","grey"
"3309","CFLAR","blue"
"3310","SRFBP1","turquoise"
"3311","ZNF276","brown"
"3312","PDE9A","grey"
"3313","PTCRA","grey"
"3314","ABHD14B","blue"
"3315","PPM1H","turquoise"
"3316","PNPLA4","turquoise"
"3317","KLHL11","grey"
"3318","THTPA","yellow"
"3319","CBS","brown"
"3320","PELI1","blue"
"3321","LRRFIP1","grey"
"3322","LCK","grey"
"3323","SERINC1","grey"
"3324","SET","turquoise"
"3325","HSD3B7","grey"
"3326","RPS9","grey"
"3327","MGST3","turquoise"
"3328","SEPT7","grey"
"3329","DENND3","grey"
"3330","RBMS1","grey"
"3331","COL16A1","grey"
"3332","ROGDI","red"
"3333","FGR","green"
"3334","TMCC3","grey"
"3335","C17orf28","yellow"
"3336","ATP5S","grey"
"3337","NARFL","yellow"
"3338","ODC1","turquoise"
"3339","LANCL1","turquoise"
"3340","RIN1","grey"
"3341","ZNF426","grey"
"3342","RAB22A","brown"
"3343","TSHZ3","turquoise"
"3344","MPPE1","grey"
"3345","PRRT2","grey"
"3346","STK11","grey"
"3347","CDH6","grey"
"3348","CMKLR1","black"
"3349","CCNH","turquoise"
"3350","OTUB1","magenta"
"3351","AKAP10","grey"
"3352","KIAA1462","grey"
"3353","NARF","grey"
"3354","PPHLN1","grey"
"3355","C20orf94","grey"
"3356","AUP1","brown"
"3357","TRNT1","grey"
"3358","SLC35E3","turquoise"
"3359","CACNA1I","grey"
"3360","SNURF","turquoise"
"3361","ARHGDIG","grey"
"3362","ZBED3","grey"
"3363","LIMS3","grey"
"3364","SLC16A5","grey"
"3365","PLK3","grey"
"3366","C6orf62","grey"
"3367","PTPRT","grey"
"3368","HIBCH","grey"
"3369","TMEM132C","grey"
"3370","RAB40C","turquoise"
"3371","ACCN2","pink"
"3372","STAU2","turquoise"
"3373","COL11A2","grey"
"3374","ANXA11","turquoise"
"3375","NDRG3","turquoise"
"3376","DISC1","blue"
"3377","HEY1","turquoise"
"3378","SLITRK3","red"
"3379","HPS6","turquoise"
"3380","RNF141","grey"
"3381","RNF135","blue"
"3382","VAV1","black"
"3383","ARHGDIA","pink"
"3384","C2orf3","grey"
"3385","ANKRD9","turquoise"
"3386","SORT1","blue"
"3387","RAB39B","turquoise"
"3388","TSC22D4","blue"
"3389","USP14","grey"
"3390","ECHDC1","turquoise"
"3391","NSD1","yellow"
"3392","SPHK1","grey"
"3393","CDH4","grey"
"3394","PIGF","grey"
"3395","LSAMP","grey"
"3396","LIX1L","green"
"3397","ZNF493","turquoise"
"3398","HRAS","magenta"
"3399","KHK","grey"
"3400","FAM53B","grey"
"3401","POLR2L","yellow"
"3402","C12orf43","turquoise"
"3403","GRM8","turquoise"
"3404","CTNNAL1","grey"
"3405","GPR162","pink"
"3406","EHBP1L1","blue"
"3407","C7orf29","grey"
"3408","WBP11","turquoise"
"3409","SEMA4D","grey"
"3410","LRRC39","turquoise"
"3411","ADARB1","turquoise"
"3412","RSRC1","grey"
"3413","KLF8","grey"
"3414","FOXJ2","grey"
"3415","SEMA6A","grey"
"3416","C6orf64","grey"
"3417","MLLT1","grey"
"3418","TMEM97","grey"
"3419","KIAA0182","turquoise"
"3420","FAM102B","pink"
"3421","LZTR1","brown"
"3422","PTGES2","turquoise"
"3423","SIAE","turquoise"
"3424","IPO7","turquoise"
"3425","WDR35","grey"
"3426","NHP2L1","turquoise"
"3427","DCUN1D3","grey"
"3428","GZMH","grey"
"3429","GUCY1A3","grey"
"3430","ZRANB3","turquoise"
"3431","OVGP1","grey"
"3432","ACYP2","pink"
"3433","CKS1B","grey"
"3434","KLHL18","grey"
"3435","CCNJ","grey"
"3436","EBF3","grey"
"3437","NTN1","grey"
"3438","OGDH","grey"
"3439","RB1CC1","grey"
"3440","PURA","grey"
"3441","DYNC1LI1","turquoise"
"3442","RTF1","turquoise"
"3443","DGCR8","turquoise"
"3444","LYSMD3","grey"
"3445","TTLL3","grey"
"3446","DPYSL3","green"
"3447","SNX25","red"
"3448","HEATR3","grey"
"3449","ALK","grey"
"3450","IDH1","blue"
"3451","C10orf58","grey"
"3452","KIAA0494","blue"
"3453","KPNA5","grey"
"3454","C9orf123","turquoise"
"3455","ASB13","turquoise"
"3456","CHD1","blue"
"3457","SORD","grey"
"3458","SLC25A29","grey"
"3459","TBC1D2B","blue"
"3460","ACTR8","grey"
"3461","TMEM132B","turquoise"
"3462","SLC20A1","turquoise"
"3463","TAF9B","turquoise"
"3464","COMP","grey"
"3465","KCTD10","blue"
"3466","ATP6V1E2","grey"
"3467","SLC4A3","grey"
"3468","TRIM35","grey"
"3469","SEC61G","turquoise"
"3470","SCHIP1","grey"
"3471","SLC1A1","turquoise"
"3472","C20orf177","turquoise"
"3473","LRP5","grey"
"3474","EXOSC5","red"
"3475","JAK3","grey"
"3476","RPL13","grey"
"3477","RSL1D1","turquoise"
"3478","TMEM44","grey"
"3479","MAP7","grey"
"3480","BRAF","grey"
"3481","LYSMD4","grey"
"3482","MERTK","grey"
"3483","VRK1","turquoise"
"3484","CPNE3","blue"
"3485","ACTL6B","red"
"3486","CCNG2","grey"
"3487","HACE1","turquoise"
"3488","KIAA1683","grey"
"3489","TSPAN4","grey"
"3490","AP3S2","grey"
"3491","CEP78","turquoise"
"3492","SLC25A6","turquoise"
"3493","EEF1A2","grey"
"3494","IFRD1","grey"
"3495","OPCML","turquoise"
"3496","LHFP","blue"
"3497","PCK2","grey"
"3498","KIAA0146","grey"
"3499","HMGN4","turquoise"
"3500","KIF1A","grey"
"3501","SNX3","red"
"3502","SLC39A7","grey"
"3503","LBR","blue"
"3504","PIGM","green"
"3505","SMARCD3","yellow"
"3506","MGST2","blue"
"3507","CWF19L1","turquoise"
"3508","CD248","grey"
"3509","NRXN2","pink"
"3510","LRP6","grey"
"3511","RASGRP2","grey"
"3512","RPS6KA1","black"
"3513","CIRH1A","turquoise"
"3514","PALM","brown"
"3515","APOL3","grey"
"3516","DLEU1","brown"
"3517","SATB2","turquoise"
"3518","NUTF2","yellow"
"3519","CBR1","grey"
"3520","KDELC1","blue"
"3521","ITFG2","grey"
"3522","HSD17B12","turquoise"
"3523","FKBP1B","turquoise"
"3524","PIGA","blue"
"3525","FAM63A","blue"
"3526","RPL6","grey"
"3527","MRPL15","turquoise"
"3528","UNC13D","grey"
"3529","NME7","turquoise"
"3530","ENAH","blue"
"3531","ENPP1","grey"
"3532","MEIS3P1","grey"
"3533","FUT9","grey"
"3534","SRPK2","turquoise"
"3535","SIN3B","brown"
"3536","TMEM14A","turquoise"
"3537","SMARCA4","turquoise"
"3538","DPP3","brown"
"3539","TARS","purple"
"3540","FAM70A","blue"
"3541","ZNF165","grey"
"3542","GOLPH3L","blue"
"3543","ZNF618","grey"
"3544","CAPS2","grey"
"3545","TBC1D15","grey"
"3546","ZFAND3","brown"
"3547","SOX5","grey"
"3548","GTPBP2","brown"
"3549","CHCHD7","turquoise"
"3550","ZNF268","grey"
"3551","TRAPPC4","turquoise"
"3552","FAM109A","brown"
"3553","CROCC","brown"
"3554","HMBS","grey"
"3555","BZRAP1","red"
"3556","ELAC1","grey"
"3557","EYA3","grey"
"3558","FBXW5","grey"
"3559","MAGEE1","turquoise"
"3560","FAM5B","red"
"3561","GNA12","grey"
"3562","XPR1","brown"
"3563","USP51","grey"
"3564","SH3YL1","grey"
"3565","UBE2L3","brown"
"3566","VSIG2","grey"
"3567","DCX","turquoise"
"3568","TXNL4A","turquoise"
"3569","NOC4L","pink"
"3570","ARHGEF1","brown"
"3571","TFPT","magenta"
"3572","PKD1","brown"
"3573","TMTC3","grey"
"3574","ST8SIA1","grey"
"3575","MPZL1","blue"
"3576","ZNF626","grey"
"3577","NICN1","red"
"3578","EML4","grey"
"3579","DERA","blue"
"3580","DRAP1","pink"
"3581","CHL1","turquoise"
"3582","DOCK11","black"
"3583","AKAP11","turquoise"
"3584","HES4","turquoise"
"3585","DCBLD1","grey"
"3586","CSNK1E","grey"
"3587","TMEM55A","turquoise"
"3588","DMAP1","grey"
"3589","CCDC85A","turquoise"
"3590","RGS11","grey"
"3591","ZNF471","grey"
"3592","NOS3","grey"
"3593","SLC6A8","green"
"3594","C11orf71","grey"
"3595","RANGAP1","turquoise"
"3596","THOC7","turquoise"
"3597","PGBD5","turquoise"
"3598","CA13","grey"
"3599","TAZ","brown"
"3600","BCL2L11","grey"
"3601","IARS","turquoise"
"3602","APOA1BP","red"
"3603","STAG1","blue"
"3604","DCLRE1C","blue"
"3605","SIRPA","grey"
"3606","PEX7","turquoise"
"3607","LIAS","turquoise"
"3608","CTDSPL","brown"
"3609","DVL1","yellow"
"3610","CLCN7","brown"
"3611","NAPSB","grey"
"3612","SURF2","red"
"3613","PGM1","grey"
"3614","ZNF37A","grey"
"3615","ZCRB1","grey"
"3616","PILRA","black"
"3617","C11orf73","pink"
"3618","GTF2IRD1","brown"
"3619","ZZZ3","blue"
"3620","WNT5A","grey"
"3621","NUDT2","turquoise"
"3622","MUM1","grey"
"3623","CD164","greenyellow"
"3624","RDH5","green"
"3625","DDX28","turquoise"
"3626","BBX","blue"
"3627","ZFP64","red"
"3628","CKMT1A","turquoise"
"3629","C14orf132","grey"
"3630","EFEMP2","blue"
"3631","DIDO1","grey"
"3632","RPLP0","grey"
"3633","METTL5","grey"
"3634","PCMTD2","grey"
"3635","GALNT11","turquoise"
"3636","CYP51A1","grey"
"3637","UBE2Z","pink"
"3638","GABBR1","turquoise"
"3639","NME4","brown"
"3640","BRE","turquoise"
"3641","ACSS2","brown"
"3642","JOSD2","yellow"
"3643","HIST1H3E","brown"
"3644","CKB","turquoise"
"3645","GMFB","turquoise"
"3646","CKLF","blue"
"3647","KCNMB3","grey"
"3648","TTC15","grey"
"3649","TPM4","grey"
"3650","LRRC40","turquoise"
"3651","STARD13","grey"
"3652","CASP2","grey"
"3653","WWC2","grey"
"3654","RUSC1","pink"
"3655","TBC1D8","grey"
"3656","INTS4","grey"
"3657","PAG1","grey"
"3658","MAN2A2","brown"
"3659","AP3M1","blue"
"3660","CPEB3","brown"
"3661","ZBED1","grey"
"3662","TLL2","grey"
"3663","FMNL2","blue"
"3664","MED11","grey"
"3665","RPLP0P2","grey"
"3666","ZNF565","grey"
"3667","OCIAD1","turquoise"
"3668","RPL10A","turquoise"
"3669","PTPRCAP","grey"
"3670","TM9SF1","green"
"3671","GARNL3","turquoise"
"3672","ANKRD10","grey"
"3673","PKIG","magenta"
"3674","RAB26","grey"
"3675","RCC2","brown"
"3676","ARNT2","turquoise"
"3677","MLXIPL","grey"
"3678","BTAF1","grey"
"3679","SNX24","turquoise"
"3680","ABHD10","turquoise"
"3681","ITGAE","grey"
"3682","PLEKHH3","brown"
"3683","NUCB2","grey"
"3684","WDFY2","green"
"3685","FUNDC1","grey"
"3686","TBC1D24","turquoise"
"3687","LACTB2","grey"
"3688","CNTN1","turquoise"
"3689","MAP4K5","grey"
"3690","TRUB2","turquoise"
"3691","PIK3CA","grey"
"3692","CACNG2","grey"
"3693","NIPSNAP3A","grey"
"3694","CADPS","grey"
"3695","FAM36A","grey"
"3696","ZNF146","blue"
"3697","RASSF3","grey"
"3698","SCRN3","turquoise"
"3699","RGN","grey"
"3700","BTBD6","magenta"
"3701","ZNF554","turquoise"
"3702","C18orf12","grey"
"3703","PRR14","yellow"
"3704","CORO6","grey"
"3705","ATP5J","turquoise"
"3706","PAICS","grey"
"3707","KHDRBS1","turquoise"
"3708","ZNF319","brown"
"3709","TERF1","turquoise"
"3710","RPS21","grey"
"3711","IMPDH1","green"
"3712","EPM2A","turquoise"
"3713","C12orf24","turquoise"
"3714","FAM59A","yellow"
"3715","C8orf42","grey"
"3716","RAB3GAP1","turquoise"
"3717","UBE2Q1","pink"
"3718","HCN3","brown"
"3719","MICAL3","grey"
"3720","KATNAL1","turquoise"
"3721","MYO1E","blue"
"3722","NBL1","grey"
"3723","ZNF17","grey"
"3724","HDHD2","turquoise"
"3725","ACIN1","brown"
"3726","STK16","red"
"3727","RBMX","turquoise"
"3728","POLR2C","yellow"
"3729","EXOC8","turquoise"
"3730","NAGLU","blue"
"3731","C3orf51","grey"
"3732","SQSTM1","grey"
"3733","SEC61A2","red"
"3734","FAIM","grey"
"3735","TTF2","grey"
"3736","PPAT","brown"
"3737","LMLN","grey"
"3738","PRSS2","turquoise"
"3739","NIN","grey"
"3740","NYX","grey"
"3741","ZNF254","grey"
"3742","KSR2","grey"
"3743","NDUFA7","turquoise"
"3744","FAM58A","grey"
"3745","CPOX","grey"
"3746","C9orf116","red"
"3747","SETDB2","brown"
"3748","ATPAF1","turquoise"
"3749","C17orf58","turquoise"
"3750","C7orf36","grey"
"3751","ZBTB38","brown"
"3752","SLC20A2","grey"
"3753","SRBD1","grey"
"3754","NCAM2","turquoise"
"3755","ALDOAP2","red"
"3756","MRPL19","grey"
"3757","DZIP1","turquoise"
"3758","CAMK2B","grey"
"3759","ZNF317","yellow"
"3760","IVNS1ABP","grey"
"3761","RAB9A","green"
"3762","AACS","red"
"3763","EEF1B2","grey"
"3764","WDR74","grey"
"3765","PLCL1","grey"
"3766","AHI1","turquoise"
"3767","MCM8","grey"
"3768","RAB35","turquoise"
"3769","BAZ2B","blue"
"3770","TSPYL5","turquoise"
"3771","STARD7","brown"
"3772","TMEM50A","grey"
"3773","TYK2","brown"
"3774","AMPH","turquoise"
"3775","NTRK3","grey"
"3776","DYNLL2","red"
"3777","LRP3","grey"
"3778","IQCD","grey"
"3779","FAM100B","brown"
"3780","CDK10","brown"
"3781","FOXP2","grey"
"3782","GPBP1L1","grey"
"3783","INPP5F","turquoise"
"3784","GPRASP2","turquoise"
"3785","IFNA4","grey"
"3786","MLL5","grey"
"3787","SRRM1","grey"
"3788","JAK2","grey"
"3789","TXNDC9","turquoise"
"3790","THRAP3","turquoise"
"3791","CDK6","grey"
"3792","LRCH1","turquoise"
"3793","NUP37","grey"
"3794","SUGT1","grey"
"3795","SIRT1","blue"
"3796","UTF1","grey"
"3797","PCTP","blue"
"3798","SLC25A5","turquoise"
"3799","EIF4EBP2","blue"
"3800","CHST12","brown"
"3801","EFHA2","grey"
"3802","TFAM","grey"
"3803","PBX4","grey"
"3804","PAQR4","grey"
"3805","CGN","brown"
"3806","MESDC1","pink"
"3807","DNAJC12","grey"
"3808","PAM","turquoise"
"3809","LAMC1","blue"
"3810","TIMM44","yellow"
"3811","CPNE8","grey"
"3812","GK","grey"
"3813","TGFBRAP1","grey"
"3814","LMCD1","grey"
"3815","YTHDF1","grey"
"3816","TCF7L2","grey"
"3817","MXRA7","turquoise"
"3818","ST3GAL6","grey"
"3819","CSMD1","turquoise"
"3820","ITM2B","grey"
"3821","DDAH1","turquoise"
"3822","ABTB1","yellow"
"3823","CNOT8","blue"
"3824","NOC3L","grey"
"3825","TAF1","grey"
"3826","FYN","green"
"3827","TBC1D22B","yellow"
"3828","MYO6","grey"
"3829","PYGB","grey"
"3830","SLC10A3","grey"
"3831","CD83","turquoise"
"3832","MLF1","grey"
"3833","PTPRM","turquoise"
"3834","RBM12","turquoise"
"3835","DNASE1L2","yellow"
"3836","STEAP1","grey"
"3837","STK17A","grey"
"3838","S100A16","grey"
"3839","SPCS1","turquoise"
"3840","MATK","yellow"
"3841","CYP2U1","blue"
"3842","SLC4A1","grey"
"3843","C9orf46","turquoise"
"3844","PEX13","grey"
"3845","FBXO10","grey"
"3846","RPL23","grey"
"3847","ADCK2","red"
"3848","PPP1R10","brown"
"3849","GAB2","grey"
"3850","GCDH","grey"
"3851","POGZ","brown"
"3852","CSTF2T","turquoise"
"3853","WASF1","turquoise"
"3854","BBS10","grey"
"3855","SBDS","turquoise"
"3856","LPGAT1","turquoise"
"3857","MYH3","grey"
"3858","ZNF544","turquoise"
"3859","C18orf10","turquoise"
"3860","GPS2","yellow"
"3861","USP13","turquoise"
"3862","DHX32","blue"
"3863","NR3C1","turquoise"
"3864","PTP4A2","grey"
"3865","ABCA5","grey"
"3866","PIGP","grey"
"3867","PUS7","grey"
"3868","RRM1","grey"
"3869","TOR1B","grey"
"3870","MYADM","grey"
"3871","IGF2R","blue"
"3872","STARD3","green"
"3873","PCNT","grey"
"3874","ZNF681","grey"
"3875","ATP11A","grey"
"3876","NT5DC1","grey"
"3877","NAGPA","grey"
"3878","HYOU1","grey"
"3879","TMEM141","turquoise"
"3880","DCTN2","turquoise"
"3881","C16orf45","grey"
"3882","MRPL28","turquoise"
"3883","SEMA6D","grey"
"3884","SARS","red"
"3885","PKM2","grey"
"3886","RPS2","grey"
"3887","PGRMC1","turquoise"
"3888","PIAS2","turquoise"
"3889","GAA","grey"
"3890","SETX","grey"
"3891","C1orf56","grey"
"3892","ZNF641","grey"
"3893","SH3GL1","yellow"
"3894","CLCN2","blue"
"3895","MOCS1","brown"
"3896","NDUFB1","turquoise"
"3897","CABP5","grey"
"3898","GYS1","grey"
"3899","USH1C","grey"
"3900","C19orf43","yellow"
"3901","ME2","turquoise"
"3902","EAF1","turquoise"
"3903","TTLL5","grey"
"3904","GHSR","grey"
"3905","RWDD3","grey"
"3906","ARSA","grey"
"3907","PROSC","turquoise"
"3908","SP1","blue"
"3909","METTL2B","turquoise"
"3910","OBFC2A","grey"
"3911","VEGFB","brown"
"3912","BACH2","grey"
"3913","TRIP11","blue"
"3914","GP1BB","turquoise"
"3915","UBE2V1","turquoise"
"3916","YTHDF2","pink"
"3917","PRPF40A","grey"
"3918","SAC3D1","yellow"
"3919","SPEG","turquoise"
"3920","PDCD2","grey"
"3921","ZC3H6","grey"
"3922","ARHGAP22","grey"
"3923","NDUFA13","turquoise"
"3924","MNT","grey"
"3925","PIGX","turquoise"
"3926","CCNL1","grey"
"3927","NIPBL","grey"
"3928","BTBD10","turquoise"
"3929","PPP1R12A","turquoise"
"3930","ACADSB","turquoise"
"3931","OXCT2","grey"
"3932","ASNS","red"
"3933","YPEL4","turquoise"
"3934","CTNS","green"
"3935","RGPD5","grey"
"3936","ADK","turquoise"
"3937","FBXO22","grey"
"3938","CTNNBIP1","turquoise"
"3939","CYP27A1","blue"
"3940","SAMD11","grey"
"3941","NOVA1","turquoise"
"3942","OAT","turquoise"
"3943","TTLL7","grey"
"3944","C6orf70","grey"
"3945","TXNL1","grey"
"3946","PEA15","grey"
"3947","CYP2R1","grey"
"3948","LYPLA1","grey"
"3949","UBE2E3","turquoise"
"3950","FARP1","turquoise"
"3951","ATP5J2","turquoise"
"3952","GOSR2","grey"
"3953","ODZ2","grey"
"3954","TEP1","green"
"3955","CCNK","grey"
"3956","ERP29","turquoise"
"3957","RPS6KB1","brown"
"3958","SLC7A14","turquoise"
"3959","ZBTB40","brown"
"3960","GNA11","grey"
"3961","RCBTB1","blue"
"3962","PDCD10","turquoise"
"3963","NCF1","grey"
"3964","DNASE1L1","grey"
