"","CorrAge","PvalAge"
"AARS",-0.175179085819898,8.70499094187739e-06
"PIGH",-0.145515920112894,0.000228635732669047
"RBM17",0.28435160229976,2.59058622918341e-13
"SSH1",0.198217481273037,4.58098918704611e-07
"CYLD",-0.163184754722746,3.49921878613387e-05
"MAPRE2",-0.176518174422587,7.40839375671667e-06
"YIPF4",0.305776787684058,2.97142719023063e-15
"POP7",-0.309198103119605,1.4056132561304e-15
"PAPD4",0.177585669098511,6.50895192989127e-06
"SLITRK2",-0.302126901105627,6.53285665737276e-15
"TMEM99",0.215845358768141,3.7555875751442e-08
"PPP2R5B",-0.213929106374546,4.98171381648157e-08
"PNN",0.25689784763661,4.64628363832924e-11
"TSR1",0.143455553747137,0.000280855074835325
"ZNRF1",-0.110596601160275,0.00519918644288908
"NTHL1",-0.316626781871221,2.67436047724171e-16
"DEGS1",0.107447111053533,0.00664003477478203
"SNAPC2",0.182759958274975,3.43800257061933e-06
"ABL2",-0.325952633960039,3.11544619488824e-17
"PORCN",-0.457426042222054,2.93061367827739e-34
"MDC1",0.200507296802456,3.35121376724165e-07
"MRPS16",0.108842955187699,0.00596225344835101
"ZC3H10",0.10700326163688,0.00686960046529391
"PCGF5",0.469065491833911,3.65455556846983e-36
"SPAST",-0.232363414431317,2.94771834435468e-09
"ANAPC13",0.234066198749871,2.24214154711556e-09
"CBL",-0.133624887279387,0.00072198919021049
"WDFY1",0.206019482632359,1.55554650644187e-07
"CNNM4",-0.355430584884527,2.1023175626758e-20
"TXN2",-0.347107694084787,1.78856029378362e-19
"SFI1",0.172686432476223,1.17155125946918e-05
"MAPK6",-0.176930244383986,7.0479759546248e-06
"ZFYVE19",-0.11658992520493,0.00321005210352528
"SNX2",-0.307745862146673,1.93366302631052e-15
"GPR37L1",0.149955807802976,0.000145410046477088
"C1GALT1C1",0.176591105207658,7.34334964548925e-06
"RECK",0.208789916818822,1.04920638496101e-07
"HIATL1",0.364136316112213,2.09019154090889e-21
"MAPK3",0.221784435021086,1.53868415126863e-08
"SMG6",0.221025587145805,1.72693905339444e-08
"VTI1B",-0.385516782487726,5.29900194943017e-24
"BRD2",-0.108409035311486,0.00616597140766929
"DTYMK",0.16016498471164,4.89289819019465e-05
"ARHGEF4",-0.228584947988673,5.36864921537393e-09
"SAP30BP",-0.115908621145612,0.00339469436127798
"DNM2",0.149983556067204,0.000144993534790526
"ZNF598",-0.180775182420508,4.40116084624774e-06
"LZIC",-0.283387158771509,3.14006772124339e-13
"KCMF1",-0.355292149608553,2.17967167777408e-20
"RAB11FIP3",-0.315151350107661,3.73222925195261e-16
"CDK9",-0.105461594585997,0.00772325470344912
"ING4",-0.277625211869653,9.75736364236049e-13
"TCEB2",-0.210786516017339,7.87319874089163e-08
"SMU1",-0.237718640027052,1.23785306405641e-09
"ZFYVE9",-0.175168308000561,8.71625568875939e-06
"OSBPL8",-0.154672446279382,8.86589641725236e-05
"ABHD14A",-0.289188824240451,9.76109556805673e-14
"TM9SF3",0.310421496918797,1.07295291077073e-15
"CHMP5",-0.127005829400562,0.00131721214381719
"RLF",-0.113382300779941,0.00416661757986791
"EIF2AK3",0.18449985435392,2.76263853100443e-06
"TMEM134",0.204661628419487,1.8829953013382e-07
"ROCK1",0.207292753037298,1.29889465635195e-07
"MAPK11",-0.137151284318231,0.000518216524458396
"SF3A2",-0.118265260037,0.00279420449125839
"NAPSA",-0.139065669250086,0.000431411276893393
"RTN4IP1",-0.102610144585724,0.00955530408372504
"ARPC3",-0.137260256577352,0.000512868749331001
"ERICH1",-0.224310456992745,1.0446936258224e-08
"EZH1",0.102295949244418,0.00977914063470551
"GCAT",-0.123003850624599,0.00186962281910006
"ATG4C",0.152429335074339,0.000112380923561833
"PDDC1",-0.117842674301763,0.00289419284774222
"ADCY6",-0.127119135205716,0.00130402595560401
"PRMT5",-0.33099542670812,9.44014771228297e-18
"WDR33",0.230484665118358,3.97666150836078e-09
"XRN1",0.123645547185736,0.00176871412466911
"CACYBP",-0.190852817829504,1.22151475668493e-06
"MYH10",-0.448564974139025,7.38167861730665e-33
"UBL5",-0.317453019352001,2.21722017632482e-16
"GTF2E2",-0.159728437649777,5.1333204081677e-05
"PTPRK",0.149344474018563,0.000154876573335283
"HEXB",0.261621015334799,1.98379141341613e-11
"ZRANB1",-0.129248081816646,0.00107779694089963
"HEBP1",0.228757439976713,5.2248864395165e-09
"EXTL3",-0.231296769100999,3.49501040809387e-09
"CHRNA4",-0.357703138520478,1.15871872165271e-20
"MGEA5",0.131659659937343,0.000865584320932496
"UBE2L6",-0.232596304828519,2.83980811468609e-09
"JAK1",0.136636845814179,0.000544169784493232
"RP9",-0.176989792063737,6.99729694979576e-06
"PAFAH2",0.316920379358679,2.50218901261113e-16
"ANKRD12",0.171089951065879,1.41393541029397e-05
"NAB1",0.29377597474202,3.80122345307089e-14
"WDR47",-0.27162134965925,3.09215940351137e-12
"ELOF1",-0.256109903118155,5.34620075420954e-11
"NDUFB3",-0.269603360596334,4.52765910838544e-12
"PPFIA3",-0.314873966636624,3.97275039331253e-16
"NPEPPS",-0.236391931824766,1.53771512412783e-09
"TMEM69",0.283945511454226,2.80939900509069e-13
"B4GALT5",-0.273155859473667,2.30888232117802e-12
"COG1",-0.218791113296995,2.42012211936137e-08
"NDUFB7",-0.109786003437427,0.00554023140687926
"CAPN7",0.223624019857866,1.16113778913333e-08
"MTSS1",0.112035652127888,0.00464004190758406
"VPS37C",-0.335601398577587,3.11073545126537e-18
"HADHA",0.428889482542463,6.85142982955577e-30
"FNBP1",0.21477917425777,4.39630301715963e-08
"CNOT2",0.336709091115256,2.37519949028373e-18
"DHX35",0.273429803835496,2.19113965771337e-12
"TBCC",-0.329807007362945,1.25329542243925e-17
"CDR2",-0.206071945013423,1.54406727304639e-07
"CDK8",-0.152864027726539,0.000107361622460073
"NPM1",0.117354397011736,0.00301377495306381
"DGAT1",-0.217348864651082,3.00337710208866e-08
"MAN2B1",0.238044091340626,1.17347355883288e-09
"FTSJ1",-0.175842819724279,8.03739869869023e-06
"ZNF524",-0.164267125106705,3.09849135773083e-05
"MAST4",0.184175642438335,2.87799978272557e-06
"CD40",0.198030040073726,4.69896367016037e-07
"ZNF707",-0.185079454229608,2.56734839700862e-06
"TRAM1L1",0.105719597291479,0.00757409579474092
"UBE2F",-0.401718500197678,4.21999569797512e-26
"ATP6AP1",-0.292727036196894,4.7231917908218e-14
"CEP164",0.274169621500843,1.90174595784572e-12
"SCPEP1",0.334591326777773,3.97454598051118e-18
"MAP3K3",0.238291594692807,1.12670528723127e-09
"UBAP2L",0.132277081373546,0.000817849204082131
"DUS1L",-0.214959666927728,4.28086345043469e-08
"POLG2",-0.116762917157886,0.0031646460633122
"RBBP8",0.331488291504035,8.39032143668571e-18
"RAB43",0.316841093022597,2.54757921675018e-16
"DTX3",-0.268815728624691,5.24974737370365e-12
"CIB1",0.224600781744704,9.98926423520818e-09
"MAPKAPK5",-0.23899398160316,1.0036393308792e-09
"TESK1",-0.402114727108251,3.73691519872597e-26
"B3GALNT2",-0.159079314318471,5.51155753869367e-05
"NRIP1",-0.113253089176685,0.00421006789129653
"IDE",0.198503477620706,4.40645969507165e-07
"CANX",0.206388373486354,1.4765436520639e-07
"IFT122",-0.14968540205455,0.000149528204472116
"OXSR1",0.146985104990387,0.000197113270660445
"C6orf120",-0.205388566927827,1.70020958958883e-07
"PCBD2",0.130266187261273,0.000982942394077964
"TCF20",-0.214315947601483,4.70652238713378e-08
"VPS35",-0.11386808351481,0.00400686986388658
"PPP4R1",0.273487999823155,2.16689414124378e-12
"GNB2L1",0.202927522552987,2.39877105786832e-07
"MANEAL",-0.346003837535599,2.36456050141945e-19
"ATP7A",0.276087987906584,1.31451185907216e-12
"THOC1",0.121340956731937,0.00215615627652718
"CAND1",-0.141029386029004,0.000356587874313818
"C20orf4",-0.14952949043908,0.000151952201540147
"ZNF525",0.126361974772632,0.0013945013258466
"PACS1",-0.186587273874444,2.11928766077551e-06
"C17orf81",-0.435763043698158,6.62346103725616e-31
"PELO",-0.176985778623878,7.0007016947932e-06
"ANKS6",0.240834882335506,7.39893286736616e-10
"RABL3",0.163757349367108,3.28147973043999e-05
"ACBD6",-0.255381740106526,6.08385332041889e-11
"TAAR5",-0.107072214534124,0.00683347658263624
"C19orf6",0.182594487810871,3.50988469184357e-06
"AMN",-0.113135490823254,0.00424996895907617
"DDX56",0.21241719328925,6.21425029142642e-08
"ETHE1",-0.10800789492936,0.00635983952574918
"AZI2",0.242849162704291,5.28491949484015e-10
"SNRPD1",-0.196827241143952,5.52855092109155e-07
"TUSC1",-0.219849286134582,2.06359825168992e-08
"FAM50A",-0.156527889191928,7.26896742914838e-05
"RAB8B",0.311884604808733,7.75522967791715e-16
"SH3BGRL",0.189262379505321,1.50228644522119e-06
"TM2D2",-0.383575671367198,9.28791504936507e-24
"RAB36",-0.166479564397156,2.41065197006988e-05
"TIGD5",-0.212784755734714,5.88996250128645e-08
"GPKOW",-0.214584289917985,4.52432709800202e-08
"IKBKAP",-0.18137937888902,4.08355150722866e-06
"VPS33A",-0.326269115960928,2.89241679075637e-17
"RPL26L1",-0.308616011014936,1.59763750134866e-15
"FADD",0.143757507092202,0.000272560855132737
"ERH",0.102769537467579,0.0094435026670413
"OAZ3",-0.281848003402499,4.26179924489233e-13
"COPG",-0.117338902989338,0.00301764209763019
"TMEM9",-0.143648628642055,0.000275524822660268
"FBXL4",0.183096308075389,3.29620538387323e-06
"MRPS24",-0.384126219367196,7.92424125648024e-24
"C17orf62",0.272447846436735,2.64261459997278e-12
"MOCS2",-0.268685648650565,5.37937388109579e-12
"SRP19",-0.208609498436483,1.0766383094662e-07
"ABCB10",-0.112406354372685,0.00450509492471452
"GMPPA",-0.231435219297922,3.41875966959005e-09
"SYNGR1",0.346035379243832,2.34580873407763e-19
"PSKH1",0.23118454948606,3.55802435369834e-09
"TMEM127",-0.187483442542896,1.88957725180886e-06
"RAD54B",0.168241277397352,1.96933842162274e-05
"CSNK2B",-0.109302512925156,0.00575311522050997
"TIMM50",-0.392137576463928,7.59513960842681e-25
"EXOSC8",0.34210925544608,6.27611265411005e-19
"STOX2",-0.287772341223749,1.30159681203118e-13
"CALM1",-0.106377352052103,0.00720542024730918
"CHD1L",0.150618963117263,0.000135757052850626
"ZSWIM3",-0.182101164472566,3.73282148778985e-06
"KEAP1",0.104680792567087,0.00819078801297888
"FOXK2",-0.296328686188997,2.23240864326812e-14
"ADD1",0.182056324474111,3.75374324686225e-06
"SYN1",-0.214012573531478,4.92105109610438e-08
"ATP1A4",-0.131956982671204,0.000842284355105438
"MYL6B",-0.389804125121309,1.51380355878731e-24
"KCNAB2",-0.128939349794003,0.00110818801789333
"EVI5L",-0.544681278501978,1.71457798998242e-50
"XRCC3",-0.242595263871497,5.51480611411626e-10
"KIAA1324L",-0.135345914650382,0.000614710601771219
"ZDHHC17",0.41268588541799,1.3719750825293e-27
"NR3C2",-0.135023348604172,0.000633616247276935
"SH3GLB2",-0.116492381634705,0.0032359152026299
"GPHN",-0.211671259518758,6.92624314789526e-08
"ATXN2L",-0.146183378155488,0.000213771022247499
"PDGFC",0.308246836912568,1.73254546892038e-15
"SLC16A2",-0.388882054574255,1.98505015883235e-24
"ITFG3",0.128729339763804,0.00112931073229523
"ZNF664",0.270841285641479,3.58462590168273e-12
"POR",-0.161716819137554,4.12165569412693e-05
"GTPBP8",-0.223702647256907,1.14718713505638e-08
"ALG8",0.251781641021947,1.14587666291932e-10
"FHL3",-0.31045821625344,1.06427034915225e-15
"DHX8",-0.150868906894446,0.000132277686996598
"COX4NB",-0.160534234140356,4.69789189098792e-05
"SLC7A6OS",-0.272345356612166,2.69467926297512e-12
"SSU72",-0.185386916923991,2.46919043890277e-06
"MXRA8",-0.344972463476572,3.06620187851469e-19
"UTP15",0.232984593181391,2.66837021260766e-09
"UBE3B",-0.105750319003401,0.0075565074494812
"MBD1",-0.394095912152752,4.23934064305508e-25
"CCDC97",0.135161266521383,0.000625467767500657
"ARID1A",-0.230303298159213,4.09272151509919e-09
"RPL23AP7",0.220492514518741,1.87233213713944e-08
"ZC3H7A",0.127738884506204,0.00123402703012553
"PPM1A",0.231044276133731,3.63834410090562e-09
"SRI",0.168303370745314,1.95527986452826e-05
"HYLS1",-0.227358161238129,6.50778334428421e-09
"IL18BP",0.103963191506453,0.00864259188783995
"ZSWIM1",-0.333752018253313,4.86878688338995e-18
"RHBDD3",-0.18445621957006,2.77790278361587e-06
"ACAT1",0.211423855659863,7.17934052582225e-08
"FUBP3",0.284334705648272,2.59934807869303e-13
"WDR70",0.209097687777549,1.00396121231906e-07
"PPP2R2A",-0.165490995966816,2.69785823470021e-05
"TRPT1",0.147815209211949,0.000181153300421481
"SSBP1",-0.186295393639438,2.19971536898686e-06
"PHF15",-0.133574299159941,0.00072539049767838
"RMND5B",-0.38801477191042,2.55941037556571e-24
"ZNF187",0.126449191020807,0.0013837929386564
"HDAC10",-0.210414138453189,8.30812706097272e-08
"THOC2",0.451429670582554,2.62818921677856e-33
"MRPS11",-0.446764132720503,1.40579238522592e-32
"RXRA",-0.156734562463208,7.10894464494511e-05
"STK38L",0.316630735341375,2.67196646938914e-16
"GNPTG",0.148347759571006,0.000171561302529413
"MED28",-0.166282216102468,2.46556144268331e-05
"MRPL3",-0.310291345637875,1.10429250176141e-15
"ACADM",0.308898775993918,1.50133862375155e-15
"NUDC",-0.277061791637843,1.08859369145511e-12
"ANKRD28",-0.110803891534949,0.00511506751956249
"RNMTL1",-0.455031592894901,7.07388616374599e-34
"PIGK",0.157145101778244,6.80088294580618e-05
"PHF3",0.273974786093001,1.97411132274327e-12
"CRTC3",0.220833972162543,1.77789522296276e-08
"C11orf10",0.196493621522673,5.78254480111216e-07
"CITED4",-0.295834737426799,2.4756073489256e-14
"EIF2B4",-0.133616647568732,0.000722542180032135
"MTRF1L",-0.193407097841171,8.72994867395809e-07
"KIAA0907",0.109997452558844,0.00544937872227482
"RPS15A",0.155038673390894,8.52660037901005e-05
"NDUFS7",-0.306850406857666,2.35183309344382e-15
"GNE",-0.126195804257107,0.00141511495896772
"ZNF275",0.213522164943519,5.28798054354417e-08
"MIER1",0.204975967494301,1.80174274047441e-07
"FNBP4",0.352911300533011,4.046423398361e-20
"PPP1R11",-0.437116488364629,4.15459258637057e-31
"NUCB1",-0.30097274873732,8.36166210266923e-15
"SPATA5L1",-0.164558112861002,2.99842001227308e-05
"DCUN1D1",-0.115059699932696,0.00363824084843404
"PRDX1",0.307942304687571,1.85220497481353e-15
"ASB3",0.176109729627939,7.78294947194651e-06
"FRS3",-0.315366857019575,3.55529868547868e-16
"PTDSS1",-0.157069261914827,6.85682589114561e-05
"CLN3",0.363425907080547,2.53020195999165e-21
"TRIM2",0.210421514830207,8.29929053707147e-08
"OSBPL9",0.446435242445706,1.58064694118505e-32
"TRIP4",0.197623628192176,4.96488131386552e-07
"CALU",-0.12721629682301,0.00129281548905734
"C17orf63",-0.143032463910404,0.000292874252781888
"MTX2",-0.258224014303819,3.66501448338615e-11
"LRRC37B",0.147231696408216,0.000192239622870915
"KIAA0100",-0.294905094264976,3.00584309701785e-14
"MFI2",-0.150040312833809,0.000144145083180099
"TTC21A",0.163538206029739,3.36325065297156e-05
"FLAD1",-0.230901706315208,3.72178213511577e-09
"PGLS",-0.117136879309918,0.00306848004245059
"WDR46",-0.301124573737397,8.0950502173605e-15
"ZNF572",0.121149332549889,0.00219163605731325
"SNX14",0.191058227131549,1.18915608777681e-06
"SPIRE2",-0.182323966489342,3.63050807360329e-06
"CCDC56",-0.33121252196408,8.96267747444699e-18
"MRPS18B",-0.239437356082127,9.32797155306633e-10
"NR2C1",0.414851929478248,6.86899149837531e-28
"DPH5",-0.1121678832163,0.00459149237089046
"ERCC8",0.195847943033475,6.30635779745746e-07
"RPAP1",-0.207431848303756,1.27347153967101e-07
"FAM116A",0.357041393261914,1.37889328481708e-20
"ZNF638",0.188342332057649,1.69195332956053e-06
"C11orf74",-0.164430417831119,3.04195133996566e-05
"RNF7",-0.222962422098887,1.28522164565245e-08
"EIF2B5",-0.286349081026149,1.7351800551673e-13
"CD63",0.344775973381479,3.22145897827292e-19
"TRIM68",-0.127852577733043,0.00122156780441811
"DLG5",0.134579433448208,0.000660517385387238
"AGPAT5",0.260650002511733,2.36640225928089e-11
"DCP1B",0.235475638423118,1.7848884478686e-09
"SLC24A6",0.289870602340173,8.49363166010938e-14
"MRPL38",-0.375359053513801,9.58626558346053e-23
"CHMP7",-0.199386869955141,3.9068537249262e-07
"CCDC51",-0.153984135348528,9.53829533076736e-05
"LSM7",-0.209989576712704,8.83233588483302e-08
"CCDC59",-0.144809427594714,0.000245420728566033
"PELI2",0.297469932468547,1.75664203762401e-14
"SMARCAD1",0.337928723013841,1.76257533181381e-18
"SH3BGRL2",0.234765603501102,2.00257977545207e-09
"WDR1",0.294695591748047,3.13991660547435e-14
"KLHL20",0.226699478051903,7.21284087683332e-09
"LGI3",-0.148073982807054,0.000176431259701529
"MRPL17",0.162460186989068,3.79440059908449e-05
"MTMR9",-0.301445240890086,7.55907785328454e-15
"TERF2",-0.127276149561817,0.00128595394638679
"CCT3",-0.248352564516905,2.07528623171582e-10
"PDZD11",-0.202519695871358,2.53853286954081e-07
"POT1",0.203748225266868,2.13965232060924e-07
"ARL6IP4",-0.133750648417295,0.000713597547028707
"ZNF622",-0.28409437095698,2.72716422415952e-13
"STX12",-0.107578654622698,0.00657333307761275
"BUB3",0.233068188901051,2.63279874356271e-09
"TOR2A",-0.186480019399073,2.14850860966331e-06
"CXXC1",-0.103218385258478,0.00913490033225662
"PDCD5",-0.126161358699926,0.00141942288398058
"SHOC2",0.122749353074081,0.00191108428925071
"ARHGEF2",-0.203508731582289,2.21233915004709e-07
"COPS2",-0.199998855416412,3.5932141571935e-07
"PPA2",0.284397103665564,2.56713490761354e-13
"AFG3L2",-0.23455411179214,2.0722656956921e-09
"SMARCD1",-0.214055748478439,4.88995311170584e-08
"TUBGCP2",-0.237792248963846,1.2229980447898e-09
"KPNA4",-0.174924077434823,8.97527729684643e-06
"UBAP2",-0.119928786587153,0.00243043872854918
"SRCRB4D",-0.155883130519328,7.79031170066477e-05
"ATG16L2",0.132914426102699,0.000771138892677798
"BZW1",0.181651144305943,3.94794882687207e-06
"ACN9",-0.220829942956484,1.77898219291182e-08
"PA2G4",-0.219309374481995,2.2386326217869e-08
"DDX49",-0.502417487245408,4.8196804432543e-42
"KLHDC8B",-0.295373267523387,2.72620526010561e-14
"PDCL",0.298314404793587,1.47015043333797e-14
"HMGA1",-0.338825590946091,1.4142033041866e-18
"BPGM",-0.111295371002637,0.00492050738463995
"SUOX",-0.130018631646823,0.00100526920641486
"RAB1B",-0.23654909830347,1.49880541466428e-09
"ANKFY1",0.414267489449903,8.2828025370843e-28
"NCKAP1",-0.373608841205904,1.56268146245299e-22
"U2AF1L4",-0.238245464858663,1.13528228136219e-09
"XPO6",-0.108519393562182,0.00611357562541068
"RNF4",-0.329651732668453,1.30045147278235e-17
"GOSR1",0.151961448619003,0.000118029847734233
"CCDC78",0.153736171518683,9.79208529866631e-05
"BRF1",-0.301975815402541,6.74779938167032e-15
"FIS1",-0.255369316092862,6.0972636017738e-11
"NRBP1",-0.351833043896636,5.34569182001965e-20
"OSBPL5",-0.260847378926489,2.28320642496194e-11
"KLHL26",-0.160500780540985,4.71525174558204e-05
"C18orf21",-0.381124280839534,1.87666611009261e-23
"TAF12",0.237901543742015,1.20126061809407e-09
"PREB",-0.266753846511306,7.7157689002033e-12
"APH1B",0.340124173135033,1.02679912826939e-18
"LONRF1",0.199556096632038,3.81758387274227e-07
"CREB3",-0.245283741910126,3.50480826556903e-10
"PRRT3",-0.171039564763406,1.42231260533936e-05
"SEC22C",0.29975687962495,1.08316904712441e-14
"ARHGAP12",0.383152511095072,1.04913991222873e-23
"LAMC3",0.134330392884428,0.000676069301390843
"SAR1B",0.193636245448699,8.46893161586705e-07
"STYX",0.22534680998618,8.9005887696841e-09
"FBXW11",-0.298617600178908,1.37891807217558e-14
"MESDC2",0.267791479621571,6.35909645608356e-12
"CHRNB1",0.159425768233343,5.30652213324912e-05
"TMEM111",-0.233394762696325,2.49819950243452e-09
"SEPT9",-0.176082765358337,7.80830178065814e-06
"HDDC2",0.159556597283606,5.23098840290121e-05
"MRPL49",-0.220705954271032,1.81274747356638e-08
"CHID1",-0.301047040935589,8.23014156504404e-15
"FRY",-0.261929015962874,1.8755794270569e-11
"TMEM25",-0.228973563107065,5.05002630257765e-09
"SNIP1",-0.267516324157485,6.69424022296129e-12
"MRPS2",-0.407680366820517,6.65754940657341e-27
"C3orf23",0.213954865627838,4.96291563330396e-08
"SPN",0.106618436105356,0.0070743687124293
"DOCK4",0.179455239737457,5.17914776287567e-06
"FLII",0.141817886645535,0.000330102458686618
"TARBP2",-0.201025462840305,3.12076829493971e-07
"PPT2",-0.175231693061081,8.65020590166499e-06
"PDCD2L",-0.391697682565105,8.65339049733292e-25
"AK2",0.352253587644357,4.79615258091591e-20
"CTBP1",-0.139381969348447,0.000418445565828682
"SEPT6",0.14678240852177,0.000201205856563216
"MAT2B",-0.137399145936846,0.000506127185474015
"TP53BP1",-0.456496983157579,4.12865366997511e-34
"TGFB1",-0.201988001681988,2.73256702302554e-07
"GDF11",-0.211480215781591,7.12090899948939e-08
"BUD31",-0.429129378572095,6.32059578278392e-30
"C14orf80",-0.208418687493263,1.10640351684622e-07
"IPO9",-0.181623329373349,3.96162731656939e-06
"YPEL2",-0.146550458576648,0.000205986757956955
"PSMD2",-0.430275230287066,4.29618868015246e-30
"CYB561D1",-0.164091485321413,3.16041802422132e-05
"NME3",-0.102607496069185,0.00955717171042351
"ASNA1",-0.43816091670493,2.89463375233957e-31
"VAMP4",0.272778610656214,2.48121164709229e-12
"CLDN9",0.107564528925207,0.00658046686077986
"RAB14",-0.131196010544063,0.000903111115740457
"SOS2",0.37876846001942,3.66872038850684e-23
"TMEM131",-0.255505030389447,5.95232607653248e-11
"ZNF606",0.275416378294022,1.49643798873473e-12
"TRAK1",-0.195737037901183,6.4008051952315e-07
"ATP6V1G1",-0.226824539278358,7.07350971612312e-09
"PSMB4",0.15624246364511,7.49556187960892e-05
"EPS8L1",-0.166753699664199,2.33630075345217e-05
"SNRPB",-0.179045635336079,5.44617009954898e-06
"SOCS5",-0.167098879808138,2.24577442488223e-05
"LMBRD1",0.33171978817653,7.93776049513716e-18
"THUMPD1",0.131599656736654,0.000870358242430631
"CCBL1",0.132069436051264,0.000833624129418913
"TGFBR2",0.323855641807614,5.0852626616646e-17
"DHRS7",0.13734924048875,0.000508540006841834
"AKR1A1",0.1865018468682,2.14253071244427e-06
"RNF113A",-0.150297241620976,0.000140362299325654
"SLC35B1",-0.283813159385902,2.88455174322528e-13
"EMB",0.195317314198502,6.77070813769946e-07
"WDR5",-0.116985642008332,0.0031070465763076
"FER",0.292941557460966,4.51834316681679e-14
"UBN1",-0.384705498660919,6.7028068603169e-24
"IL9R",0.116949968311013,0.0031162076399617
"HAX1",-0.3053601862463,3.25282497304832e-15
"TM9SF4",-0.220947178523652,1.74761687766562e-08
"ARID4B",0.2753055623037,1.52873588472845e-12
"KIAA0090",-0.261733452613927,1.94359928558376e-11
"AP2S1",-0.395304415709595,2.95239664104452e-25
"DHRS7B",-0.116866764396332,0.00313767009172046
"MRPL14",-0.423776047409076,3.7640826239464e-29
"RBM23",-0.166333957331014,2.45105144326932e-05
"ZNF224",0.114273848478304,0.00387771037979362
"RFC1",0.189101927146675,1.53382532813572e-06
"TMEM117",-0.126268949459447,0.00140600692637242
"ALG14",-0.106937600229379,0.00690415896820263
"WRNIP1",-0.278245629120756,8.64697815457482e-13
"STK39",-0.185433540977014,2.4546231372113e-06
"CLN8",0.255244791996719,6.23327624031197e-11
"LSM5",-0.205698528768629,1.62758739756546e-07
"RPL22",0.155542436086838,8.07984088900672e-05
"RAB5B",-0.270755497298439,3.64325612243452e-12
"COMTD1",-0.132469722027635,0.000803461715475067
"CCDC93",0.250689022733211,1.38593926910344e-10
"PHB2",-0.204051717434957,2.05084407701587e-07
"LSM14A",0.423175134770056,4.58962906500419e-29
"MKKS",-0.269982256511594,4.21583793609555e-12
"SNF8",-0.178656973940097,5.71165958354367e-06
"PEPD",0.209780150338181,9.10254354586433e-08
"GNPDA2",0.196329014120824,5.91196341987552e-07
"SP3",0.290389563229857,7.63843240379559e-14
"TAF7",-0.145366064473053,0.000232103576062806
"GAS6",0.283420517076804,3.11928377441462e-13
"POLR2I",-0.286069744117074,1.83556056786978e-13
"OTUD5",-0.428540614183031,7.70306419329298e-30
"HEATR1",0.173624549376473,1.0481575622607e-05
"SMARCD2",0.342993985471411,5.03393766594714e-19
"NCOA7",-0.232301280688876,2.97717475867482e-09
"C12orf23",-0.215276520769258,4.08526361210364e-08
"ZNF709",0.243202066948881,4.98082342954402e-10
"CSNK1G2",-0.171281480882542,1.38251818547301e-05
"SIRT3",-0.230517677789686,3.9558827149164e-09
"ANKIB1",0.165353338663969,2.74033699276422e-05
"PHF2",0.255210534113926,6.27121109683809e-11
"UBE2G2",0.312195262696296,7.23699662840785e-16
"CCDC43",-0.194925888359956,7.13412801957571e-07
"TIMM17B",-0.138493281981348,0.000455830468100745
"CTNNA1",0.358892943976674,8.46620083365764e-21
"XRN2",0.1299799632679,0.00100879866780009
"SNRPA",0.113194830780913,0.00422979237057066
"APBB1",-0.531278705078715,1.10529349716495e-47
"SCAMP2",0.296663011133785,2.08127163704615e-14
"ASXL1",0.252392207917491,1.02992573686539e-10
"AKAP7",-0.106832142980804,0.0069599887327021
"TEX2",0.411824195055314,1.80410841271257e-27
"PLSCR3",0.400628482591536,5.89107378069891e-26
"KDELR2",0.126584459819655,0.00136733425015698
"MTDH",0.230334272889431,4.07266998773095e-09
"PSMA7",-0.154974642440569,8.5850258591998e-05
"SSNA1",-0.237384372993002,1.3075486166282e-09
"TTC7A",0.11798074559224,0.00286117091597734
"TUBD1",0.195333525242775,6.75604744609956e-07
"ZNF498",-0.16067451350375,4.62575378490856e-05
"SLC15A4",0.468778070745681,4.0807721974137e-36
"NUMB",-0.217421407171038,2.97104142159455e-08
"SRPR",-0.135752657899626,0.000591617745489828
"B3GNT7",-0.106680053441794,0.00704121841635176
"RNF31",-0.121869164786803,0.00206105957620105
"FNBP1L",0.108451393692616,0.00614581301987755
"AP3D1",-0.31056157194644,1.04020014540207e-15
"SPCS2",0.279396581385864,6.90523576483392e-13
"AIRE",0.278113134065447,8.87320399188934e-13
"C20orf111",0.124214407003865,0.00168346201208809
"RHOA",0.378875065317376,3.55952329756674e-23
"CASP8AP2",0.165762613264462,2.61586713914593e-05
"PSMB3",-0.170987845592129,1.43096050359358e-05
"AP3S1",-0.382914316537889,1.12353099797717e-23
"PURG",0.116659116507016,0.00319182052425288
"PARP1",0.178339166054097,5.93789026133331e-06
"FAM20B",-0.399926192594006,7.29889015809678e-26
"KIAA0753",-0.301249387626043,7.88213753139579e-15
"GTPBP3",-0.129659347961086,0.00103850670946234
"PPIG",0.192801305312247,9.4577488094429e-07
"LRRC59",-0.279829244066598,6.34364183082015e-13
"EDEM2",0.224456800211143,1.02137541195167e-08
"CD22",0.113399854236123,0.0041607462547441
"DISP1",0.105611483369972,0.00763628312012218
"TARSL2",0.215899543131686,3.7255625586705e-08
"PQLC1",-0.224530526928129,1.00981982454523e-08
"C12orf4",-0.296417011931421,2.19146368833028e-14
"COMMD9",-0.240017087245444,8.47470218839851e-10
"USP34",0.278763807868531,7.81521549270898e-13
"ST6GALNAC4",-0.154973221337499,8.5863268251711e-05
"ZNFX1",0.179968219661484,4.86234565383073e-06
"MAPKAP1",-0.157869597291882,6.28774883014863e-05
