"","Gene","modulesA1"
"4052","CRTAP","grey"
"4053","SERTAD4","greenyellow"
"4054","ERICH1","grey"
"4055","DNAH1","grey"
"4056","TEKT5","grey"
"4057","TUFT1","grey"
"4058","XKR8","grey"
"4059","POLH","grey"
"4060","ANKRD34B","grey"
"4061","DNASE2","grey"
"4062","ELOA3B","grey"
"4063","ELOA3","grey"
"4064","ELOA3C","grey"
"4065","ELOA2","grey"
"4066","ELOA3D","grey"
"4067","NEMP1","grey"
"4068","CFAP70","grey"
"4069","APLN","blue"
"4070","TPK1","grey"
"4071","HAUS8","grey"
"4072","SPIDR","grey"
"4073","TOE1","grey"
"4074","PHLDA3","turquoise"
"4075","NRDE2","greenyellow"
"4076","ZNF354A","grey"
"4077","DRD5","grey"
"4078","REST","grey"
"4079","SFT2D3","grey"
"4080","THOC6","grey"
"4081","MEF2A","grey"
"4082","SEMA5A","greenyellow"
"4083","TMEM88B","magenta"
"4084","PAX6","grey"
"4085","CDH24","turquoise"
"4086","ZSCAN2","grey"
"4087","SFI1","yellow"
"4088","GLIS3","pink"
"4089","SHISA2","grey"
"4090","CPT2","grey"
"4091","CDCA4","grey"
"4092","WDPCP","grey"
"4093","ERH","grey"
"4094","SLC25A24","grey"
"4095","SP2","grey"
"4096","XRCC6","grey"
"4097","CMTM8","grey"
"4098","FGF14","pink"
"4099","RFX2","grey"
"4100","MEX3D","salmon"
"4101","DACH1","grey"
"4102","ITPRIPL2","grey"
"4103","FXYD1","grey"
"4104","BICRAL","grey"
"4105","POLQ","grey"
"4106","UBAP1L","grey"
"4107","SPATA1","grey"
"4108","NDNF","red"
"4109","MED11","grey"
"4110","HRH2","grey"
"4111","SHE","grey"
"4112","C16orf46","grey"
"4113","PLOD1","turquoise"
"4114","C7orf50","grey"
"4115","B4GALT1","turquoise"
"4116","DAPP1","grey"
"4117","ATP2A3","grey"
"4118","SARDH","grey"
"4119","OTUD1","grey"
"4120","GLI2","grey"
"4121","RASIP1","grey"
"4122","KANK4","grey"
"4123","RGS9","grey"
"4124","TSEN54","grey"
"4125","SPATS1","grey"
"4126","PKMYT1","grey"
"4127","RNF113A","grey"
"4128","FPGS","grey"
"4129","MAP3K20","grey"
"4130","RAB13","grey"
"4131","SMCHD1","brown"
"4132","GPHN","grey"
"4133","SPAG5","grey"
"4134","PSTPIP2","magenta"
"4135","MORN2","grey"
"4136","TNXB","grey"
"4137","FZD1","grey"
"4138","AMOTL2","grey"
"4139","RABGAP1","brown"
"4140","TPRN","turquoise"
"4141","CCDC184","blue"
"4142","DCTD","grey"
"4143","CDH5","grey"
"4144","CSF2RA","grey"
"4145","DDR1","turquoise"
"4146","DEPTOR","blue"
"4147","TMEM150A","grey"
"4148","C21orf91","grey"
"4149","TINF2","grey"
"4150","ADAMTS9","grey"
"4151","TET1","turquoise"
"4152","RASGRP3","magenta"
"4153","RAB24","grey"
"4154","CEP41","grey"
"4155","GALNT3","grey"
"4156","DPYD","grey"
"4157","RPP40","grey"
"4158","HS3ST1","grey"
"4159","STK26","grey"
"4160","FBXO16","grey"
"4161","DEDD","grey"
"4162","TRIP10","grey"
"4163","TACC3","grey"
"4164","PHLDB2","black"
"4165","RPUSD3","grey"
"4166","TRIM17","grey"
"4167","TMTC4","grey"
"4168","CDH20","blue"
"4169","METRNL","grey"
"4170","BAG3","grey"
"4171","GP1BB","grey"
"4172","SLC35F2","grey"
"4173","UQCC3","purple"
"4174","SPAG16","grey"
"4175","TIA1","grey60"
"4176","ZNF395","grey"
"4177","KCNJ16","green"
"4178","LSM2","grey"
"4179","MRM1","blue"
"4180","ZKSCAN2","grey"
"4181","CPNE5","grey"
"4182","PUS7L","grey"
"4183","SLC29A4","greenyellow"
"4184","DRAM1","grey"
"4185","ADAMTS17","grey"
"4186","MAD1L1","grey"
"4187","COQ10B","salmon"
"4188","HYKK","grey"
"4189","IL15RA","grey"
"4190","EMX1","grey"
"4191","PLSCR4","grey"
"4192","TEX22","grey"
"4193","SLCO1A2","grey"
"4194","MAP3K14","grey"
"4195","POU2F2","pink"
"4196","DCHS1","grey"
"4197","NR6A1","grey"
"4198","NEPRO","grey"
"4199","PSRC1","grey"
"4200","NRG3","pink"
"4201","RPL12","tan"
"4202","PRKAG1","grey"
"4203","GPR176","grey"
"4204","GFPT2","grey"
"4205","MSX1","turquoise"
"4206","AKNA","grey"
"4207","FRS3","grey"
"4208","STRN","turquoise"
"4209","PCGF1","grey"
"4210","SAMD4A","grey"
"4211","GRAMD1C","grey"
"4212","FRMD3","grey"
"4213","ZNF691","grey"
"4214","CLEC11A","grey"
"4215","H6PD","grey"
"4216","ADGRL4","grey"
"4217","PAWR","grey"
"4218","CCDC65","grey"
"4219","PRRG2","grey"
"4220","NMNAT1","lightcyan"
"4221","FXN","grey"
"4222","C1QTNF12","grey"
"4223","GREB1L","grey"
"4224","PRADC1","grey"
"4225","NCKAP5L","grey"
"4226","TOMM7","purple"
"4227","MPZL3","grey"
"4228","CARD19","turquoise"
"4229","RYR1","greenyellow"
"4230","NEK3","grey"
"4231","ZMYM1","grey"
"4232","AOC2","grey"
"4233","NPR3","green"
"4234","TENM2","pink"
"4235","GRIN2D","grey"
"4236","PMS2","grey"
"4237","HTR5A","blue"
"4238","ZNF703","grey"
"4239","C12orf75","grey"
"4240","GABRA3","blue"
"4241","PLK3","turquoise"
"4242","TIE1","grey"
"4243","BVES","grey"
"4244","ASAP2","brown"
"4245","KLHDC7A","brown"
"4246","RCCD1","grey"
"4247","DCC","pink"
"4248","PAOX","grey"
"4249","HAPLN1","turquoise"
"4250","SGCD","pink"
"4251","TMEM177","grey"
"4252","UNC93B1","yellow"
"4253","RPS21","purple"
"4254","OAF","grey"
"4255","ENG","grey"
"4256","AIFM2","grey"
"4257","FAM43B","grey"
"4258","CNTN6","green"
"4259","C9orf3","pink"
"4260","AS3MT","grey"
"4261","IDI1","grey"
"4262","IGFBP2","grey"
"4263","CSGALNACT1","grey"
"4264","ANKRD9","grey"
"4265","SYNGR4","grey"
"4266","PSMG4","grey"
"4267","MED31","grey"
"4268","SPSB1","grey"
"4269","ZSCAN25","grey"
"4270","CLN6","grey"
"4271","ALKBH7","grey"
"4272","AOX1","grey"
"4273","KANK3","turquoise"
"4274","TP53INP1","grey"
"4275","ESYT1","grey"
"4276","MARCKSL1","turquoise"
"4277","HMGN5","grey"
"4278","RHPN2","grey"
"4279","HIPK2","brown"
"4280","ARL5B","salmon"
"4281","CYP4F2","grey"
"4282","SPATA24","grey"
"4283","CMTR2","grey"
"4284","NCKAP5","grey"
"4285","HECTD2","greenyellow"
"4286","SCUBE3","grey"
"4287","STEAP3","grey"
"4288","MBD4","grey"
"4289","ZNF213","grey"
"4290","TRMT10C","grey"
"4291","PRSS23","grey"
"4292","HTATIP2","grey"
"4293","LTBR","grey"
"4294","PARVB","turquoise"
"4295","IGF1","grey"
"4296","MTTP","grey"
"4297","WTIP","grey"
"4298","GRID2","pink"
"4299","THSD1","grey"
"4300","GRAMD2A","grey"
"4301","STAT6","grey"
"4302","ABCB4","grey"
"4303","SHKBP1","yellow"
"4304","ACVRL1","grey"
"4305","PLIN3","grey"
"4306","MYOF","grey"
"4307","FAM163A","grey"
"4308","DUSP10","grey"
"4309","CDC42BPG","grey"
"4310","ACKR3","grey"
"4311","RNF144B","blue"
"4312","CEP76","grey"
"4313","ASTE1","grey"
"4314","ITGB3BP","grey"
"4315","MAP7","grey60"
"4316","CIRBP","grey"
"4317","GPATCH3","grey"
"4318","ARHGEF19","grey"
"4319","C22orf39","grey"
"4320","ZNF174","grey"
"4321","VPS37B","greenyellow"
"4322","SLC22A14","grey"
"4323","CDK20","grey"
"4324","ALPK1","grey"
"4325","TUBA1B","tan"
"4326","TMEM44","blue"
"4327","SNRNP35","grey"
"4328","PRKCQ","turquoise"
"4329","FYCO1","brown"
"4330","PLPPR1","grey"
"4331","RPH3AL","greenyellow"
"4332","VWA3A","grey"
"4333","ONECUT2","grey60"
"4334","EPHX2","grey"
"4335","TCAIM","grey"
"4336","HBP1","brown"
"4337","MKS1","grey"
"4338","BAG4","grey"
"4339","USB1","grey"
"4340","CIB2","grey"
"4341","GUCY1A1","blue"
"4342","NEDD1","grey"
"4343","HKDC1","grey"
"4344","CHCHD5","grey"
"4345","TMEM97","grey"
"4346","NME6","grey"
"4347","BEX2","purple"
"4348","KIF27","grey"
"4349","LOXL3","grey"
"4350","CA10","blue"
"4351","MSL1","grey"
"4352","PXDC1","grey"
"4353","FANCD2","grey"
"4354","LRGUK","red"
"4355","STK36","grey"
"4356","ARHGEF15","grey"
"4357","SPRY4","grey"
"4358","PVR","grey"
"4359","HSPA12B","grey"
"4360","ITGB1BP2","grey"
"4361","MT3","purple"
"4362","LENG8","grey60"
"4363","SQOR","grey"
"4364","CAPN3","grey"
"4365","SLC25A47","grey"
"4366","L3MBTL1","grey"
"4367","MDM1","grey"
"4368","CYB561D2","grey"
"4369","RIPK1","grey"
"4370","NTNG1","blue"
"4371","PLK4","grey"
"4372","TRIM45","grey"
"4373","FRMD8","magenta"
"4374","PERM1","grey"
"4375","N4BP3","grey"
"4376","PNPLA3","grey"
"4377","SWSAP1","grey"
"4378","CAVIN3","grey"
"4379","NEMP2","grey"
"4380","EPHB4","grey"
"4381","TNFAIP8L1","grey"
"4382","NECAB3","blue"
"4383","INF2","turquoise"
"4384","NDST4","grey"
"4385","MYO19","grey"
"4386","CEBPA","magenta"
"4387","C11orf80","grey"
"4388","CDC25A","grey"
"4389","MCM2","grey"
"4390","IL17RD","grey"
"4391","SEC61B","grey"
"4392","SNX16","grey"
"4393","NTHL1","grey"
"4394","AKIP1","grey"
"4395","SIRT2","turquoise"
"4396","MYC","grey"
"4397","CYP4X1","blue"
"4398","C17orf80","grey"
"4399","EXOSC3","grey"
"4400","NABP2","grey"
"4401","KCTD12","grey"
"4402","PPIE","grey"
"4403","MARVELD1","grey"
"4404","CMC2","grey"
"4405","ATM","brown"
"4406","NWD2","blue"
"4407","SRL","greenyellow"
"4408","ZNF169","brown"
"4409","KCNAB3","grey"
"4410","PARD3B","grey"
"4411","TRPM4","grey"
"4412","HSPA5","grey"
"4413","IL6R","grey"
"4414","CA5B","grey"
"4415","GTPBP6","grey"
"4416","RELB","grey"
"4417","ZNF850","grey"
"4418","HTR2A","grey"
"4419","SERPINB9","grey"
"4420","STARD4","grey"
"4421","LRP5","grey"
"4422","LRP5L","grey"
"4423","VWA5B2","blue"
"4424","ST6GALNAC3","pink"
"4425","GMPPB","grey"
"4426","DET1","grey"
"4427","LYSMD3","grey"
"4428","DUSP14","grey"
"4429","SVBP","grey"
"4430","CIT","blue"
"4431","RND3","grey"
"4432","WNT2B","grey"
"4433","ZCCHC10","grey"
"4434","BTBD17","grey"
"4435","TRPC6","grey"
"4436","TGFB1I1","grey"
"4437","RNF152","grey"
"4438","TRMT13","grey60"
"4439","C12orf73","grey"
"4440","CISD3","grey"
"4441","PTCHD4","pink"
"4442","AKAIN1","grey"
"4443","HSCB","grey"
"4444","CCDC114","grey"
"4445","ATP5MG","tan"
"4446","ATP5MGL","tan"
"4447","L3HYPDH","grey"
"4448","ARHGAP20","grey"
"4449","FRG2","grey"
"4450","FRG2C","grey"
"4451","FRG2B","grey"
"4452","SLC13A5","grey"
"4453","SIPA1","turquoise"
"4454","PIGW","grey"
"4455","RACGAP1","grey"
"4456","DDIT3","grey"
"4457","RPL36A","tan"
"4458","C8orf59","purple"
"4459","COX11","grey"
"4460","TOX3","grey"
"4461","FBXO30","grey"
"4462","ST6GALNAC5","grey"
"4463","AVEN","grey"
"4464","TMEM56-RWDD3","grey"
"4465","TMEM56","grey"
"4466","FXYD7","blue"
"4467","EFHD1","magenta"
"4468","HEXIM2","grey"
"4469","SEPT4","magenta"
"4470","PROX1","greenyellow"
"4471","LAMB2","black"
"4472","ETV4","grey"
"4473","HTR1F","grey"
"4474","FGGY","grey"
"4475","BLM","grey"
"4476","UNC5B","turquoise"
"4477","IGFBP7","grey"
"4478","PIN4","purple"
"4479","CLP1","grey"
"4480","RNASE4","yellow"
"4481","ITPKC","grey"
"4482","CUTC","grey"
"4483","CDH6","grey"
"4484","LENG1","grey"
"4485","TIPIN","grey"
"4486","INSIG1","grey"
"4487","YDJC","grey"
"4488","MOB3C","grey"
"4489","WDR66","grey"
"4490","CTSH","grey"
"4491","ISYNA1","grey"
"4492","NUDT14","grey"
"4493","SMC4","turquoise"
"4494","RCAN2","blue"
"4495","TMEM35B","grey"
"4496","CCNJL","grey"
"4497","NFE2L2","grey"
"4498","PDPR","brown"
"4499","DNAJB1","grey"
"4500","LCA5","grey"
"4501","CEP128","grey"
"4502","TIGD5","grey"
"4503","MASP1","grey"
"4504","KLF11","grey"
"4505","DCDC2","grey"
"4506","ZNF526","grey"
"4507","EPHB1","grey"
"4508","C8orf82","grey"
"4509","NDUFAF8","grey"
"4510","KCNK4","grey"
"4511","TMEM176A","grey"
"4512","IL1R1","grey"
"4513","TRMT44","grey"
"4514","PDLIM4","grey"
"4515","RPS6KA6","grey"
"4516","RHOBTB1","grey"
"4517","RBM11","grey"
"4518","TAF4B","grey"
"4519","ADHFE1","grey"
"4520","SPEF1","grey"
"4521","RANBP17","grey"
"4522","LRRC1","grey"
"4523","RBM48","grey"
"4524","SGMS2","grey"
"4525","TNFAIP8","grey"
"4526","WIPF3","greenyellow"
"4527","TMEM219","grey"
"4528","NOV","green"
"4529","METTL1","grey"
"4530","FAT4","brown"
"4531","SREBF1","magenta"
"4532","NTN1","grey"
"4533","GRTP1","grey"
"4534","RORB","blue"
"4535","BTG3","grey"
"4536","RPL11","tan"
"4537","SEMA4D","turquoise"
"4538","DCPS","grey"
"4539","TMEM121","grey"
"4540","ZBTB25","grey"
"4541","DHFR","grey"
"4542","DHFR2","grey"
"4543","SCRT2","grey"
"4544","HPCAL1","blue"
"4545","ZBTB10","salmon"
"4546","NRG2","pink"
"4547","PPP1R1A","grey"
"4548","HPGDS","yellow"
"4549","KCNQ4","grey"
"4550","PIGA","turquoise"
"4551","RAMP2","grey"
"4552","TMEM268","grey"
"4553","GSTM4","pink"
"4554","RTTN","grey"
"4555","MKKS","grey"
"4556","PARVG","grey"
"4557","TJAP1","midnightblue"
"4558","DHCR24","turquoise"
"4559","SYCE2","grey"
"4560","CIAO2B","grey"
"4561","NUDT7","grey"
"4562","KLK8","grey"
"4563","FMO5","grey"
"4564","WIPF1","magenta"
"4565","LRRC61","grey"
"4566","LRRC3B","grey"
"4567","CCDC84","grey"
"4568","TMEM243","grey"
"4569","MGME1","grey"
"4570","DCLRE1A","grey"
"4571","BUB1","turquoise"
"4572","TNFRSF1A","grey"
"4573","WDR53","grey"
"4574","KCNH1","grey"
"4575","PKIB","grey"
"4576","ZDHHC15","grey"
"4577","MLIP","grey"
"4578","DPH2","grey"
"4579","UFL1","brown"
"4580","PFN4","grey"
"4581","SNX33","turquoise"
"4582","PLXNA3","grey"
"4583","PIGL","grey"
"4584","STK32A","grey"
"4585","MANF","grey"
"4586","KIRREL1","grey"
"4587","IBA57","grey"
"4588","REEP6","grey"
"4589","METTL15","grey"
"4590","GPT","grey"
"4591","KCNK3","blue"
"4592","KCNT1","blue"
"4593","ATR","brown"
"4594","KCTD15","turquoise"
"4595","HFE","grey"
"4596","SHC3","brown"
"4597","ARRDC1","grey"
"4598","PIGY","grey"
"4599","ACRBP","grey"
"4600","RPP38","grey"
"4601","CNBD2","grey"
"4602","AASS","grey"
"4603","DISP1","grey"
"4604","ACYP1","grey"
"4605","SLC39A2","grey"
"4606","STEAP2","grey"
"4607","ASXL3","brown"
"4608","SLC37A1","grey"
"4609","TOX2","green"
"4610","STYX","grey"
"4611","ELF1","grey"
"4612","SHQ1","grey"
"4613","LHFPL6","grey"
"4614","MEX3B","grey"
"4615","NUDT15","grey"
"4616","ST6GALNAC2","grey"
"4617","PTGES","grey"
"4618","AMMECR1","grey"
"4619","MRPS36","grey"
"4620","SLC16A11","grey"
"4621","THAP1","grey"
"4622","POLA2","grey"
"4623","FAAP100","grey"
"4624","PPP1R3C","grey"
"4625","MYLK","black"
"4626","RELT","grey"
"4627","ALKBH4","grey"
"4628","RASSF4","grey"
"4629","PARS2","grey"
"4630","ADAMTSL1","grey"
"4631","ZNF112","grey"
"4632","USP29","red"
"4633","FUZ","grey"
"4634","SAYSD1","grey"
"4635","ZNF575","grey"
"4636","TEP1","grey"
"4637","BLOC1S3","grey"
"4638","CSPG4","turquoise"
"4639","TRDMT1","grey"
"4640","P4HA2","grey"
"4641","FRAS1","grey"
"4642","COPG2","green"
"4643","KATNAL2","grey"
"4644","KLHL4","grey"
"4645","CHRAC1","grey"
"4646","ZNF436","grey"
"4647","BCAM","lightcyan"
"4648","KIF24","grey"
"4649","ARG2","grey"
"4650","PRKAA1","grey"
"4651","HSPBAP1","grey"
"4652","RSPH3","grey"
"4653","MERTK","grey"
"4654","OPRD1","grey"
"4655","MRPL14","grey"
"4656","PTGIS","grey"
"4657","GANC","grey"
"4658","PHF13","salmon"
"4659","KCNK10","grey"
"4660","GPR83","blue"
"4661","CHMP4C","grey"
"4662","ACADS","grey"
"4663","BLOC1S4","grey"
"4664","PGAP1","grey"
"4665","PEAK1","grey"
"4666","GPR137B","grey"
"4667","EFCAB6","blue"
"4668","MRPL34","grey"
"4669","HMGCR","grey"
"4670","SH2B2","grey"
"4671","LONRF3","brown"
"4672","NSUN6","grey"
"4673","WDR25","grey"
"4674","MAK16","grey"
"4675","CYP4F8","grey"
"4676","ITGA11","grey"
"4677","ARHGAP27","grey"
"4678","HAUS7","grey"
"4679","BRWD3","grey"
"4680","TBR1","blue"
"4681","RAD18","grey"
"4682","OLFML1","grey"
"4683","RPL22L1","purple"
"4684","CFAP54","grey"
"4685","RFXANK","grey"
"4686","PTBP1","grey"
"4687","FGFRL1","grey"
"4688","KCNK12","grey"
"4689","ZFP28","grey"
"4690","MAD2L2","grey"
"4691","RPL38","purple"
"4692","SNTB1","grey"
"4693","CHRNB1","grey"
"4694","ANKRD54","grey"
"4695","KCNA1","brown"
"4696","KIF9","grey"
"4697","TMEM132D","blue"
"4698","CALHM2","grey"
"4699","BTBD11","blue"
"4700","SIN3A","grey"
"4701","KHDRBS2","pink"
"4702","TMED1","grey"
"4703","SLC1A6","grey"
"4704","NIT2","grey"
"4705","CORO2A","grey"
"4706","YIF1B","grey"
"4707","PPP1R26","blue"
"4708","CEP57L1","grey"
"4709","EFNA2","turquoise"
"4710","PCDH7","grey"
"4711","PLCE1","midnightblue"
"4712","TMEM108","pink"
"4713","RPRM","grey"
"4714","C15orf39","midnightblue"
"4715","ALK","grey"
"4716","SCRG1","grey"
"4717","PPAN-P2RY11","grey"
"4718","PPAN","grey"
"4719","SLC30A7","grey"
"4720","SEPT10","grey"
"4721","BMP1","greenyellow"
"4722","ABHD14A-ACY1","grey"
"4723","ACY1","grey"
"4724","ZSCAN20","grey"
"4725","GPC6","grey"
"4726","POLL","grey"
"4727","RARA","grey"
"4728","RFTN1","grey"
"4729","EFNB1","grey"
"4730","ZKSCAN7","grey"
"4731","LRFN2","pink"
"4732","SLC25A10","grey"
"4733","PEX12","grey"
"4734","HRASLS","blue"
"4735","KIAA1958","turquoise"
"4736","NPY","grey"
"4737","XBP1","grey"
"4738","MALSU1","grey"
"4739","HOPX","grey"
"4740","RNASEH2B","grey"
"4741","ZBTB8A","grey"
"4742","KMT5C","grey"
"4743","ADGRA1","green"
"4744","KCNN3","red"
"4745","HGH1","grey"
"4746","GALNTL6","pink"
"4747","HOMER1","grey"
"4748","ZNF583","grey"
"4749","C11orf96","grey"
"4750","ADAMTS3","greenyellow"
"4751","GPR161","midnightblue"
"4752","WNT5A","grey"
"4753","DCLK3","grey"
"4754","COPS9","purple"
"4755","DPAGT1","grey"
"4756","PLCD1","grey"
"4757","THRB","blue"
"4758","ZCWPW1","grey"
"4759","PIR","grey"
"4760","POLR1E","grey"
"4761","CRHBP","grey"
"4762","LCA5L","grey"
"4763","VANGL2","grey"
"4764","KCNG2","grey"
"4765","CASP3","grey"
"4766","PLAGL2","grey"
"4767","CD302","grey"
"4768","H2AFJ","grey"
"4769","ZNF189","grey"
"4770","ZFYVE21","grey"
"4771","STMN1","blue"
"4772","MRPS18C","grey"
"4773","RIDA","grey"
"4774","POLR1B","grey"
"4775","RORA","blue"
"4776","TMCO6","grey"
"4777","CYP51A1","grey"
"4778","LYAR","grey"
"4779","MFSD12","grey"
"4780","CDPF1","grey"
"4781","MAP3K9","grey"
"4782","MOSPD3","turquoise"
"4783","FANCM","grey"
"4784","PTGS2","grey"
"4785","ZNF394","grey"
"4786","KRT10","grey"
"4787","ANO5","grey"
"4788","CMSS1","grey"
"4789","TMEM256-PLSCR3","purple"
"4790","TMEM256","purple"
"4791","LMO1","grey"
"4792","ZNF582","grey"
"4793","RNASET2","grey"
"4794","RBBP8","grey"
"4795","SLC26A2","grey"
"4796","NPAS2","blue"
"4797","ARHGEF10","turquoise"
"4798","KCTD7","grey"
"4799","ARAP2","grey"
"4800","CYB5RL","grey"
"4801","FAM114A1","grey"
"4802","NPY5R","grey"
"4803","DSN1","grey"
"4804","ADARB2","pink"
"4805","TOB1","salmon"
"4806","KBTBD4","grey"
"4807","PYGM","grey"
"4808","UBTD1","grey"
"4809","EHD4","grey"
"4810","ABRAXAS1","grey"
"4811","APLF","grey"
"4812","TRIM68","grey"
"4813","ZNF121","grey"
"4814","EMID1","turquoise"
"4815","AMIGO2","grey"
"4816","INPPL1","turquoise"
"4817","SMIM8","grey"
"4818","ARHGAP15","grey"
"4819","ETV6","grey"
"4820","DUSP4","grey"
"4821","RBM19","grey"
"4822","STXBP5L","brown"
"4823","KCNS1","grey"
"4824","ITGA7","greenyellow"
"4825","GMDS","pink"
"4826","MKX","greenyellow"
"4827","RPA2","grey"
"4828","OSGEPL1","grey"
"4829","TP53I13","grey"
"4830","C4orf19","grey"
"4831","TCEAL5","tan"
"4832","TCEAL3","tan"
"4833","FAU","tan"
"4834","ACAD11","grey"
"4835","ADAT2","grey"
"4836","MAN1C1","grey"
"4837","MTHFD2","grey"
"4838","VARS2","grey"
"4839","GPN2","grey"
"4840","DSE","grey"
"4841","MTHFS","grey"
"4842","ST20-MTHFS","grey"
"4843","MED30","grey"
"4844","SHD","grey"
"4845","RFLNB","grey"
"4846","GMIP","green"
"4847","SEMA5B","grey"
"4848","EARS2","grey"
"4849","PARP4","grey"
"4850","KIAA0391","grey"
"4851","PSKH1","grey"
"4852","MRPL57","grey"
"4853","COL4A2","turquoise"
"4854","CHST8","grey"
"4855","IER5","grey"
"4856","MYT1","grey"
"4857","FBXO36","grey"
"4858","COMMD2","grey"
"4859","AGA","grey"
"4860","GJC3","turquoise"
"4861","ENTPD3","grey"
"4862","PUSL1","grey"
"4863","SH3YL1","grey"
"4864","TBC1D4","grey"
"4865","ADIPOR2","grey"
"4866","PROX2","grey"
"4867","HDHD3","grey"
"4868","PRKD2","grey"
"4869","AMDHD2","grey"
"4870","CCDC171","grey"
"4871","CRYAB","magenta"
"4872","HLA-DMA","grey"
"4873","TUBD1","grey"
"4874","HINT2","grey"
"4875","WDR55","grey"
"4876","AHCY","tan"
"4877","PGGHG","grey"
"4878","TLR3","grey"
"4879","ARNTL2","grey60"
"4880","DRC1","grey"
"4881","NABP1","grey"
"4882","KITLG","grey"
"4883","DDB2","grey"
"4884","WDR83OS","grey"
"4885","SPATA6","grey"
"4886","REX1BD","grey"
"4887","ZRANB3","grey"
"4888","PHF21B","grey"
"4889","CRYM","green"
"4890","TSC22D4","turquoise"
"4891","RFFL","magenta"
"4892","FAM161A","grey"
"4893","PARP16","grey"
"4894","NDUFB4","tan"
"4895","ABCC4","grey"
"4896","EFCAB5","grey"
"4897","HIPK1","brown"
"4898","CCND3","grey"
"4899","PLEKHG3","turquoise"
"4900","FZD4","grey"
"4901","APAF1","green"
"4902","TMEM185B","grey"
"4903","MVK","grey"
"4904","KDELC2","grey"
"4905","SOX9","grey"
"4906","ARX","grey"
"4907","TMEM200C","grey"
"4908","RIMKLA","grey"
"4909","FASTKD3","grey"
"4910","C12orf65","grey"
"4911","SLC29A2","grey"
"4912","P2RX4","grey"
"4913","ZBTB3","grey"
"4914","TNR","brown"
"4915","SDR39U1","grey"
"4916","COA6","grey"
"4917","NKAIN2","pink"
"4918","SETDB2","grey"
"4919","POLG2","grey"
"4920","CDC14A","grey"
"4921","SCRN2","grey"
"4922","BRCA2","grey"
"4923","NR4A3","grey"
"4924","FAM110A","grey"
"4925","FAM86B2","grey"
"4926","FAM86C1","grey"
"4927","FAM86B1","grey"
"4928","EEF2KMT","grey"
"4929","ARHGAP19-SLIT1","grey"
"4930","ARHGAP19","grey"
"4931","CXorf40A","grey"
"4932","CXorf40B","grey"
"4933","SHB","grey"
"4934","KIAA0586","grey"
"4935","IMPA2","grey"
"4936","SPACA6","grey60"
"4937","SLC38A2","grey"
"4938","NCAPG2","grey"
"4939","SOWAHC","grey"
"4940","ICK","turquoise"
"4941","CCDC134","turquoise"
"4942","ZNF414","grey"
"4943","FAM184B","grey"
"4944","C3orf80","grey"
"4945","UVSSA","grey"
"4946","RPGRIP1L","brown"
"4947","THPO","grey"
"4948","SLC46A3","grey"
"4949","RPL41","purple"
"4950","C3orf67","grey"
"4951","TSPAN15","turquoise"
"4952","GIN1","grey"
"4953","DOK5","blue"
"4954","RPL37","purple"
"4955","PDE9A","grey"
"4956","SUOX","grey"
"4957","ZNF354B","grey"
"4958","MSRA","pink"
"4959","POLA1","grey"
"4960","TMUB1","grey"
"4961","NUBP2","grey"
"4962","PIGN","grey"
"4963","MEF2B","grey"
"4964","NFKBIZ","grey"
"4965","PVALB","grey"
"4966","FAM163B","greenyellow"
"4967","FBXO4","grey"
"4968","GALE","grey"
"4969","ZNHIT2","grey"
"4970","ABCB9","grey"
"4971","POLR2I","grey"
"4972","CCNQ","grey"
"4973","PHACTR4","grey"
"4974","MRPL23","tan"
"4975","ZNF688","grey"
"4976","PTPRB","grey"
"4977","PRKAB1","grey"
"4978","ZBTB8B","grey"
"4979","SPATA6L","grey"
"4980","INAFM1","grey"
"4981","ARAP3","grey"
"4982","SOCS2","green"
"4983","TBC1D8","blue"
"4984","EPHX1","grey"
"4985","KCNMB4","grey"
"4986","IGSF21","blue"
"4987","SOX8","turquoise"
"4988","ZBED4","grey"
"4989","CCDC173","grey"
"4990","STK10","grey"
"4991","POC1B","grey"
"4992","BCL10","grey"
"4993","LSM3","grey"
"4994","DUSP16","grey"
"4995","NOP9","grey"
"4996","MAST4","grey"
"4997","HIST1H2BG","grey"
"4998","TIMP2","green"
"4999","CYP2U1","grey"
"5000","FANCL","grey"
"5001","PROB1","turquoise"
"5002","KLHL11","brown"
"5003","SLCO2B1","grey"
"5004","EFCAB12","grey"
"5005","FMNL3","grey"
"5006","APBA3","grey"
"5007","RIMS4","blue"
"5008","NUDCD2","grey"
"5009","CD34","grey"
"5010","TBC1D8B","grey"
"5011","DPF3","greenyellow"
"5012","PRDX4","grey"
"5013","CAST","grey"
"5014","RCOR2","grey"
"5015","MITF","grey"
"5016","DENND3","grey"
"5017","SIAH3","grey"
"5018","CTNND1","grey"
"5019","ZSCAN12","grey"
"5020","VAV2","grey"
"5021","KIAA1324L","grey"
"5022","LRRC10B","turquoise"
"5023","LURAP1L","grey"
"5024","PRIM2","grey"
"5025","PDCD5","purple"
"5026","VASH1","turquoise"
"5027","NUDT2","grey"
"5028","RPL37A","purple"
"5029","PBRM1","brown"
"5030","THSD4","midnightblue"
"5031","STARD8","grey"
"5032","EVA1A","grey"
"5033","B3GNTL1","grey"
"5034","C2orf72","grey"
"5035","MRPL22","grey"
"5036","NAGPA","grey"
"5037","FHAD1","grey"
"5038","RFX5","grey"
"5039","PLEKHB1","magenta"
